,1070723119658555,116431445169619,718546104840255,186513324707814,525045287564418,211476462290972,359010427525572,613106885433101,465704200150560,147680342090458,171189606583225,512530622166649,1470515046537744,372832266226334,1663548703877323
100011214003135,5.000000000000004,4.999999999999993,5.000000000000009,5.0000000000000115,5.000000000000022,5.000000000000016,5.000000000000004,5.000000000000005,5.000000000000003,5.000000000000004,4.9999999999999964,5.000000000000004,5.000000000000003,-7.338850532876033e-15,-1.4428755832197375e-14
657577034,5.000000000000004,4.999999999999997,5.000000000000007,5.000000000000018,5.0000000000000195,1.5706321425953833e-14,5.000000000000006,4.382523581387304e-15,5.000000000000006,5.000000000000003,4.999999999999992,4.999999999999998,5.000000000000006,4.999999999999991,4.999999999999978
100006832633596,5.00000000000001,4.999999999999998,5.000000000000003,5.000000000000015,5.0000000000000195,1.1794585466446492e-14,4.999999999999998,5.0,5.000000000000006,5.0000000000000036,-8.826367178340345e-15,5.0,5.000000000000005,4.999999999999985,-2.0364378095987215e-14
100001906529239,5.000000000000008,-1.0307826290200982e-15,5.000000000000001,5.000000000000005,5.000000000000009,5.000000000000008,5.000000000000002,5.000000000000003,5.000000000000004,-2.064759140817006e-16,-2.643366446244979e-15,4.999999999999999,3.0502017908954776e-16,4.9999999999999885,-1.1761854617950641e-14
100003042619867,5.000000000000004,4.999999999999989,5.000000000000005,1.6889251246973262e-14,1.62894550193008e-14,1.8247055156442018e-14,4.999999999999999,5.000000000000005,3.956725547354587e-15,5.0000000000000036,4.999999999999995,4.999999999999994,5.000000000000005,4.999999999999985,4.999999999999977
1657350158,5.0,4.999999999999995,5.5299464977590455e-15,5.000000000000014,2.0543470287793138e-14,8.897272159347696e-15,5.0,5.0000000000000036,5.000000000000005,5.000000000000001,4.999999999999992,4.999999999999999,5.000000000000007,4.9999999999999885,4.999999999999974
530458802,5.000000000000005,4.999999999999992,5.0000000000000036,1.7632529475096648e-14,5.000000000000015,5.000000000000018,5.000000000000002,5.000000000000003,5.000000000000005,5.000000000000001,4.999999999999998,1.7073272947627228e-16,5.000000000000004,4.999999999999985,4.999999999999979
1753550570,5.000000000000003,4.999999999999998,4.999999999999999,1.2252630607746173e-14,5.000000000000012,5.000000000000008,1.0638478539494537e-15,6.304252708401036e-17,5.000000000000006,5.0000000000000036,-4.4704172691064165e-15,6.806347930098016e-16,5.000000000000004,4.999999999999988,4.999999999999984
100005592492420,5.000000000000004,4.999999999999991,5.000000000000005,1.277138348126254e-14,5.000000000000016,5.000000000000017,5.000000000000003,5.000000000000004,5.000000000000002,5.000000000000003,4.999999999999999,4.999999999999999,5.0000000000000036,-1.0035852644701076e-14,4.9999999999999805
100005826102336,5.0000000000000036,4.999999999999994,5.000000000000007,5.0000000000000115,2.378603860545941e-14,5.0000000000000115,5.000000000000001,5.0,5.000000000000001,5.000000000000003,4.999999999999992,5.0,8.297303455249146e-15,4.999999999999988,4.999999999999979
789894738,5.000000000000002,-8.9083266979418e-15,5.000000000000007,5.000000000000009,5.000000000000015,5.000000000000017,4.999999999999999,5.000000000000006,5.999126406165577e-15,4.999999999999999,4.999999999999997,4.999999999999999,5.000000000000001,4.999999999999991,-1.3402392443598935e-14
1537359166,5.000000000000003,4.999999999999992,5.000000000000005,5.000000000000007,5.000000000000018,5.000000000000012,5.0000000000000036,5.000000000000001,4.999999999999999,5.0000000000000036,4.999999999999996,1.3569223305805955e-15,5.000000000000003,-7.98205086355477e-15,-1.169924290918638e-14
100001144747670,5.74961509951618e-15,-4.111832120430912e-15,5.0000000000000036,5.000000000000015,5.000000000000018,5.000000000000019,5.000000000000003,5.000000000000004,5.000000000000004,5.000000000000004,4.999999999999996,5.0,5.000000000000007,4.999999999999992,4.9999999999999805
100002204995250,7.88367247042407e-15,4.999999999999998,5.0,1.4679450744044876e-14,1.2864152835120405e-14,1.381448861061808e-14,3.1206684288523835e-15,5.0,4.999999999999999,6.50341659590193e-15,4.999999999999996,4.999999999999997,5.0293014741816795e-15,4.999999999999988,4.999999999999983
1460978665,5.000000000000005,4.999999999999997,5.000000000000001,5.000000000000016,5.000000000000017,5.00000000000001,-9.963147425505038e-16,5.0000000000000036,5.0000000000000036,5.000000000000005,-6.343669738774794e-15,5.000000000000001,5.000000000000009,4.9999999999999885,4.999999999999979
653345209,5.000000000000001,4.999999999999995,5.000000000000002,1.251970921872305e-14,5.000000000000016,5.000000000000022,4.999999999999999,5.000000000000006,4.8627445000152335e-15,5.000000000000001,4.9999999999999964,4.9999999999999964,5.0000000000000036,4.999999999999987,4.999999999999979
674142110,5.000000000000003,4.999999999999991,5.000000000000005,5.0000000000000115,5.000000000000016,5.00000000000001,1.7763568394002505e-15,5.000000000000004,5.000000000000003,5.000000000000004,4.9999999999999964,4.999999999999999,5.000000000000004,-6.484567697031184e-15,-1.5006027415917184e-14
