,973241522755751,276309149200455,151462301571537,1571612506414924,411461885661959,340415042822036,480461572136306,1486141631617711,1070723119658555,503706833117673,365683270164409,936624199834683,212192215580475,313922805328424,563917740343279,929778327061583,1470515046537744,1424009947843059,1430179450611070,126883330726174,323940062859,1532170243748316
973241522755751,1,0.4919134517559649,0.45168544239457475,0.5636909385867064,0.25874758547481164,0.48401334990871564,0.558400056207717,0.5480739403378103,0.5660587736368615,0.5606375461718897,0.5062019486071463,0.4302394250647938,0.6516916897620193,0.3614935081893426,0.6419409878412203,0.7718026556011927,0.666683433726105,0.5213344040966228,0.34944126602374553,0.4304909535429096,0.3069172800998317,0.3842853209189079
276309149200455,0.4919134517559649,1,0.37423129964349,0.5705379395448628,0.3220783132004158,0.2622559293567272,0.5510938616364279,0.409774889619886,0.4631562393680665,0.5419172595512236,0.5809915511469538,0.4315296765151457,0.5627692461263091,0.6045162186223187,0.6790904823871048,0.5924366526544042,0.5607440649196581,0.6768424443033586,0.5212801602605621,0.5881927710951163,0.3708362302799246,0.37997150320584844
151462301571537,0.45168544239457475,0.37423129964349,1,0.45199799183461714,0.63364859613993,0.42030089021234535,0.3086134848003494,0.44928715850285217,0.607960348768058,0.5073568700574748,0.5791624671491498,0.6833114396092895,0.3317386522674099,0.45346675678812537,0.45583757951276993,0.5657475131312866,0.44767968587711016,0.3538417021680963,0.49001014236780954,0.26296573852667143,0.624935542112426,0.43765269581754085
1571612506414924,0.5636909385867064,0.5705379395448628,0.45199799183461714,1,0.49536524856480363,0.2722658313475793,0.7534199301182447,0.4991540241372299,0.3833454746841537,0.34810195597767957,0.7273862235835272,0.5241910551914468,0.6347399533445496,0.2514931261944376,0.619033445244456,0.6232496945257181,0.6078943889252683,0.6291604406764966,0.5511011055742829,0.4635094275193261,0.5274117864921853,0.3137340464416191
411461885661959,0.25874758547481164,0.3220783132004158,0.63364859613993,0.49536524856480363,1,0.48064039348531723,0.5122604358406201,0.4311627059206513,0.352093425414021,0.460505571853629,0.5984218641889857,0.6095307849303241,0.34090949559675593,0.525641025641024,0.36426712970216013,0.5722633835193011,0.5000496007143709,0.3706997446095624,0.6940122111645732,0.39329170163264193,0.7224378255771693,0.5239016048517743
340415042822036,0.48401334990871564,0.2622559293567272,0.42030089021234535,0.2722658313475793,0.48064039348531723,1,0.43538949394932397,0.30215827338129425,0.4463908198125993,0.3777701967316734,0.5165081169720578,0.4870404132613648,0.5175396223025017,0.48281523689475225,0.5234270346799124,0.6032672801188275,0.37993075584830666,0.1756434275079649,0.25989606235842894,0.24366257449237877,0.5572320497395549,0.46082559856857963
480461572136306,0.558400056207717,0.5510938616364279,0.3086134848003494,0.7534199301182447,0.5122604358406201,0.43538949394932397,1,0.46226538863755456,0.324125890680457,0.40769582281885,0.6043480153457657,0.45919727802915244,0.5580490587133009,0.32173692718934893,0.5947651307494566,0.5284433249997693,0.5677304314547276,0.3936958933160104,0.44313170700435295,0.585168626006553,0.6180655989119741,0.37381771175004197
1486141631617711,0.5480739403378103,0.409774889619886,0.44928715850285217,0.4991540241372299,0.4311627059206513,0.30215827338129425,0.46226538863755456,1,0.39609326265061606,0.32180424166031396,0.404435601025291,0.47544421294561845,0.3411056601539221,0.3327510416436798,0.567045954236572,0.4680522000921935,0.4301102896395917,0.2602124851969852,0.31987207674883533,0.3741960965418678,0.4308495229945006,0.5924900553024606
1070723119658555,0.5660587736368615,0.4631562393680665,0.607960348768058,0.3833454746841537,0.352093425414021,0.4463908198125993,0.324125890680457,0.39609326265061606,1,0.3851644432598223,0.6472716411031905,0.6587198816720296,0.370054027263357,0.6044032889698204,0.5765566601970546,0.4499442252471569,0.6640582146181794,0.46049494184774314,0.36107588820421593,0.3802528761961014,0.34640579599879845,0.5408017839976136
