,100003578394855,100002204995250,100000701289508,100000878311758,100001588634391,100001857906991,100001891591957,100002336090767,100002569320128,100004012157097,100004596066106,100004603204849,1009975337,1269601086,1377879867,1612705947,1801827367,1831020980,510655554,526488329,597159672,641594020,653416471,714266983,764534674,821310466
100003578394855,1,0.5056607592419675,0.5235075456723993,0.585589429341996,0.38238396809345865,0.5004227536102113,0.33472476012821134,0.4592921163271804,0.5473206329913027,0.4469809086100244,0.6829886975284136,0.5100781018178545,0.532772814698878,0.31533488583657043,0.417264872388635,0.3398363161942974,0.5719369697707383,0.5639097744360895,0.5630804034449705,0.41390139146178406,0.5735485927023228,0.43355498476205867,0.3136144019187175,0.4607392991208643,0.2835899864651067,0.6384225682233949
100002204995250,0.5056607592419675,1,0.3968626966596877,0.8005492619939892,0.47377346157952593,0.4610256422989313,0.6524986798170382,0.7750576015460309,0.5657932053493676,0.3217204425066639,0.3672800206697032,0.48354174168883496,0.573944043183551,0.5412040148726585,0.40669948984849785,0.4209399911988348,0.7195061331429021,0.7035280128583911,0.7780780201274193,0.7597765446695613,0.5971414282993971,0.4437059837324699,0.36819763452458215,0.7348469228349535,0.5309968662409146,0.6619759018678938
100000701289508,0.5235075456723993,0.3968626966596877,1,0.37915786126715517,0.40111576227892454,0.506759859850358,0.3690384239783937,0.34176827757349776,0.5179915698985822,0.4728846014212713,0.7220505610761999,0.5465687273686379,0.43988676168783003,0.5833630944789007,0.509087431967123,0.5112077203381542,0.5602287114655281,0.6592317241800584,0.47788950436097455,0.4269408401788911,0.5154243615138241,0.6894542930624341,0.31859300290731635,0.4886272748799572,0.6928203230275505,0.3561228007528956
100000878311758,0.585589429341996,0.8005492619939892,0.37915786126715517,1,0.40643724404593784,0.44376015698018306,0.7065703103491935,0.6309714732061982,0.6542543698652723,0.4242868743167344,0.3573229594524096,0.5654027941921751,0.49634156811343616,0.44376015698018234,0.5037394916424771,0.3508962882793213,0.7130331616360913,0.5171439116266977,0.5911685457466841,0.5581999167235558,0.5603516000591331,0.3069703067574586,0.30279364538244824,0.5447047794019226,0.3698771644872339,0.49461469838493766
100001588634391,0.38238396809345865,0.47377346157952593,0.40111576227892454,0.40643724404593784,1,0.5613543578558897,0.4327911814981844,0.4431744930441236,0.4336579607951224,0.6461024982258577,0.3518818874514084,0.4035412424448248,0.5619668759235087,0.25999570258588434,0.6207306899827304,0.46991421222696095,0.21783748807911515,0.3564596312735632,0.5713807113108037,0.45191684869039733,0.5168620891643646,0.5232045649263546,0.4362153817534089,0.3816766193604568,0.41813830739766816,0.6791061626193792
100001857906991,0.5004227536102113,0.4610256422989313,0.506759859850358,0.44376015698018306,0.5613543578558897,1,0.5904536928331315,0.39999999999999947,0.4838867031273066,0.48903061601112996,0.6584880844609481,0.5351295510095068,0.5816151165425888,0.393749999999999,0.35588850291351565,0.47121297378856786,0.6305926250944652,0.33590020447808644,0.5588658882782884,0.4088131169091339,0.5526323754295258,0.5006939628599927,0.597856531646542,0.5946437508930786,0.4762896722078389,0.5634917977530544
100001891591957,0.33472476012821134,0.6524986798170382,0.3690384239783937,0.7065703103491935,0.4327911814981844,0.5904536928331315,1,0.5904536928331315,0.6955552397128797,0.4192738873484451,0.4026723247933333,0.39221433350854007,0.5223971964835379,0.4444988474137057,0.32566552620246403,0.48648398397754705,0.6436227211069416,0.36383126100892554,0.5242501487841373,0.4406271159426933,0.6559980281272338,0.35665207727609216,0.5587402901515155,0.48643572885825276,0.2961234498452501,0.5455569817064047
100002336090767,0.4592921163271804,0.7750576015460309,0.34176827757349776,0.6309714732061982,0.4431744930441236,0.39999999999999947,0.5904536928331315,1,0.5544535140000391,0.42633438318919054,0.34355900058832073,0.40771775315009995,0.5752237416355271,0.5062499999999995,0.3313444682298248,0.32920358442763037,0.6609095782240072,0.4661472225410197,0.623850293892044,0.6478115544867831,0.6655357639581398,0.27669929526473225,0.5328721260327873,0.638287328940278,0.44907311951024903,0.5820684504262316
100002569320128,0.5473206329913027,0.5657932053493676,0.5179915698985822,0.6542543698652723,0.4336579607951224,0.4838867031273066,0.6955552397128797,0.5544535140000391,1,0.46012441321377584,0.5599177887523027,0.43670786320711896,0.711321306412566,0.534291568036401,0.5294953860937811,0.48413866185467846,0.6259187412786765,0.46439326435625716,0.6184200991468377,0.5731685420771443,0.8626176070580833,0.5313139275527808,0.5660116161682921,0.5059651907922689,0.35668013212346256,0.5393397130298987
100004012157097,0.4469809086100244,0.3217204425066639,0.4728846014212713,0.4242868743167344,0.6461024982258577,0.48903061601112996,0.4192738873484451,0.42633438318919054,0.46012441321377584,1,0.4020772949938889,0.5559814861027269,0.3590407557859814,0.44514325303577185,0.6032168570640298,0.6216229519086486,0.43185238842295,0.46073416733648576,0.3454987255683717,0.34700488115984923,0.5543674891979404,0.4163520825020234,0.5280263541705308,0.5198947067816349,0.36175156880221426,0.4348161593252779
100004596066106,0.6829886975284136,0.3672800206697032,0.7220505610761999,0.3573229594524096,0.3518818874514084,0.6584880844609481,0.4026723247933333,0.34355900058832073,0.5599177887523027,0.4020772949938889,1,0.3574833378085334,0.46844040009712906,0.37934639648293694,0.21783503734695853,0.25872744483410015,0.4930080069218985,0.4003726847580354,0.5209394737513768,0.4465635079029385,0.5716270048031074,0.528125185248024,0.47628751885840176,0.6434986824030707,0.47531665858238636,0.4751175635412314
100004603204849,0.5100781018178545,0.48354174168883496,0.5465687273686379,0.5654027941921751,0.4035412424448248,0.5351295510095068,0.39221433350854007,0.40771775315009995,0.43670786320711896,0.5559814861027269,0.3574833378085334,1,0.5146607107877843,0.6752825286548525,0.6129311188114424,0.532940872917412,0.6242183806228476,0.5100781018178536,0.43717238146947285,0.35900386412042057,0.3452453692043909,0.510354543882739,0.30469590223629966,0.4670993664969133,0.4161251892882381,0.42288340246680883
1009975337,0.532772814698878,0.573944043183551,0.43988676168783003,0.49634156811343616,0.5619668759235087,0.5816151165425888,0.5223971964835379,0.5752237416355271,0.711321306412566,0.3590407557859814,0.46844040009712906,0.5146607107877843,1,0.5049186176578511,0.5459080433359447,0.44226590252958026,0.5332468211264318,0.4416406227109124,0.6446072134533607,0.43092386241248215,0.6988202669630148,0.5928648611999248,0.5515711207899889,0.5188329934285479,0.3200701932212981,0.6775545406678447
1269601086,0.31533488583657043,0.5412040148726585,0.5833630944789007,0.44376015698018234,0.25999570258588434,0.393749999999999,0.4444988474137057,0.5062499999999995,0.534291568036401,0.44514325303577185,0.37934639648293694,0.6752825286548525,0.5049186176578511,1,0.5399687630411966,0.6842270578299772,0.6548461875980984,0.5621187095347581,0.33142046863014707,0.45283914488396376,0.5050941065753733,0.5072820413186759,0.5523674477169137,0.6055546454048787,0.537526915777419,0.3901097061367287
1377879867,0.417264872388635,0.40669948984849785,0.509087431967123,0.5037394916424771,0.6207306899827304,0.35588850291351565,0.32566552620246403,0.3313444682298248,0.5294953860937811,0.6032168570640298,0.21783503734695853,0.6129311188114424,0.5459080433359447,0.5399687630411966,1,0.5830263104825191,0.36907377316118645,0.612437151409126,0.3381356551200002,0.33960971238837184,0.3383664666720934,0.6597279468503822,0.15311803250716993,0.21959384612871438,0.46092276923231534,0.46810456771781056
1612705947,0.3398363161942974,0.4209399911988348,0.5112077203381542,0.3508962882793213,0.46991421222696095,0.47121297378856786,0.48648398397754705,0.32920358442763037,0.48413866185467846,0.6216229519086486,0.25872744483410015,0.532940872917412,0.44226590252958026,0.6842270578299772,0.5830263104825191,1,0.48219270413556425,0.4885147045293031,0.4026936331284134,0.29230641110773314,0.5462076066196717,0.4286607049870548,0.47652079920195795,0.4620176592515891,0.4146097376665199,0.3837176876346466
1801827367,0.5719369697707383,0.7195061331429021,0.5602287114655281,0.7130331616360913,0.21783748807911515,0.6305926250944652,0.6436227211069416,0.6609095782240072,0.6259187412786765,0.43185238842295,0.4930080069218985,0.6242183806228476,0.5332468211264318,0.6548461875980984,0.36907377316118645,0.48219270413556425,1,0.6118395490570689,0.5421795501002405,0.5979612919135766,0.6226050824831081,0.44739624349429774,0.5232663099804651,0.661570155031204,0.5412806568272477,0.4986086741003671
