id,user_id,friend_id
232,100000209720620,100000442948814
233,100000209720620,100000443019796
234,100000209720620,100000642306700
235,100000209720620,100000756148740
236,100000209720620,100001984645241
237,100000209720620,100002468446605
238,100000209720620,100002935299639
239,100000209720620,100002963086979
240,100000209720620,100003178768426
241,100000209720620,100003183630304
242,100000209720620,100003257158913
243,100000209720620,100003309140753
244,100000209720620,100003471776796
245,100000209720620,100003827188403
246,100000209720620,100004059730475
247,100000209720620,100006266223499
248,100000209720620,100007257338540
249,100000209720620,100008239777418
250,100000209720620,100010097613630
251,100000209720620,100010927606311
252,100000214750957,100004055113658
253,100000215542478,100000097370182
254,100000232078060,100001029637350
255,100000232078060,100007513244931
256,100000232783322,100000065530823
257,100000232783322,100001233361593
258,100000235516314,100000274670282
259,100000235516314,100000373435305
260,100000235516314,100001408439002
261,100000235516314,100003952834962
262,100000235516314,100009475791708
263,100000235516314,100010927606311
264,100000236920391,100000044736483
265,100000236920391,100000175226243
266,100000236920391,100000189886409
267,100000236920391,100000193684494
268,100000236920391,100000335796983
269,100000236920391,100000475956468
270,100000236920391,100001471669292
271,100000236920391,100002439536436
272,100000236920391,100002524539706
273,100000236920391,100002739175377
274,100000236920391,100002876606261
275,100000236920391,100003012707471
276,100000236920391,100003099149963
277,100000236920391,100003616561202
278,100000236920391,100003839334064
279,100000236920391,100004066953598
280,100000236920391,100004287191596
281,100000236920391,100004365005356
282,100000236920391,100004715581282
283,100000236920391,100004912900163
284,100000236920391,100005699323240
285,100000236920391,100006105332648
286,100000236920391,100006527317801
287,100000236920391,100006725970901
288,100000236920391,100006794533776
289,100000236920391,100010358380991
290,100000236920391,1047678523
291,100000236920391,1108236020
292,100000236920391,1110906037
293,100000236920391,1482520174
294,100000236920391,1634648887
295,100000236920391,634509028
296,100000236920391,717394611
297,100000244696981,100006226686124
298,100000252397763,100003819103686
299,100000252397763,100004612232770
300,100000252397763,100005328881930
301,100000252397763,100007091319883
302,100000252397763,545973990
303,100000259379269,100001508032831
304,100000267437133,100003145794762
305,100000267437133,100010552783930
306,100000277798345,100001036435404
307,100000277798345,100001408439002
308,100000277798345,100001481132594
309,100000277798345,100001634124428
310,100000277798345,100002812892919
311,100000277798345,100002841078281
312,100000277798345,100002935299639
313,100000277798345,100003706318168
314,100000277798345,100004001484811
315,100000277798345,100007016316364
316,100000277798345,100007790133615
317,100000277798345,100008496036237
318,100000284866900,100000034092872
319,100000293516338,100001028114378
320,100000293516338,100003256751082
321,100000293516338,100003652962819
322,100000297182122,100000175226243
323,100000297182122,100000475956468
324,100000297182122,100001211479092
325,100000297182122,100001441938607
326,100000297182122,100001600622356
327,100000297182122,100001780809031
328,100000297182122,100003578394855
329,100000297182122,100004030611955
330,100000297182122,100005115451644
331,100000297182122,100007034263832
332,100000297182122,100007410849739
333,100000297182122,1108236020
334,100000297182122,1237947698
335,100000297182122,1302931934
336,100000297182122,1397105866
337,100000297182122,1676552948
338,100000301302751,100001293590217
339,100000301302751,1849818814
340,100000332256639,1765854506
341,100000335796983,100000236920391
342,100000335796983,100003118620253
343,100000335796983,100003889751999
344,100000335796983,100004287191596
345,100000335796983,100004912900163
346,100000335796983,100006105332648
347,100000335796983,671169474
348,100000361353321,100000128580364
349,100000367831992,100006035560127
350,100000367831992,100010131364408
351,100000375408649,100000296303263
352,100000375408649,100000401709621
353,100000375408649,100001344950825
354,100000375408649,100001473105554
355,100000375408649,100001686859858
356,100000375408649,100002935299639
357,100000375408649,100003189113062
358,100000375408649,100003993626987
359,100000375408649,614466692
360,100000376149288,100001118611222
361,100000388993474,100001309376844
362,100000388993474,100001663227182
363,100000390625845,100004076850364
364,100000401676260,100000383705771
365,100000401676260,100001734506708
366,10000040944233,1171315893
367,100000416196747,100000058854094
368,100000416196747,100000137011807
369,100000416196747,100000581050787
370,100000416196747,100000971012080
371,100000416196747,100001242240462
372,100000416196747,100001280053287
373,100000416196747,100001653212699
374,100000416196747,100001829973161
375,100000416196747,100002074555847
376,100000416196747,100002439536436
377,100000416196747,100003012707471
378,100000416196747,100003099149963
379,100000416196747,100003211739200
380,100000416196747,100003212351540
381,100000416196747,100003599934215
382,100000416196747,100004001484811
383,100000416196747,100004235584821
384,100000416196747,100009554114282
385,100000416196747,100009944143144
386,100000416196747,100010358380991
387,100000416196747,100010586162818
388,100000416196747,100010712776293
389,100000416196747,100011439315846
390,100000416196747,1485609851
391,100000416196747,1496136244
392,100000416196747,1634648887
393,100000416196747,1637793644
394,100000416196747,1676552948
395,100000416196747,1683055189
396,100000416196747,1697670915
397,100000416196747,1765854506
398,100000416196747,587297798
399,100000416196747,844152499
400,100000420947637,100005818930281
401,100000427154572,100003168399017
402,100000432921395,596873363
403,100000454744805,100000022404746
404,100000454744805,100000475956468
405,100000454744805,100001199551257
406,100000454744805,100001211479092
407,100000454744805,100001441938607
408,100000454744805,100001600622356
409,100000454744805,100003115213221
410,100000454744805,100005699323240
411,100000454744805,100006105332648
412,100000454744805,100006794533776
413,100000454744805,1047678523
414,100000454744805,1320643922
415,100000488795357,100000922347332
416,100000488795357,100001634124428
417,100000488795357,100003189113062
418,100000488795357,100003827188403
419,100000488795357,1809287640
420,100000498371487,100004467728785
421,100000508978687,100011531161275
422,100000518751905,100001052110345
423,100000518751905,100003816499907
424,100000518751905,100004627725046
425,100000518751905,100004942479633
426,100000518751905,100005560244468
427,100000537822612,100002787166568
428,100000537822612,100006007142660
429,100000581923552,100000631455415
430,100000581923552,100001542041939
431,100000581923552,100003882317761
432,100000581923552,1753550570
433,100000603379546,100000124546891
434,100000603379546,100000637798552
435,100000603379546,100003726452364
436,100000603379546,100004171657324
437,100000603379546,100004212814637
438,100000603379546,100004713308213
439,100000603379546,1830639418
440,100000603379546,634509028
441,100000603379546,717394611
442,100000603379546,732065203
443,100000608978968,100000922347332
444,100000608978968,100001233361593
445,100000608978968,100007765570857
446,100000608978968,100011640817333
447,100000608978968,578755656
448,100000619275066,100000618298605
449,100000637798552,100000128181743
450,100000637798552,100000375049311
451,100000637798552,100000603379546
452,100000637798552,100000877072129
453,100000637798552,100002204995250
454,100000637798552,100003225898069
455,100000637798552,100003327033785
456,100000637798552,100007410849739
457,100000663769623,100000028326286
458,100000715459926,1502067819
459,100000799704474,100000677735062
460,100000799704474,100006451695066
461,100000852418990,100008934430512
462,100000873986833,1045898642
463,100000873986833,1065612474
464,100000878311758,1251602626
465,100000886467308,100000353634460
466,100000886467308,100001394231131
467,100000886467308,100003859922662
468,100000886467308,100004234802673
469,100000886467308,100006527317801
470,100000886467308,100007957742195
471,100000886467308,1475750132
472,100000886467308,780315366
473,100000886467308,897920327
474,100000886782853,100000441650898
475,100000886877442,100000010908431
476,100000886877442,100000058854094
477,100000886877442,100000175226243
478,100000886877442,100000193684494
479,100000886877442,100000218559319
480,100000886877442,100000475956468
481,100000886877442,100000490538158
482,100000886877442,100000671155244
483,100000886877442,100000971012080
484,100000886877442,100001437096610
485,100000886877442,100001461908303
486,100000886877442,100001508032831
487,100000886877442,100001611121575
488,100000886877442,100001699716210
489,100000886877442,100001816599867
490,100000886877442,100001829973161
491,100000886877442,100001835928954
492,100000886877442,100001906529239
493,100000886877442,100002439536436
494,100000886877442,100002441067496
495,100000886877442,100002739175377
496,100000886877442,100002776011432
497,100000886877442,100002840308149
498,100000886877442,100003012707471
499,100000886877442,100003143914807
500,100000886877442,100003177806951
501,100000886877442,100003327033785
502,100000886877442,100003614174464
503,100000886877442,100003833506022
504,100000886877442,100003839334064
505,100000886877442,100003883217220
506,100000886877442,100004271229653
507,100000886877442,100004322520027
508,100000886877442,100004715581282
509,100000886877442,100004804754155
510,100000886877442,100006293794220
511,100000886877442,100006612276895
512,100000886877442,100006666639987
513,100000886877442,100007006482558
514,100000886877442,100007934503362
515,100000886877442,100009110749189
516,100000886877442,100011250122835
517,100000886877442,1108236020
518,100000886877442,1310987646
519,100000886877442,1540835137
520,100000886877442,1594731734
521,100000886877442,1634648887
522,100000886877442,1765854506
523,100000905511087,100000473146298
524,100000971012080,100000093188045
525,100000971012080,100000128181743
526,100000971012080,100000175226243
527,100000971012080,100000193684494
528,100000971012080,100000202386854
529,100000971012080,100000416196747
530,100000971012080,100000475956468
531,100000971012080,100000886877442
532,100000971012080,100001441938607
533,100000971012080,100001829973161
534,100000971012080,100001889998202
535,100000971012080,100002739175377
536,100000971012080,100002790294151
537,100000971012080,100002876606261
538,100000971012080,100003031223335
539,100000971012080,100003092919727
540,100000971012080,100003143914807
541,100000971012080,100003256751082
542,100000971012080,100003327033785
543,100000971012080,100003616561202
544,100000971012080,100004002152620
545,100000971012080,100004715581282
546,100000971012080,100004912900163
547,100000971012080,100005091280545
548,100000971012080,100005212452281
549,100000971012080,100005699323240
550,100000971012080,100005832013838
551,100000971012080,100006105332648
552,100000971012080,100006293794220
553,100000971012080,100006666639987
554,100000971012080,100006725970901
555,100000971012080,100006794533776
556,100000971012080,100007006482558
557,100000971012080,100009110749189
558,100000971012080,1047678523
559,100000971012080,1108236020
560,100000971012080,1110906037
561,100000971012080,1482520174
562,100000971012080,1634648887
563,100000971012080,1705853175
564,100000971012080,1765854506
565,100000971012080,570219347
566,100000971012080,694691728
567,100000971012080,714266983
568,100000971012080,780963027
569,100000974330258,560328184
570,100000977786814,100000021704951
571,100000977786814,100000033784680
572,100000977786814,100000075624269
573,100000977786814,100000113629869
574,100000977786814,100001384881131
575,100000977786814,100001600622356
576,100000977786814,100002928881328
577,100000977786814,100004269721545
578,100000977786814,100004649110776
579,100000977786814,100005652852029
580,100000977786814,100006321826274
581,100000977786814,1108943577
582,100000977786814,1485609851
583,100000977786814,1598077508
584,100000977786814,795180541
585,100000979625313,100000631642469
586,100000979625313,796899586
587,100000985640250,100000058854094
588,100000985640250,100001437096610
589,100000985640250,100003502375964
590,100000985640250,100003992164770
591,100000985640250,100009365907716
592,100000985640250,1065070148
593,100000996258985,100001915618304
594,100000996258985,100006478119064
595,100000996258985,100008239777418
596,100000996258985,100011795772063
597,100001002210445,100000610120601
598,100001002210445,1846185257
599,100001013727288,100001352487072
600,100001013727288,1279835510
601,100001013727288,1787628997
602,100001029637350,100000058854094
603,100001029637350,100000232078060
604,100001029637350,100000475956468
605,100001029637350,100000565100486
606,100001029637350,100000860094064
607,100001029637350,100001437096610
608,100001029637350,100001633794974
609,100001029637350,100001829973161
610,100001029637350,100002840308149
611,100001029637350,100003143914807
612,100001029637350,100003237202509
613,100001029637350,100003833506022
614,100001029637350,100004067370322
615,100001029637350,100005699323240
616,100001029637350,100006105332648
617,100001029637350,100006334804453
618,100001029637350,100007262986457
619,100001029637350,100009110749189
620,100001029637350,100010358380991
621,100001029637350,100010421029136
622,100001029637350,100011113771048
623,100001029637350,100012525977663
624,100001029637350,1421425038
625,100001029637350,1540835137
626,100001029637350,795180541
627,100001033122057,100000019070928
628,100001034899839,1489631735
629,100001034899839,1561740523
630,100001034899839,544372879
631,100001034899839,575998459
632,100001034899839,608918160
633,100001034899839,678287198
634,100001065367637,100004492474615
635,100001101007889,100001851127392
636,100001101007889,100003676261968
637,100001101007889,100003955071332
638,100001101007889,100005286007521
639,100001103050444,100000001838110
640,100001103280293,100000100682831
641,100001107802876,100002840308149
642,100001107802876,100003162994235
643,100001107802876,100003237202509
644,100001107802876,100003327033785
645,100001107802876,100004292520257
646,100001107802876,100006293794220
647,100001107802876,100006334804453
648,100001107802876,100007789659371
649,100001107802876,100008586937155
650,100001107802876,100010358380991
651,100001107802876,1399539645
652,100001107802876,1634648887
653,100001114858150,100005084743203
654,100001122167719,100000001156090
655,100001122167719,100000210991837
656,100001122167719,100001352337798
657,100001122167719,100008191838069
658,100001125338203,100001037065899
659,100001125338203,100001317366615
660,100001125338203,100001573608636
661,100001142300604,100009554114282
662,100001153708863,100000189886409
663,100001153708863,100001437096610
664,100001153708863,100002765783311
665,100001153708863,100002918316697
666,100001153708863,100003706318168
667,100001153708863,100004099116347
668,100001153708863,100006184170818
669,100001153708863,100006725970901
670,100001153708863,100009110749189
671,100001153708863,1110906037
672,100001155914802,100000940488629
673,100001155914802,100004698399861
674,100001179932002,1838606046
675,100001212958212,100000475956468
676,100001212958212,100003839334064
677,100001212958212,1268785332
678,100001216737151,100000189544534
679,100001216737151,100001233361593
680,100001216737151,100002489200298
681,100001216737151,100003289797126
682,100001216737151,1291425897
683,100001236394012,100001292307069
684,100001238061362,100003984896008
685,100001238061362,100008504373858
686,100001242435377,100002162719894
687,100001242435377,100003819103686
688,100001242435377,1598370104
689,100001303770837,100004649110776
690,100001303770837,100007031885346
691,100001309376844,100000388993474
692,100001309376844,100001485586574
693,100001309376844,100001694628536
694,100001309376844,100002133382645
695,100001309376844,100003246926293
696,100001309376844,100003951610309
697,100001309376844,100006384270613
698,100001309376844,100011054046700
699,100001329407329,100003132678647
700,100001336830535,100000022404746
701,100001336830535,100000093188045
702,100001336830535,100003880778934
703,100001336830535,100004234802673
704,100001336830535,100004287191596
705,100001336830535,1765854506
706,100001336830535,594046532
707,100001351271211,100002042184801
708,100001351271211,100003914003095
709,100001351271211,503549866
710,100001351271211,570219347
711,100001352337798,100000210991837
712,100001352337798,100000443019796
713,100001352337798,100000453371850
714,100001352337798,100000605558273
715,100001352337798,100000940488629
716,100001352337798,100001122167719
717,100001352337798,589096526
718,100001371733795,100000022785607
719,100001380956617,100004023621907
720,100001381903093,100000174861087
721,100001381903093,100000209720620
722,100001381903093,100000235516314
723,100001381903093,100000296303263
724,100001381903093,100000642306700
725,100001381903093,100001420820606
726,100001381903093,100001694628536
727,100001381903093,100001845387975
728,100001381903093,100001916136301
729,100001381903093,100002242812969
730,100001381903093,100002438483677
731,100001381903093,100002935299639
732,100001381903093,100003071666556
733,100001381903093,100003183630304
734,100001381903093,100003257158913
735,100001381903093,100003309140753
736,100001381903093,100003471776796
737,100001381903093,100003850440442
738,100001381903093,100003993626987
739,100001381903093,100004059730475
740,100001381903093,100004426363703
741,100001381903093,100004731930854
742,100001381903093,100005625061781
743,100001381903093,100005774795127
744,100001381903093,100006116209305
745,100001381903093,100006135884978
746,100001381903093,100006266223499
747,100001381903093,100006478119064
748,100001381903093,100007249201950
749,100001381903093,100007257338540
750,100001381903093,100008239777418
751,100001381903093,100010437039121
752,100001381903093,100011795772063
753,100001384881131,100000977786814
754,100001384881131,713202413
755,100001385296632,100000097370182
756,100001385296632,610265872
757,100001417254712,100001229906490
758,100001417254712,100001774842620
759,100001434720988,100002016032485
760,100001434720988,100002220984374
761,100001434720988,100003913540749
762,100001434720988,100005057200175
763,100001434720988,100005333133083
764,100001439847694,100001040651440
765,100001439847694,100006495683175
766,100001439847694,100008081796257
767,100001453280694,100000029335312
768,100001453280694,100004872550096
769,100001459920760,100000002628490
770,100001459920760,100000285882328
771,100001459920760,100000650521678
772,100001459920760,100002983001162
773,100001459920760,100003638228847
774,100001459920760,100003882317761
775,100001459920760,1155157242
776,100001471669292,100000044736483
777,100001471669292,100000193684494
778,100001471669292,100000236920391
779,100001471669292,100000256538507
780,100001471669292,100000475956468
781,100001471669292,100001427629931
782,100001471669292,100001816599867
783,100001471669292,100002439536436
784,100001471669292,100002572084234
785,100001471669292,100002876606261
786,100001471669292,100003616561202
787,100001471669292,100004066953598
788,100001471669292,100004212814637
789,100001471669292,100004713308213
790,100001471669292,100004715581282
791,100001471669292,100005212452281
792,100001471669292,100006293794220
793,100001471669292,100006794533776
794,100001471669292,1047678523
795,100001471669292,1108236020
796,100001471669292,1268785332
797,100001471669292,1320643922
798,100001471669292,1443596012
799,100001471669292,1482520174
800,100001471669292,552684426
801,100001471669292,714266983
802,100001471669292,717394611
803,100001471669292,844152499
804,100001473105554,100000375408649
805,100001473105554,100000401709621
806,100001473105554,100004059730475
807,100001473105554,100008239777418
808,100001473105554,100010097613630
809,100001482857591,100000021704951
810,100001482857591,100000372349809
811,100001482857591,100002824148320
812,100001482857591,100003750662431
813,100001482857591,1603131717
814,100001485586574,100001309376844
815,100001485586574,100002071884485
816,100001485586574,100003608559355
817,100001485586574,100004008477167
818,100001485730436,100000182268501
819,100001486428496,100000020958622
820,100001486428496,100000154961148
821,100001486428496,100000366729283
822,100001486428496,100000650521678
823,100001486428496,100000771138874
824,100001486428496,100001051870172
825,100001486428496,100001052110345
826,100001486428496,100001298001506
827,100001486428496,100002121026892
828,100001486428496,100003076786655
829,100001486428496,100003884088711
830,100001486428496,100004046732676
831,100001486428496,100004501380344
832,100001486428496,100006495683175
833,100001486428496,100007423098018
834,100001486428496,1119565936
835,100001486428496,1164589767
836,100001486428496,1420162708
837,100001486428496,1529108659
838,100001486428496,1598077508
839,100001486428496,1666551774
840,100001486428496,507694965
841,100001486428496,533128643
842,100001486428496,796459721
843,100001486428496,876095455
844,100001494842356,100000079500985
845,100001494842356,100001441938607
846,100001494842356,1157899584
847,100001508032831,100000259379269
848,100001508032831,100000475956468
849,100001508032831,100000610120601
850,100001508032831,100000886877442
851,100001508032831,100001829973161
852,100001508032831,100001860811971
853,100001508032831,100002840308149
854,100001508032831,100003616561202
855,100001508032831,100004002152620
856,100001508032831,100004912900163
857,100001508032831,100007410849739
858,100001508032831,100009110749189
859,100001508032831,100009445477264
860,100001508032831,100010358380991
861,100001508032831,1305444307
862,100001541284719,100000401709621
863,100001541284719,100001845387975
864,100001541284719,100007249201950
865,100001541284719,100011795772063
866,100001553719632,100004234802673
867,100001557799412,100002233695729
868,100001562593560,100000189544534
869,100001562593560,100011081377101
870,100001566915005,100003100313079
871,100001567852757,100004242211268
872,100001567852757,100005256130778
873,100001567852757,570219347
874,100001568809843,100001441938607
875,100001568809843,100001586105916
876,100001568809843,1791837680
877,100001573170542,100000039941937
878,100001573170542,100000058854094
879,100001573170542,100000202386854
880,100001573170542,100000475956468
881,100001573170542,100000671155244
882,100001573170542,100000792409754
883,100001573170542,100001437096610
884,100001573170542,100002524539706
885,100001573170542,100003031223335
886,100001573170542,100003595312146
887,100001573170542,100003616561202
888,100001573170542,100005328881930
889,100001573170542,100005699323240
890,100001573170542,100006258542367
891,100001573170542,100006725970901
892,100001573170542,100009110749189
893,100001573170542,1108236020
894,100001573170542,1110906037
895,100001573170542,1338840402
896,100001573170542,716769670
897,100001573170542,780963027
898,100001574858905,100000108519739
899,100001574858905,100004840989095
900,100001574858905,100006304907692
901,100001574858905,100007895953617
902,100001574858905,100008081796257
903,100001586105916,100001441938607
904,100001586105916,100001568809843
905,100001586105916,100003327033785
906,100001586105916,1791837680
907,100001587200585,100000877072129
908,100001587200585,100002641893539
909,100001587200585,100003767349944
910,100001587200585,100003910901267
911,100001587200585,100004804754155
912,100001587200585,100010358380991
913,100001588072194,100000419621978
914,100001597372689,100003199295099
915,100001597372689,100003653034790
916,100001597372689,100005995059831
917,100001598905334,100001050448697
918,100001598905334,100004284155077
919,100001598905334,1783051376
920,100001600622356,100000022404746
921,100001600622356,100000044736483
922,100001600622356,100000050400109
923,100001600622356,100000075624269
924,100001600622356,100000297182122
925,100001600622356,100000454744805
926,100001600622356,100000877072129
927,100001600622356,100000977786814
928,100001600622356,100001871786682
929,100001600622356,100003256751082
930,100001600622356,100004002152620
931,100001600622356,100004269721545
932,100001600622356,100004649110776
933,100001600622356,100004920522903
934,100001600622356,100006105332648
935,100001600622356,100007167137520
936,100001600622356,100009759942903
937,100001600622356,100010358380991
938,100001600622356,1338840402
939,100001600622356,1652057625
940,100001603126891,100004271229653
941,100001617489468,100000094398824
942,100001617489468,100000401709621
943,100001617489468,100000642306700
944,100001617489468,100003183630304
945,100001617489468,100003993626987
946,100001617489468,100010097613630
947,100001617489468,614466692
948,100001627066082,100000296303263
949,100001627066082,100001694628536
950,100001627066082,100004847610641
951,100001627066082,100005796609092
952,100001628071295,100000219526555
953,100001633091711,100008239777418
954,100001633794974,100001029637350
955,100001663227182,100000388993474
956,100001663227182,100002242812969
957,100001663227182,100003753142890
958,100001663227182,100006384270613
959,100001663227182,100006636186879
960,100001663227182,100007153325797
961,100001666265999,100000218559319
962,100001666265999,100003952834962
963,100001666265999,100004911067175
964,100001680145502,1724520910
965,100001687297826,100003216190030
966,100001689018701,100000180526457
967,100001689018701,100001242240462
968,100001689018701,100001587220307
969,100001689018701,100003250745422
970,100001689018701,717394611
971,100001692790482,100002761308138
972,100001692790482,100003957361477
973,100001699716210,100000475956468
974,100001699716210,100000886877442
975,100001699716210,100000971012080
976,100001699716210,100001441938607
977,100001699716210,100001614502660
978,100001699716210,100004888687580
979,100001699716210,100005696109192
980,100001699716210,100005826102336
981,100001699716210,100006105332648
982,100001699716210,100006836670151
983,100001699716210,100008383596653
984,100001699716210,1110906037
985,100001699716210,1310987646
986,100001699716210,1420162708
987,100001699716210,1548843968
988,100001699716210,1765854506
989,100001727374341,100000137011807
990,100001727374341,100000297182122
991,100001727374341,100001211479092
992,100001727374341,634509028
993,100001727374341,702230968
994,100001732002949,100000027094280
995,100001732269559,100002804561319
996,100001732269559,100004693396573
997,100001732269559,100006869971346
998,100001739254331,100003257158913
999,100001739254331,100003323582870
1000,100001739254331,100003732309746
1001,100001739254331,100003841714799
1002,100001739254331,100003951610309
1003,100001739254331,100004612032269
1004,100001739254331,100006478025233
1005,100001739644970,100000007603931
1006,100001739644970,100000137011807
1007,100001739644970,100000189544534
1008,100001739644970,100000274670282
1009,100001739644970,100001211479092
1010,100001739644970,100001734506708
1011,100001739644970,100002572084234
1012,100001739644970,100002619443556
1013,100001739644970,100003065102114
1014,100001739644970,100003099149963
1015,100001739644970,100003838570749
1016,100001739644970,100004235584821
