user_id,hotel_id,rate_star
100000295889042,321382084661497,4
100000296324115,1571612506414924,5
100000298189952,323940062859,5
100000299359679,125187904254346,4
100000299359679,386201611531603,5
100000301298217,323940062859,5
100000302823419,308846225876171,5
100000308786229,117843318367122,5
100000309786797,159149310881264,5
100000316874700,929778327061583,5
100000316916112,954910091191058,5
100000320225531,631187810227407,5
100000320688523,1532170243748316,5
100000323460991,155415196088,5
100000332084988,237861679739114,5
100000333363110,151462301571537,5
100000338833073,1479410105631173,5
100000339609320,373884852802926,5
100000342243062,323940062859,5
100000344841057,189209361267196,5
100000352367916,323940062859,3
100000353634460,343606679138879,5
100000357222380,463578457148999,3
100000357441871,620354171357517,4
100000361353321,125187904254346,5
100000372349809,485786431445960,5
100000372409278,417346401631445,5
100000373268092,273791662667573,1
100000376149288,244002889050025,5
100000376485295,1641867359375840,5
100000376931511,159149310881264,5
100000385743083,973241522755751,5
100000392109854,485786431445960,5
100000392633667,1417201508570124,5
100000411600897,1639889169610412,5
100000414590955,159149310881264,5
100000415114401,208028559374693,4
100000419470239,235635661555,3
100000420952875,155155304551627,5
100000424590303,485786431445960,5
100000440136062,323940062859,5
100000441650898,323940062859,5
100000445901478,323940062859,3
100000446076393,172095542845814,4
100000446695164,1446389425666881,5
100000449301697,1599698676934263,5
100000450836922,1571612506414924,5
100000452034964,189209361267196,5
100000453371850,1599698676934263,5
100000465458576,1571612506414924,5
100000468044208,850047381738094,5
100000473146298,929778327061583,5
100000478155810,1599698676934263,5
100000478475970,462266583941871,4
100000478596162,404504799581024,5
100000481293995,1571612506414924,5
100000483690847,373884852802926,5
100000484309499,323940062859,3
100000490232774,323940062859,4
100000490538158,667826629949888,5
100000499538487,1571612506414924,5
100000505997036,323940062859,4
100000508580369,323940062859,5
100000508978687,1070723119658555,5
100000517833524,850047381738094,5
100000520662992,485786431445960,5
100000523006531,125187904254346,5
100000523352083,1571612506414924,5
100000555115335,105713669505240,4
100000557086677,323940062859,5
100000565100486,1430101293925015,5
100000569987631,502860436485487,5
100000578583645,294101497297215,5
100000579036875,587061914673794,5
100000585930177,323940062859,5
100000590071725,808997689166234,5
100000599706915,307887762562072,5
100000605558273,155415196088,4
100000606575905,323940062859,5
100000609208444,155415196088,4
100000610132531,323940062859,5
100000613708894,1599698676934263,5
100000614467904,1571612506414924,5
100000615980048,869029879802845,5
100000631642469,208028559374693,5
100000637753213,155415196088,4
100000639595446,1571612506414924,5
100000649475253,208028559374693,5
100000663769623,314116302056158,5
100000666941649,1599698676934263,5
100000667467230,323940062859,5
100000683538400,323940062859,5
100000684983522,937116373005616,5
100000687990311,640106616045345,4
100000692580727,1571612506414924,5
100000695162458,323940062859,5
100000699321577,323940062859,4
100000699691027,323940062859,3
100000706802253,323940062859,5
100000710739811,372832266226334,5
100000713275238,1673394289542542,5
100000719253103,1470426779871002,4
100000722596326,467851863409688,5
100000730500106,664463123648005,4
100000731718546,105713669505240,5
100000741820771,208028559374693,5
100000760700677,755009684522390,5
100000769166347,105713669505240,5
100000779048112,323940062859,5
100000788127502,116431445169619,5
100000792472155,1628854994067175,5
100000814788900,439921372737138,5
100000823193454,294365914079840,4
100000824154161,177852742263101,5
100000843424836,323940062859,5
100000877072129,605738479519955,5
100000886782853,323940062859,5
100000887475524,523367444407994,5
100000889445076,432709946920057,5
100000908186029,1486141631617711,5
100000929046495,219178058280346,5
100000930189515,525045287564418,5
100000980827709,159149310881264,5
100000984065403,255163191262710,5
100000992328943,1417201508570124,5
100001000403816,371017579635682,5
100001001008710,211486302212720,5
100001010562228,485786431445960,1
100001034899839,307887762562072,5
100001042452207,211418062225555,4
100001044919116,1417201508570124,5
100001050448697,1417201508570124,5
100001073071306,159149310881264,5
100001089466195,1571612506414924,5
100001103695796,1599698676934263,5
100001112316421,155415196088,5
100001118611222,939570162735921,1
100001130412668,1571612506414924,5
100001132396972,850047381738094,5
100001147648334,355318834582376,5
100001156650230,323940062859,4
100001157970514,148592598530893,5
100001157973815,105713669505240,5
100001164343824,1609099752674729,5
100001175798385,177852742263101,4
100001179932002,179109095503730,3
100001183822113,826790944101836,5
100001186265904,563012193831981,4
100001186875209,561051297367095,5
100001205521683,1599698676934263,5
100001211479092,485786431445960,5
100001214020919,554813327899264,5
100001237311049,1510039339289192,5
100001241832180,485786431445960,4
100001257015722,443124975755977,5
100001280053287,937116373005616,5
100001292453277,303758469717843,4
100001303770837,177852742263101,5
100001317366615,315714985299528,1
100001322394506,155415196088,4
100001322394506,164636565409,5
100001335312521,172095542845814,5
100001338902852,1417201508570124,5
100001343790521,64407053782,5
100001344950825,629237600450474,5
100001352487072,164636565409,5
100001358193335,255163191262710,5
100001358360318,286328794792713,5
100001364307364,1417201508570124,5
100001380404596,210824802405318,1
100001382024650,125187904254346,5
100001382943023,172095542845814,5
100001384881131,117843318367122,5
100001398144046,482696451814053,4
100001406926703,125187904254346,1
100001413945553,485786431445960,5
100001426419447,1635432630065921,5
100001427629931,265312270305501,5
100001458263254,808997689166234,5
100001460578008,1446389425666881,4
100001463089996,1571612506414924,5
100001471849353,1599698676934263,5
100001482857591,179109095503730,5
100001484022098,159149310881264,5
100001492873184,159149310881264,5
100001496363383,117843318367122,5
100001513621388,395874417233821,5
100001526883435,303758469717843,5
100001528939817,1599698676934263,5
100001530998779,485786431445960,5
100001548932994,117843318367122,5
100001549334435,125187904254346,5
100001553058979,117843318367122,5
100001557799412,110449969042552,5
100001562739786,713821132013725,5
100001563191414,172095542845814,4
100001567260321,258388887666871,5
100001582207488,1571612506414924,5
100001583959960,1599698676934263,5
100001590413761,303758469717843,5
100001591562218,208028559374693,1
100001597372689,184373381695254,5
100001598905334,1417201508570124,5
100001600332112,1417201508570124,5
100001600622356,117843318367122,5
100001605041593,286328794792713,5
100001630313958,605738479519955,5
100001633794974,1502218643346817,5
100001634124428,1635432630065921,5
100001638652557,129211230546960,5
100001646327683,164636565409,5
100001660911931,323940062859,5
100001666335248,153930936150,5
100001666823383,237547776333590,4
100001668526063,373884852802926,5
100001675810593,443124975755977,5
100001678793086,159149310881264,2
100001686859858,1599698676934263,5
100001687973470,1417201508570124,5
100001692577705,317492115048091,5
100001708022691,485786431445960,5
100001709797412,1402376883388507,4
100001710847078,164636565409,1
100001722331572,117843318367122,5
100001730411489,172095542845814,4
100001732002949,1513021542254541,5
100001732269559,1446389425666881,4
100001732717397,1417201508570124,5
100001738580486,153930936150,5
100001747696865,815389731877054,4
100001749722838,355318834582376,5
100001752286879,208028559374693,5
100001765288412,1486141631617711,5
100001767829012,485786431445960,5
100001784987554,1446389425666881,5
100001786171917,1417201508570124,5
100001790328256,1437747696466053,5
100001818536272,159149310881264,5
100001822633961,235635661555,5
100001831700672,1599698676934263,5
100001847692039,1571612506414924,5
100001847913223,115027925337882,5
100001847913223,783763321703579,5
100001856437124,439921372737138,5
100001858336568,400664656674940,5
100001861144166,214050905441687,2
100001861762064,343606679138879,4
100001868065103,155415196088,5
100001876922151,208028559374693,5
100001883221536,323940062859,4
100001886298890,1031480000248186,5
100001887873603,313922805328424,5
100001889998202,981632381887437,5
100001901980139,315714985299528,5
100001910063418,323940062859,5
100001915176239,219178058280346,5
100001915465735,323940062859,5
100001943816133,954910091191058,4
100001945637633,286328794792713,4
100001993041910,439552472727698,5
100002005950214,105713669505240,5
100002051096555,440699882708692,5
100002074555847,1609099752674729,5
100002075240390,1571612506414924,5
100002078076563,1417201508570124,5
100002108667035,265312270305501,5
100002114225804,1424009947843059,5
100002119511273,1070723119658555,5
100002121026892,386201611531603,5
100002155621436,159149310881264,5
100002187795380,480461572136306,5
100002188255130,105713669505240,5
100002189348032,164636565409,4
100002203624555,105713669505240,5
100002204995250,823389174409651,5
100002208317165,155415196088,5
100002217019166,125187904254346,4
100002233695729,132386763492259,5
100002265161610,323940062859,5
100002269857890,125187904254346,3
100002279987013,485786431445960,5
100002308810462,323940062859,5
100002313245135,485786431445960,5
100002328647991,605738479519955,4
100002328871773,347931698701255,5
100002337275798,443124975755977,5
100002342769903,1599698676934263,5
100002348108655,1437747696466053,4
100002352022848,815389731877054,5
100002362508077,1017426538344910,5
100002368261357,655465514521111,5
100002417824992,620354171357517,4
100002434908820,133247926884581,5
100002459327214,153930936150,5
100002473342301,164636565409,5
100002475514115,1379083872319465,5
100002479243339,605738479519955,5
100002483833267,164636565409,5
100002491791486,1452357201686673,5
100002522626184,323940062859,5
100002569628180,443915159044396,5
100002577300044,323940062859,5
100002583418313,305305996195134,5
100002601314820,159149310881264,4
100002604584031,523367444407994,5
100002621631436,255163191262710,5
100002621631436,305305996195134,5
100002623544597,404504799581024,5
100002633547852,117843318367122,5
100002650450293,1486141631617711,5
100002671724328,153742338002382,5
100002678389702,172095542845814,5
100002705665360,308846225876171,5
100002716732566,1437932199754399,5
100002723308093,117843318367122,4
100002727356609,159149310881264,5
100002742979857,523367444407994,5
100002752183583,273791662667573,5
100002769242150,631187810227407,5
100002804561319,1446389425666881,5
100002816509259,155415196088,5
100002824266807,664463123648005,5
100002825010313,1417201508570124,5
100002831637846,202137749822421,5
100002841184878,485786431445960,4
100002845083008,1650963588453980,5
100002860553567,144823785656129,5
100002865876477,212192215580475,5
100002873767520,485786431445960,5
100002885037824,1495601260767666,5
100002890258518,261151587357260,5
100002893840779,246640222159767,5
100002901942887,159149310881264,5
100002904339878,212192215580475,5
100002905549708,233134410079643,3
100002914977852,1417201508570124,5
100002928881328,904091652983396,5
100002948308153,617228808414142,5
100002949049199,159149310881264,5
100002958097386,347931698701255,5
100002959773775,135324866614935,5
100002963809125,208028559374693,5
100002986253818,755009684522390,5
100002990021523,159149310881264,4
100003009320470,164636565409,5
100003013898745,159149310881264,5
100003015565591,1635432630065921,5
100003017260021,1599698676934263,5
100003020749776,159149310881264,5
100003028536100,715228075229036,5
100003028811639,159149310881264,5
100003034588423,308846225876171,5
100003048414836,386201611531603,5
100003060233648,177852742263101,5
100003082631924,125187904254346,5
100003087556194,159149310881264,5
100003100019283,1502218643346817,5
100003100131695,153930936150,5
100003103968234,125187904254346,5
100003106638209,164636565409,5
100003115213221,313922805328424,5
100003116875296,135324866614935,5
100003129484520,125187904254346,5
100003130055433,1486141631617711,5
100003139801890,323940062859,5
100003149003769,409665505900094,5
100003154186622,125187904254346,5
100003159162808,437893912931738,5
100003162044350,159149310881264,3
100003163134146,1452357201686673,5
100003168399017,485786431445960,4
100003177806951,667826629949888,5
100003183726272,1599698676934263,5
100003183754228,485786431445960,5
100003187368802,1599698676934263,5
100003189612738,347931698701255,5
100003192176922,1454144494900698,5
100003215232811,563917740343279,5
100003222036300,463578457148999,5
100003264370695,132386763492259,4
100003268728788,159149310881264,5
100003273969117,485786431445960,5
100003291010078,355318834582376,5
100003294778195,159149310881264,5
100003313892200,255163191262710,5
100003314178344,314116302056158,5
100003319130051,125187904254346,4
100003324631308,485786431445960,5
100003339797845,164636565409,1
100003340005978,1599698676934263,5
100003341997047,1439591133005014,5
100003344222379,323940062859,5
100003380652956,125187904254346,5
100003456327827,208028559374693,5
100003464930696,1486141631617711,5
100003475583229,1446389425666881,4
100003492924702,233134410079643,5
100003503357861,1639889169610412,5
100003511632095,237547776333590,4
100003551943871,563012193831981,1
100003591499271,132386763492259,4
100003597364653,159149310881264,5
100003599934215,485786431445960,5
100003603867734,294365914079840,5
100003607804639,135324866614935,4
100003607804639,219178058280346,5
100003614834056,803869132985727,5
100003621252282,1599698676934263,5
100003630782549,208028559374693,5
100003638204228,144823785656129,1
100003648076354,315714985299528,5
100003648207600,303758469717843,5
100003653034790,1599698676934263,5
100003658256152,485786431445960,3
100003667673555,303758469717843,5
100003672480112,109924292681661,2
100003676577655,1599698676934263,5
100003676586482,1599698676934263,5
100003679284564,904091652983396,5
100003689928908,159149310881264,4
100003693894879,208028559374693,2
100003705424782,631187810227407,4
100003719192609,1446389425666881,5
100003721477178,159149310881264,5
100003726891429,826790944101836,5
100003728122630,159149310881264,5
100003732322789,503706833117673,4
100003736577271,208028559374693,4
100003762557658,159149310881264,5
100003767349944,1454144494900698,5
100003778518013,1417201508570124,5
100003797830426,159149310881264,4
100003800440906,233134410079643,1
100003817702592,1479410105631173,5
100003822430147,662404743778256,5
100003826064848,485786431445960,5
100003836732585,231015963899805,5
100003849970125,1417201508570124,5
100003852057390,117843318367122,5
100003853909904,617228808414142,5
100003859922662,343606679138879,5
100003862253796,815389731877054,5
100003865953395,1639889169610412,5
100003876681698,1639889169610412,5
100003887327835,220075471523469,5
100003889751999,211418062225555,5
100003904535506,409665505900094,5
100003904595768,172095542845814,5
100003905410173,132386763492259,3
100003910901267,117843318367122,5
100003912942148,355318834582376,3
100003914003095,809414062463342,5
100003927418673,286328794792713,3
100003948922832,1502218643346817,5
100003950539562,641357072659000,5
100003954080654,159149310881264,5
100003970121216,135324866614935,5
100003970173214,105713669505240,5
100003971914819,255163191262710,1
100003974721448,1641113002774786,5
100003987903797,595185820539511,5
100003988387235,155415196088,5
100003989231062,153977564805074,4
100004001247861,485786431445960,5
100004001484811,117843318367122,5
100004001484811,135324866614935,5
100004001484811,164636565409,5
100004001484811,305305996195134,5
100004001484811,485786431445960,5
100004002326703,153930936150,5
100004013989105,485786431445960,5
100004026803909,485786431445960,3
100004039380615,303758469717843,5
100004048659580,159149310881264,5
100004055113658,208028559374693,5
100004055494766,293947680762224,4
100004057710193,325201384355552,5
100004059030509,1622139111336873,2
100004059285765,305305996195134,5
100004059513498,105713669505240,5
100004072373447,485786431445960,5
100004072692835,303758469717843,5
100004073957276,125187904254346,5
100004077546162,211418062225555,4
100004088178946,159149310881264,5
100004090245527,164636565409,5
100004099860591,850047381738094,5
100004114506305,1599698676934263,5
100004145461289,237861679739114,5
100004152973687,826790944101836,5
100004163373220,601016283343958,5
100004165508735,159149310881264,5
100004167070483,323940062859,5
100004168443078,237861679739114,5
100004169621946,443124975755977,4
100004181346895,485786431445960,5
100004199589567,1031480000248186,5
100004199882915,485786431445960,1
100004201356486,823389174409651,5
100004201932545,315714985299528,3
100004234832997,981632381887437,5
100004241508857,826790944101836,5
100004244165937,347931698701255,5
100004247924215,432709946920057,5
100004248339242,153977564805074,5
100004266250820,1486141631617711,5
100004269721545,117843318367122,5
100004271229653,255163191262710,5
100004271231151,155415196088,5
100004271430857,512530622166649,5
100004277533055,190547504292843,5
100004278676993,563012193831981,5
100004284155077,1417201508570124,5
100004284211099,125187904254346,1
100004284693634,850047381738094,5
100004290131309,563012193831981,5
100004290852690,601016283343958,5
100004293183604,1417201508570124,5
100004302999598,631187810227407,5
100004305271401,159149310881264,5
100004305316935,211418062225555,4
100004307506354,315714985299528,5
100004313891415,177852742263101,5
100004315753402,255163191262710,5
100004322520027,869029879802845,5
100004333637697,153930936150,5
100004336516184,1560190850934444,5
100004339602106,1622139111336873,5
100004363954982,561051297367095,1
100004365936381,164636565409,4
100004376388680,485786431445960,5
100004391108533,1571612506414924,5
100004399276567,655465514521111,5
100004408834188,1452357201686673,5
100004417928849,164636565409,5
100004419159334,1236156129733715,5
100004419759279,177852742263101,5
100004420621911,135324866614935,5
100004433371356,125187904254346,5
100004436023291,1486141631617711,5
100004456425002,1486141631617711,5
100004484802189,159149310881264,5
100004491219039,255163191262710,1
100004492474615,485786431445960,5
100004495217882,315714985299528,5
100004496287465,190547504292843,5
100004501276777,1446389425666881,5
100004501380344,437893912931738,1
100004505745648,145402922137228,5
100004535380628,172095542845814,4
100004549932679,117843318367122,5
100004549932679,64407053782,3
100004581825512,244002889050025,5
100004597182232,155415196088,5
100004601293359,159149310881264,5
100004611974145,164636565409,4
100004612487673,347931698701255,5
100004615020904,1513021542254541,4
100004627352702,485786431445960,5
100004627725046,1486141631617711,5
100004648240284,303758469717843,5
100004649110776,117843318367122,5
100004656724602,323940062859,5
100004669813821,617228808414142,5
100004670138689,159149310881264,5
100004673440245,159149310881264,2
100004677000260,303758469717843,5
100004678594546,1486141631617711,5
100004691881161,323940062859,5
100004692902952,1639889169610412,4
100004693396573,1446389425666881,5
100004695963777,404504799581024,5
100004698399861,208028559374693,5
100004710841451,155415196088,5
100004712047934,294365914079840,5
100004723008244,1408835689351854,5
100004724734902,233134410079643,3
100004742707319,159149310881264,5
100004749304041,1417201508570124,5
100004751553394,443065779144867,5
100004752661724,164636565409,5
100004753301817,323940062859,5
100004757280591,186513324707814,5
100004796504440,1622139111336873,5
100004798236548,670533439634662,5
100004845941942,265312270305501,1
100004857259114,208028559374693,5
100004859045466,323940062859,5
100004868559916,211418062225555,5
100004888215725,1426574537561166,5
100004888687580,171189606583225,5
100004892628598,237861679739114,1
100004897938081,1110145009064097,5
100004902212706,159149310881264,5
100004908722764,1417201508570124,5
100004924504976,1446389425666881,5
100004925476285,1599698676934263,5
100004942479633,1486141631617711,4
100004953068985,303758469717843,5
100004963573581,601016283343958,5
100004995911812,159149310881264,5
100005003766295,432709946920057,5
100005008324825,485786431445960,5
100005016254727,1571612506414924,5
100005017115491,305305996195134,5
100005023868472,164636565409,5
100005028124485,211418062225555,5
100005034638511,305305996195134,5
100005051769655,664463123648005,5
100005052750813,132386763492259,5
100005057557611,164636565409,5
100005062052005,164636565409,5
100005070937915,601016283343958,5
100005076529061,172095542845814,5
100005102019506,315714985299528,1
100005105409113,159149310881264,2
100005111616783,485786431445960,5
100005146655193,117843318367122,5
100005166408671,485786431445960,5
100005193930686,159149310881264,5
100005226310792,340415042822036,5
100005230699228,485786431445960,5
100005236425432,360146510790751,5
100005269002167,485786431445960,5
100005273040299,587061914673794,5
100005297530943,655465514521111,5
100005328881930,1017426538344910,5
100005394919314,347931698701255,5
100005399465897,620354171357517,5
100005403161455,1486141631617711,5
100005405861610,303758469717843,5
100005445483124,315714985299528,5
100005449500878,164636565409,2
100005458963602,159149310881264,3
100005468557968,314326828711902,5
100005475874433,1599698676934263,5
100005483104091,159149310881264,5
100005493015486,1599698676934263,5
100005494532022,314116302056158,5
100005502637984,159149310881264,5
100005504946277,1452357201686673,5
100005515387033,208028559374693,5
100005522016982,286655988047387,5
100005553648800,159149310881264,5
100005560244468,1486141631617711,4
100005564644460,560685973988328,3
100005575987290,1437932199754399,5
100005586607736,155415196088,5
100005586607736,164636565409,5
100005586607736,177852742263101,5
100005586607736,211418062225555,5
100005593740876,1437932199754399,4
100005600346516,485786431445960,5
100005620150229,217691105052968,5
100005625368744,1599698676934263,5
100005634761695,485786431445960,5
100005652852029,395874417233821,4
100005662305156,667826629949888,5
100005662414930,1470426779871002,5
100005667136681,179681128718011,5
100005719658270,172095542845814,5
100005737260474,159149310881264,5
100005744468459,208028559374693,5
100005752234150,212192215580475,4
100005784405735,563012193831981,5
100005785441413,208028559374693,5
100005822682938,155415196088,5
100005827175328,1486141631617711,5
100005828593202,705801106193013,5
100005849169203,1571612506414924,5
100005859971594,177852742263101,5
100005880704182,315714985299528,4
100005903012030,135324866614935,5
100005929929557,954910091191058,5
100005949049234,323940062859,1
100005980624726,132386763492259,4
100005982217336,1437932199754399,5
100005990972172,485786431445960,5
100005993735907,237861679739114,5
100006037292094,485786431445960,2
100006048218680,208028559374693,5
100006059138690,211418062225555,4
100006069939534,273791662667573,3
100006073659169,164636565409,5
100006076844453,485786431445960,5
100006096074456,273791662667573,3
100006111819617,159149310881264,5
100006117662946,314116302056158,4
100006133276732,265312270305501,1
100006139420023,359010427525572,5
100006143941615,323940062859,4
100006190994731,172095542845814,3
100006196244121,308846225876171,5
100006203291981,1502218643346817,5
100006234636749,1486141631617711,5
100006237072454,110449969042552,5
100006244637493,172095542845814,5
100006284857666,233134410079643,3
100006293718247,563917740343279,5
100006300496361,1571612506414924,5
100006303336116,1599698676934263,5
100006345974554,1571612506414924,5
100006352325217,1446389425666881,5
100006355081437,939570162735921,5
100006365118703,314116302056158,5
100006378668367,171189606583225,5
100006393783218,469965193057993,5
100006394870795,485786431445960,5
100006397860538,153930936150,5
100006400925048,303758469717843,5
100006412960499,159149310881264,5
100006418925108,303758469717843,5
100006421421323,164636565409,5
100006431730491,305305996195134,4
100006432816839,305305996195134,5
100006437187376,265852303600364,4
100006456123447,1452357201686673,5
100006457149230,1599698676934263,5
100006457293737,203652052983214,5
100006460242923,244002889050025,5
100006466799843,172095542845814,5
100006471293514,485786431445960,5
100006473144644,929778327061583,5
100006485466339,117843318367122,5
100006513019449,972516892810156,5
100006517430761,153930936150,5
100006544505857,64407053782,5
100006548356962,159149310881264,5
100006557223809,155415196088,5
100006572774719,631187810227407,4
100006587342704,1417201508570124,5
100006598745538,164636565409,5
100006636186879,286655988047387,5
100006660042941,155415196088,5
100006697451236,164636565409,5
100006746646088,237547776333590,5
100006749975806,1446389425666881,5
100006790383106,147680342090458,5
100006796650249,1437747696466053,5
100006828671163,244002889050025,5
100006842012517,153930936150,4
100006869971346,1446389425666881,5
100006878972998,347931698701255,5
100006889538503,159149310881264,5
100006894580303,159149310881264,5
100006918168643,1011425698944887,5
100006918168643,131762750235333,5
100006918168643,1436297906653392,5
100006918168643,144339279039329,5
100006918168643,1494626907472131,5
100006918168643,151198758289325,5
100006918168643,159319357432792,5
100006918168643,166478613405345,5
100006918168643,170116179701045,5
100006918168643,180939238612501,5
100006918168643,189051491262185,5
100006918168643,203528426326312,5
100006918168643,211486302212720,5
100006918168643,237499406262888,5
100006918168643,261365507309932,5
100006918168643,261974837152869,5
100006918168643,308268632610316,5
100006918168643,366146210112584,5
100006918168643,398256740235752,5
100006918168643,400139170004631,5
100006918168643,424817900968418,5
100006918168643,478995158791585,5
100006918168643,618837304853570,5
100006925920644,237861679739114,4
100006954910201,265312270305501,5
100006969043415,159149310881264,5
100006969220972,1571612506414924,5
100006969672108,315714985299528,5
100006983257576,601016283343958,5
100006996340435,437240659655065,5
100007015660064,359837074208336,5
100007028327423,1571612506414924,5
100007044189017,655465514521111,5
100007064047851,153930936150,5
100007092337188,939570162735921,1
100007106830171,105713669505240,5
100007112741449,403621223042293,4
100007118808594,235635661555,5
100007120085710,667826629949888,4
100007135656158,981632381887437,5
100007136556833,314116302056158,4
100007144608366,386201611531603,4
100007149765912,222601121190472,5
100007166672221,159149310881264,5
100007167137520,1439591133005014,4
100007221191399,641357072659000,5
100007255740434,575775189155915,4
100007262986457,1502218643346817,5
100007276783273,954910091191058,5
100007280140958,208028559374693,4
100007280796813,462266583941871,5
100007281939096,159149310881264,5
100007286178978,815389731877054,5
100007316389353,159149310881264,5
100007327264478,212192215580475,5
100007332456584,265312270305501,5
100007363606303,64407053782,1
100007371377109,164636565409,5
100007374572457,105713669505240,5
100007386941630,482696451814053,5
100007403195336,153930936150,5
100007413528171,560685973988328,5
100007420091169,667826629949888,5
100007430553602,303758469717843,5
100007455246023,410133092509172,5
100007465923626,155415196088,5
100007480661726,153930936150,4
100007485061035,569288556451206,3
100007512459436,130538853765270,3
100007520686340,904091652983396,5
100007554941090,197455960317138,5
100007573368296,159149310881264,5
100007575006423,159149310881264,5
100007597382810,151462301571537,5
100007613915459,159149310881264,5
100007616538060,1446389425666881,4
100007679355266,347931698701255,5
100007684660105,482696451814053,5
100007685680044,211418062225555,5
100007701708800,110449969042552,5
100007708996504,462266583941871,5
100007736822502,159149310881264,4
100007741238776,617228808414142,4
100007742191838,485786431445960,5
100007763801013,305305996195134,1
100007765570857,631187810227407,5
100007771214055,340415042822036,5
100007784775931,1446389425666881,5
100007789659371,120230848080105,5
100007789659371,233138226821503,5
100007804326167,294365914079840,5
100007808348810,265312270305501,5
100007823389377,155415196088,5
100007842072685,159149310881264,4
100007863520331,233134410079643,3
100007893424022,305305996195134,5
100007901590828,155415196088,5
100007923134563,208028559374693,5
100007923600623,359010427525572,3
100007947495506,1421838558069486,5
100007949675152,172095542845814,5
100007966301973,211418062225555,4
100007979590504,815389731877054,5
100007982012337,64407053782,5
100008013668202,109924292681661,5
100008018859842,485786431445960,2
100008023500145,826790944101836,5
100008026506867,432709946920057,5
100008036710771,512530622166649,5
100008057943468,208028559374693,5
100008104598049,365683270164409,5
100008119723633,159149310881264,4
100008150898799,755009684522390,5
100008151482085,159149310881264,5
100008156566165,155415196088,5
100008203269789,357087731145410,5
100008218836442,164636565409,5
100008220307282,155415196088,5
100008235791516,1486141631617711,5
100008243141825,1639889169610412,5
100008254898747,305305996195134,5
100008256949467,485786431445960,5
100008294644876,222601121190472,5
100008309477358,315714985299528,5
100008317821579,172095542845814,5
100008332305134,159149310881264,3
100008380939409,485991018197585,5
100008432502596,305305996195134,5
100008433793098,110449969042552,4
100008455293852,293947680762224,5
100008462107257,1599698676934263,5
100008485989258,525045287564418,5
100008491471972,347931698701255,5
100008492824050,159149310881264,2
100008553781451,159149310881264,5
100008560453269,159149310881264,5
100008561145207,323940062859,5
100008649317880,485786431445960,5
100008655874191,323940062859,5
100008665564323,155415196088,5
100008674904653,159149310881264,5
100008701444019,1533464686903010,5
100008708867252,769902786371699,5
100008801552115,313922805328424,4
100008820857832,305305996195134,5
100008825946172,380393478720744,5
100008826422951,1402376883388507,1
100008837593509,875179239239325,5
100008838728479,1599698676934263,5
100008858884024,135324866614935,4
100008864409604,159149310881264,4
100008873890468,485786431445960,5
