user_id,hotel_id,rate_star
1281293215,485991018197585,5
100003901831517,488793507836932,5
100002435264787,498946276938344,5
100000136110802,502860436485487,5
100008561831875,502860436485487,5
100000038383306,503706833117673,5
100006933540291,503706833117673,5
746587012,503706833117673,5
100007750951532,512530622166649,5
100009442640245,513785732037204,5
100011768973584,515124948593252,5
100002841078281,523578154464021,5
100003772971199,560685973988328,5
100005605478837,560685973988328,4
509165481,563917740343279,5
100000202386854,579557175450439,5
100001373306966,579557175450439,5
100002790294151,579557175450439,5
100003663358349,579557175450439,5
735622063,579557175450439,5
100000218218086,595185820539511,5
100000736569033,595185820539511,5
100003361431507,595185820539511,5
100003026775606,617228808414142,5
100007429158856,617228808414142,5
100000299227050,629237600450474,4
1333012034,629237600450474,5
828699897,640106616045345,5
100007862356411,641357072659000,5
100001860811971,662404743778256,5
100002638744652,662404743778256,4
100007289134565,662404743778256,5
100007456333950,662404743778256,4
1268785332,662404743778256,5
100004340706926,668685499870559,5
100005049701278,668685499870559,5
100006192128500,681515318582140,5
100008320576948,681515318582140,5
1283198034,705451069470296,5
100002529161181,715228075229036,4
100000118915260,718546104840255,5
100000028445480,755009684522390,5
100000442948814,766069070177769,5
690558058,783763321703579,5
100002948241908,788946041174020,5
100003781458300,788946041174020,5
100001461908303,795745997156961,5
100003449486320,795745997156961,5
1228621808,795745997156961,4
789928973,795745997156961,4
1221235288,808997689166234,5
100005665356881,815389731877054,5
100001147152124,818782241570861,5
100004348359769,850047381738094,5
676150195,850047381738094,5
100010064315126,863039727112937,5
100001545957764,875179239239325,5
100006475863821,903057049778430,5
100003673835188,904091652983396,5
588079474,904091652983396,5
100009476706534,926555167359486,4
100001061573156,934796066554490,5
100000203716905,936624199834683,5
1104170173,936624199834683,5
100006501553368,939570162735921,5
100001664680356,950863758336907,5
100007498660165,950872811624631,5
1024248849,972516892810156,5
1787628997,939570162735921,1
100000518751905,681515318582140,5
100003951942879,184373381695254,5
1787628997,443915159044396,3
100003024574478,172095542845814,3
100001520953712,1517887281761033,1
100005154245503,808997689166234,3
100009439009415,1517887281761033,5
1799753538,343606679138879,5
100001373306966,926555167359486,5
100002948241908,359837074208336,3
639810168,365683270164409,5
628203186,463225037170229,4
100007289134565,405037762927149,1
100004640947609,926555167359486,5
100003199295099,132386763492259,4
100007292769161,1379083872319465,4
1631444781,788946041174020,3
100000886467308,210824802405318,3
100002824013101,1379083872319465,5
100003083124226,939570162735921,5
1561450986,485786431445960,5
100008254307959,1031480000248186,1
523106544,217691105052968,5
100002882151551,863039727112937,1
100000136110802,207088562690999,5
100003502375964,219178058280346,2
100000860094064,245770268911414,4
100003951942879,261151587357260,2
100001860811971,294365914079840,5
100002739175377,451125094971218,2
100001672781402,718546104840255,5
100002841078281,1571612506414924,5
100009695142888,109924292681661,5
100001461908303,172095542845814,3
100003710755808,255163191262710,5
100000518751905,403972803117386,3
100007498660165,523578154464021,5
718525411,402297763264823,3
100001029637350,120190574818017,1
100004413814720,1431622807089649,3
100009705932038,343606679138879,3
100006499892068,467851863409688,1
100002917045373,595185820539511,3
100009439009415,972516892810156,4
1283198034,1571612506414924,5
100005965240381,468371943245909,5
715232026,808997689166234,5
100000202386854,563917740343279,3
1032720350,485786431445960,5
1404780040,155155304551627,2
1567314099,155415196088,2
100000401709621,617228808414142,4
100003853548661,1678659992376911,5
100010154614627,409665505900094,2
754208874,936624199834683,1
100004413814720,120230848080105,5
1268785332,235231583475447,2
100003280161028,359837074208336,1
100006824926557,120230848080105,1
100003939663649,217691105052968,3
523106544,681515318582140,5
100001461908303,1236156129733715,5
100002083347837,307887762562072,5
100002856319716,120230848080105,3
100006933540291,120190574818017,5
100002739175377,755009684522390,5
100002350224111,766069070177769,3
100000118915260,515124948593252,2
100003057961992,512530622166649,3
100003502375964,153930936150,4
100006192128500,1532170243748316,5
100000860330279,219178058280346,5
690926870,371017579635682,5
100008026031233,105713669505240,2
100011081377101,1495601260767666,4
100008675380412,237861679739114,3
100000128056102,755009684522390,4
100003328863630,795745997156961,1
100010520113794,515124948593252,1
100002441067496,1517887281761033,3
100010064315126,463225037170229,3
766167532,863039727112937,2
100002524539706,783763321703579,1
690926870,662404743778256,2
1244832423,207161862741164,2
100008343045728,485991018197585,3
100000232078060,939570162735921,3
100006313063213,1515742982001621,3
100000603379546,904091652983396,1
100000677735062,334600223274360,5
100004393201527,189209361267196,1
680042010,186513324707814,5
100003710755808,365683270164409,3
557617774,926555167359486,2
100006086533325,451875204908266,5
100003238988401,482908588388162,5
100002840308149,100607916712445,2
1042996018,462266583941871,5
100000736569033,244002889050025,4
100002337234336,211486302212720,5
762239934,950863758336907,1
100008383596653,286655988047387,5
100000118915260,403621223042293,5
100003212351540,403621223042293,4
100003328863630,705451069470296,3
100004348359769,245770268911414,5
100000128056102,641357072659000,4
1554592125,171567263038699,5
1554592125,171189606583225,5
100000442948814,138826162963301,4
100000202386854,360146510790751,2
100003280161028,186513324707814,3
100006701588497,314326828711902,4
100000855962896,155415196088,4
1838606046,405037762927149,4
100004116370728,523578154464021,3
100007808348810,207088562690999,1
546053843,138826162963301,3
100003678532325,255163191262710,2
1154311754,1678659992376911,2
745526123,972516892810156,3
1697131720,950872811624631,2
100003939663649,934796066554490,2
712124416,1379083872319465,5
100002441067496,331565683601735,5
100001756200665,808997689166234,5
708378935,171189606583225,4
100001494842356,451125094971218,1
100002944530407,1430179450611070,3
100005760134127,1379083872319465,1
100009679456577,1599698676934263,1
100000136110802,788946041174020,4
100006527317801,498946276938344,3
578755656,155415196088,3
100005049701278,365683270164409,5
100002899180696,261151587357260,5
766612689,641357072659000,4
690926870,405037762927149,5
505941841,261151587357260,1
100003280161028,1379083872319465,1
100009864960500,1641113002774786,3
100006933540291,1754686718089742,3
716078744,795745997156961,3
100006942557915,120230848080105,5
664781457,100607916712445,2
100008561831875,431212090226675,3
1419954032,903057049778430,5
100008665564323,640106616045345,3
100003264780430,147611895600078,4
100003673835188,1454144494900698,3
100003212087830,409665505900094,5
100004393201527,186513324707814,3
100000860094064,640106616045345,3
100003960305332,485786431445960,3
100000736331589,463578457148999,5
100003678532325,467851863409688,1
100005792256866,237861679739114,5
1228621808,308846225876171,3
1838606046,1622139111336873,3
100006824926557,171567263038699,2
539512920,431212090226675,3
100003678532325,431212090226675,5
100004926489642,443915159044396,1
538764216,468371943245909,2
100004216923462,617228808414142,2
1221235288,443915159044396,4
100001020338275,1495601260767666,1
100000169534412,331565683601735,5
100008254307959,276309149200455,5
1419954032,1678659992376911,2
19601536,245770268911414,1
100004332072872,451125094971218,5
601350146,244002889050025,1
100004872550096,755009684522390,4
100006658475295,715228075229036,5
100001639309938,314326828711902,5
100010064315126,1664960830420791,4
100002840308149,523578154464021,4
100007292769161,1454144494900698,2
100003199295099,595185820539511,1
1569430537,184373381695254,5
735622063,560685973988328,1
100005409812876,1502218643346817,5
100007289134565,850047381738094,2
100001816599867,324206391042358,5
7955338,1495601260767666,3
100003099900230,1486141631617711,5
1832080536,1525024751057588,4
100001300375832,171189606583225,3
509165481,1454144494900698,5
628203186,462266583941871,1
100000415164509,133247926884581,1
100003026775606,209473922596356,2
828699897,485991018197585,4
100002619443556,314116302056158,1
726584020,485786431445960,2
100009679456577,1439591133005014,5
100006192128500,715228075229036,5
540173228,1532170243748316,5
100006499892068,172095542845814,2
690558058,715228075229036,5
100000128056102,1664960830420791,5
100000128056102,485786431445960,2
789928973,512530622166649,5
100000202386854,207088562690999,4
7955338,171567263038699,2
575998459,1517887281761033,2
1799753538,186513324707814,5
509165481,485991018197585,2
100004216923462,237861679739114,5
789928973,307887762562072,1
100009705932038,364395350416146,5
100001545957764,261151587357260,2
100003819103686,1439591133005014,5
540173228,488793507836932,5
100008675380412,331565683601735,1
100008614185257,463225037170229,5
100009864960500,286655988047387,5
1154311754,244002889050025,4
100002526882641,364395350416146,5
100010064315126,579557175450439,4
100000028445480,1402376883388507,2
100004413814720,783763321703579,2
100010416245641,513785732037204,1
766612689,155155304551627,1
100008320576948,1417201508570124,4
100008675380412,120230848080105,1
100010586162818,1598432303718857,4
100009442640245,147680342090458,4
100004997820108,308846225876171,2
100000299227050,219178058280346,5
745526123,120190574818017,4
100006615882274,766069070177769,2
100002638744652,617228808414142,2
100002824013101,512530622166649,4
100003673835188,235231583475447,1
100001857387072,1071725402860921,1
1408515775,171189606583225,1
1033100343,1431622807089649,2
100001029637350,560685973988328,1
100001300375832,1663548703877323,1
100000401709621,1431622807089649,5
509165481,437893912931738,2
100000169534412,171189606583225,3
746587012,314116302056158,4
100009864960500,485786431445960,4
100007623942541,211486302212720,2
100003709527092,116431445169619,3
100005154245503,1402053123339962,5
100003099900230,1402376883388507,5
715232026,443915159044396,1
1268785332,705451069470296,5
100005154245503,1599698676934263,3
100002681974412,356423114399667,2
100002790294151,189209361267196,5
100003750662431,120477108108421,3
100003199295099,1402053123339962,4
1404780040,409665505900094,4
100003057961992,681515318582140,1
1409544744,579557175450439,4
100001498496006,147680342090458,5
651298205,1439591133005014,5
100009864960500,818782241570861,5
100000147078732,641357072659000,3
579988221,184373381695254,3
100005903773342,560685973988328,4
100004340706926,235231583475447,3
100008561831875,129211230546960,2
1062765807,467851863409688,2
100003206022859,359837074208336,4
100001816599867,237861679739114,4
100002083347837,936624199834683,1
1787628997,469965193057993,4
100001437538808,402297763264823,4
690558058,138826162963301,1
100001526898296,1071725402860921,3
100003206022859,498946276938344,4
100001352337798,1430179450611070,5
100005512906022,766069070177769,4
100003710755808,939570162735921,1
100003469591889,261151587357260,5
100003819103686,294365914079840,5
736288832,1454144494900698,4
782880797,151462301571537,4
100003901831517,1664960830420791,4
100002441067496,512530622166649,1
100008665564323,172095542845814,5
100004393201527,560685973988328,2
1452594968,360146510790751,4
100001147152124,314326828711902,2
601350146,1515742982001621,5
100000860330279,755009684522390,4
100005722772217,467851863409688,3
828699897,153977564805074,5
100001756200665,135324866614935,5
100009186759688,151462301571537,4
100008686502029,1641113002774786,5
1409544744,468371943245909,3
100000169534412,1439591133005014,5
782880797,437893912931738,5
666429486,668685499870559,3
100002097806379,498946276938344,2
766612689,409665505900094,1
1017365130,640106616045345,3
100001672781402,186513324707814,5
505941841,904091652983396,3
579988221,1417201508570124,5
1240628784,512530622166649,1
1062765807,211476462290972,3
100004962882478,315714985299528,1
1404780040,469965193057993,4
100002526882641,147680342090458,5
100000010908431,255163191262710,5
100002152168566,1532170243748316,1
100001699716210,903057049778430,3
100000581923552,903057049778430,2
100005605478837,365683270164409,5
630116608,235231583475447,1
100002337234336,451125094971218,2
1221235288,138826162963301,1
100011081377101,788946041174020,1
100007456333950,595185820539511,1
100009499540249,850047381738094,2
100002337234336,331565683601735,4
1195876490,129211230546960,2
100000118915260,451125094971218,4
100001020338275,405037762927149,4
100007289134565,184373381695254,1
100002524539706,120190574818017,2
100001498496006,116431445169619,3
1409544744,355318834582376,5
100007746095187,795745997156961,5
100005665356881,1515742982001621,1
100000677735062,563917740343279,5
100001373306966,402297763264823,5
100007498660165,405037762927149,4
100002435264787,371017579635682,2
100003298775636,331565683601735,5
1154311754,469965193057993,1
100002152168566,109924292681661,3
100006501553368,1439591133005014,2
100002526882641,934796066554490,5
100010520113794,402297763264823,1
100007862356411,485991018197585,2
100000603379546,189209361267196,4
1404780040,359837074208336,1
100001526898296,314116302056158,5
505941841,135324866614935,3
100009679456577,155155304551627,5
100003901831517,371017579635682,3
100000619275066,219178058280346,5
100006475863821,209473922596356,3
578755656,1754686718089742,4
1683055189,276309149200455,4
100003780992828,100607916712445,5
716078744,715228075229036,2
100006192128500,641357072659000,1
100002899180696,1513021542254541,1
100001494842356,1513021542254541,5
1333012034,783763321703579,1
100001857387072,443915159044396,4
100011173952476,409665505900094,5
100001147152124,1430179450611070,1
1042996018,1533464686903010,4
782880797,1017426538344910,2
1408515775,1533464686903010,1
100000160942905,451125094971218,5
100011768973584,498946276938344,1
100004393201527,172095542845814,2
1563834703,755009684522390,1
100002524539706,209473922596356,3
1631444781,560685973988328,5
100008686502029,172095542845814,5
100003710755808,186513324707814,5
100001061573156,1533464686903010,3
1157193548,1486141631617711,2
100001520953712,560685973988328,5
100003211739200,431212090226675,5
666429486,1622139111336873,4
100009864960500,766069070177769,1
100002441067496,314326828711902,3
100003901831517,1754686718089742,5
1569430537,109924292681661,5
1408515775,1110145009064097,5
1252701075,485991018197585,2
708378935,715228075229036,3
100000147078732,133247926884581,4
100005409812876,1622139111336873,5
100004651116528,936624199834683,5
100006086533325,186513324707814,4
100003781458300,488793507836932,5
1683055189,153977564805074,1
100003298775636,1560190850934444,2
1221235288,766069070177769,4
100001672781402,209473922596356,5
100002439536436,1479410105631173,3
100004713308213,307887762562072,3
100004713308213,467851863409688,5
1567314099,936624199834683,5
100009533083265,972516892810156,5
1569430537,133247926884581,4
1032720350,766069070177769,5
100001755609579,235231583475447,1
19601536,135324866614935,5
100009186759688,387811564616084,3
100004926489642,515124948593252,2
596217618,1017426538344910,3
100000118915260,315714985299528,2
100006942557915,579557175450439,5
100000127669464,1641113002774786,2
630116608,1599698676934263,4
100003328863630,808997689166234,5
100010586162818,244002889050025,2
100003351404513,120477108108421,2
1110353399,235231583475447,1
100000075215666,171189606583225,3
639810168,105713669505240,4
100003939663649,502860436485487,3
100002899180696,1452357201686673,5
100005792256866,503706833117673,4
100001461908303,208028559374693,1
745526123,863039727112937,5
1003618345,153977564805074,5
100000203716905,171567263038699,5
100001520953712,450653978389027,2
100002524539706,387811564616084,5
1157193548,875179239239325,4
100003951942879,904091652983396,5
100003960305332,815389731877054,2
100006658475295,120230848080105,4
100002524539706,431212090226675,5
100009276810159,617228808414142,5
100007808348810,147680342090458,3
100003207768583,1532170243748316,5
579988221,818782241570861,5
509165481,1430101293925015,1
1408515775,939570162735921,2
100002524539706,1525024751057588,2
100000128056102,1379083872319465,1
100002840308149,355318834582376,4
100006867962379,718546104840255,2
100004348359769,402297763264823,1
100006824926557,1525024751057588,3
100008383596653,904091652983396,5
735622063,235231583475447,2
1561450986,1754686718089742,5
100008026579352,1517887281761033,3
523106544,1402053123339962,1
100000442948814,255163191262710,2
100000415164509,1379083872319465,3
1239193048,245770268911414,2
100000127669464,261151587357260,2
100004016731453,210824802405318,4
100001739254331,276309149200455,2
1799753538,402297763264823,1
100002940471534,105713669505240,5
1563834703,172095542845814,5
1554592125,100607916712445,3
100002856319716,579557175450439,2
100008383596653,387811564616084,2
789928973,147611895600078,2
1452594968,1641113002774786,5
100007498660165,147611895600078,4
100001147152124,579557175450439,1
100000677735062,365683270164409,3
1283198034,560685973988328,5
1157193548,1513021542254541,1
100002439536436,255163191262710,3
100009533083265,485991018197585,5
100003264780430,255163191262710,5
100003664512448,331565683601735,1
100001494842356,237861679739114,1
576026538,498946276938344,3
100001816599867,132386763492259,5
100000010908431,463578457148999,5
100007746095187,1417201508570124,2
100000027187804,485786431445960,1
100005508647057,468371943245909,4
1569430537,276309149200455,1
100000619275066,515124948593252,2
639810168,1236156129733715,5
591367594,294365914079840,2
100003882317761,1598432303718857,2
100000212212224,324206391042358,4
1062765807,755009684522390,5
100003083124226,1402053123339962,1
100011081377101,1664960830420791,1
100001061573156,662404743778256,4
100001437096610,210824802405318,2
726584020,171567263038699,4
100003328863630,356423114399667,5
100002790294151,1678659992376911,3
100006192128500,467851863409688,4
1631444781,129211230546960,5
100007289134565,355318834582376,2
100002942553225,409665505900094,5
100004872550096,372832266226334,2
100000860330279,255163191262710,5
676150195,617228808414142,5
100003099900230,1664960830420791,5
1003618345,207161862741164,3
712124416,1417201508570124,4
1563834703,903057049778430,2
100000736331589,1236156129733715,5
1408515775,147611895600078,2
100003709527092,485991018197585,5
100004713308213,1663548703877323,3
100003212351540,863039727112937,2
100000860330279,186513324707814,5
100001061573156,1517887281761033,5
1157193548,219178058280346,3
100003502375964,563917740343279,1
100010586162818,662404743778256,3
100001755609579,116431445169619,5
100005508647057,307887762562072,2
100000401709621,153977564805074,2
100002933786596,705451069470296,5
100002967866139,1031480000248186,1
718035415,795745997156961,4
588079474,1525024751057588,5
1442553160,904091652983396,5
100003709527092,132386763492259,2
100007623942541,681515318582140,2
100002097806379,120190574818017,3
100002914791691,314116302056158,3
100007623942541,1515742982001621,5
100008686502029,904091652983396,4
100002720036994,155415196088,2
100001860811971,563917740343279,5
100000294952685,356423114399667,5
1042996018,314326828711902,5
100007746095187,850047381738094,4
782880797,324206391042358,5
100000010908431,1431622807089649,5
100004287191596,1070723119658555,4
583112352,451125094971218,5
1442553160,210824802405318,4
100007006482558,1452357201686673,5
100006086533325,1495601260767666,4
100008343045728,1452357201686673,5
100006658475295,235231583475447,5
100002097806379,372832266226334,4
100008614185257,129211230546960,5
100001560361967,1379083872319465,5
100001672781402,409665505900094,5
100006499892068,120477108108421,4
100001520953712,1754686718089742,5
100009439009415,1678659992376911,4
100011768973584,133247926884581,4
100006499892068,579557175450439,4
100001883515429,245770268911414,5
739267393,715228075229036,4
690558058,245770268911414,4
100000518751905,451125094971218,4
100012630064585,343606679138879,4
100007862356411,467851863409688,5
100009800073291,1431622807089649,5
100009526174821,109924292681661,5
100010679560172,132386763492259,4
100007808348810,307887762562072,5
100007292769161,1495601260767666,4
100006192128500,469965193057993,4
100006824926557,308846225876171,5
100001429386345,1430179450611070,5
100006499892068,1486141631617711,5
100003207768583,138826162963301,4
100006615882274,120230848080105,4
100007746095187,1754686718089742,5
100002439536436,356423114399667,5
100005792256866,403621223042293,5
100002152168566,640106616045345,4
100000212212224,1430101293925015,5
745526123,135324866614935,5
100000442948814,1571612506414924,5
100006658475295,482908588388162,5
100010586162818,147680342090458,4
100002841078281,1439591133005014,5
680042010,1533464686903010,5
44408712,371017579635682,5
739267393,100607916712445,5
100005903773342,217691105052968,5
100003673835188,324206391042358,5
100002097806379,1402053123339962,5
1419954032,488793507836932,5
1419954032,315714985299528,4
538764216,437893912931738,5
100001857387072,936624199834683,5
1221235288,356423114399667,4
100003853548661,276309149200455,5
1062765807,808997689166234,5
100001300375832,668685499870559,5
1032720350,120190574818017,4
591367594,950872811624631,5
789928973,640106616045345,4
100000232078060,315714985299528,5
1419954032,515124948593252,5
666429486,1402376883388507,5
100010679560172,105713669505240,5
100005049701278,294365914079840,4
100003298775636,1236156129733715,5
100010520113794,936624199834683,5
628203186,324206391042358,5
100001699716210,904091652983396,5
591367594,315714985299528,5
505941841,1236156129733715,5
628203186,863039727112937,4
100000619275066,365683270164409,4
100000299227050,1513021542254541,5
100002882151551,116431445169619,5
100001147152124,482908588388162,5
100001860811971,245770268911414,5
100008614185257,469965193057993,5
100009800073291,100607916712445,4
1024248849,450653978389027,5
1268785332,939570162735921,4
100008614185257,153930936150,4
100003298775636,276309149200455,5
100004016731453,617228808414142,5
100002840308149,1515742982001621,4
1157193548,1402376883388507,5
539512920,314326828711902,5
718035415,334600223274360,5
100007292769161,641357072659000,5
100000027187804,1479410105631173,5
100001883515429,155155304551627,5
1442553160,1663548703877323,5
100002420942258,903057049778430,5
100003026775606,147611895600078,5
100009276810159,208028559374693,5
100001756200665,818782241570861,4
100000736569033,1017426538344910,5
100000169534412,365683270164409,5
100000010908431,815389731877054,4
1638233638,1110145009064097,5
100005665356881,133247926884581,5
100003664512448,1430101293925015,5
100007292769161,468371943245909,4
100000128056102,1071725402860921,5
1024248849,715228075229036,5
100004116370728,147611895600078,5
100001494842356,936624199834683,4
1244832423,1639889169610412,4
100004181169588,1470515046537744,4
100010679560172,1431622807089649,4
100008665564323,560685973988328,4
100002350224111,1454144494900698,5
1033100343,936624199834683,4
100000075215666,705451069470296,5
100008254307959,715228075229036,5
100001672781402,450653978389027,4
100001679222899,211476462290972,5
100000202386854,431212090226675,4
100007808348810,788946041174020,4
1244832423,403972803117386,4
676150195,482908588388162,4
100010064315126,360146510790751,4
100002739175377,403972803117386,5
509165481,255163191262710,4
100000128056102,513785732037204,4
1561450986,365683270164409,4
