id,user_id,hotel_id
216,100006855540608,120125374732540
217,100008390558811,120125374732540
218,100000209720620,120190574818017
219,100000256538507,120190574818017
220,100000274670282,120190574818017
221,100001164853342,120190574818017
222,100001381903093,120190574818017
223,100001694628536,120190574818017
224,100002264465272,120190574818017
225,100002596304243,120190574818017
226,100002812892919,120190574818017
227,100003071666556,120190574818017
228,100003192777235,120190574818017
229,100003792307524,120190574818017
230,100003850440442,120190574818017
231,100003952834962,120190574818017
232,100004177388422,120190574818017
233,100004310473680,120190574818017
234,100005683696566,120190574818017
235,100006651499197,120190574818017
236,100006675906894,120190574818017
237,100007496431006,120190574818017
238,100008026579352,120190574818017
239,100008071802968,120190574818017
240,100008793043156,120190574818017
241,100009554114282,120190574818017
242,1062108012,120190574818017
243,1247070443,120190574818017
244,1631444781,120190574818017
245,716078744,120190574818017
246,100000015654486,120230848080105
247,100000193684494,120230848080105
248,100000665155655,120230848080105
249,100001029637350,120230848080105
250,100001107802876,120230848080105
251,100002596304243,120230848080105
252,100002681974412,120230848080105
253,100002840308149,120230848080105
254,100003076786655,120230848080105
255,100003093398994,120230848080105
256,100003162994235,120230848080105
257,100003364442901,120230848080105
258,100003567360010,120230848080105
259,100004002152620,120230848080105
260,100004007818469,120230848080105
261,100004292520257,120230848080105
262,100004418733675,120230848080105
263,100004831178925,120230848080105
264,100005902067229,120230848080105
265,100006105332648,120230848080105
266,100006293794220,120230848080105
267,100006471293514,120230848080105
268,100006971522581,120230848080105
269,100007031885346,120230848080105
270,100007108634851,120230848080105
271,100007305646290,120230848080105
272,100008586937155,120230848080105
273,100009124417744,120230848080105
274,100009476706534,120230848080105
275,100010865657945,120230848080105
276,1307802106,120230848080105
277,1519604796,120230848080105
278,1634648887,120230848080105
279,1724270153,120230848080105
280,621959503,120230848080105
281,640462907,120230848080105
282,100000274670282,120477108108421
283,100001441938607,120477108108421
284,100001553736469,120477108108421
285,100001829973161,120477108108421
286,100001856613087,120477108108421
287,100002720273083,120477108108421
288,100002739175377,120477108108421
289,100003748937332,120477108108421
290,100005386201634,120477108108421
291,100007031885346,120477108108421
292,100009695142888,120477108108421
293,100010865657945,120477108108421
294,736288832,120477108108421
295,100005416007091,122605641216622
296,1045839806,122605641216622
297,520190355,122605641216622
298,587469188,122605641216622
299,751887663,122605641216622
300,100000383705771,1236156129733715
301,100000980827709,1236156129733715
302,100001155914802,1236156129733715
303,100001570534973,1236156129733715
304,100001857387072,1236156129733715
305,100002071884485,1236156129733715
306,100003014812160,1236156129733715
307,100003110944674,1236156129733715
308,100003192777235,1236156129733715
309,100003827188403,1236156129733715
310,100005240446977,1236156129733715
311,100009061899203,1236156129733715
312,1697131720,1236156129733715
313,535249711,1236156129733715
314,557617774,1236156129733715
315,563435544,1236156129733715
316,624454194,1236156129733715
317,100000019070928,124098690938
318,100000175815794,124098690938
319,100000275038806,124098690938
320,100000892604299,124098690938
321,100002410096746,124098690938
322,100002572084234,124098690938
323,100002596304243,124098690938
324,100003051582077,124098690938
325,100003108106103,124098690938
326,100003364442901,124098690938
327,100003557976806,124098690938
328,100003791781080,124098690938
329,100004007818469,124098690938
330,100004038632517,124098690938
331,100004074155055,124098690938
332,100004138653385,124098690938
333,100004418733675,124098690938
334,100006105332648,124098690938
335,100007031885346,124098690938
336,100009350638831,124098690938
337,100009476706534,124098690938
338,100009497096138,124098690938
339,1399539645,124098690938
340,100000610535491,124823087674647
341,100002358734445,124823087674647
342,100002453726376,124823087674647
343,100002479342574,124823087674647
344,100004351471639,124823087674647
345,100004365422515,124823087674647
346,100009554114282,124823087674647
347,100009775183171,124823087674647
348,100001213106493,125187904254346
349,100003052454784,125187904254346
350,100003771061150,125187904254346
351,100004289110004,125187904254346
352,100005249711747,125187904254346
353,100005272248242,125187904254346
354,100008239777418,125187904254346
355,649151273,125187904254346
356,100000598181291,125960300828623
357,100003976721380,125960300828623
358,100004326573913,125960300828623
359,100006951878097,125960300828623
360,100009835752189,125960300828623
361,100000024615431,126750284097708
362,100002589955295,126750284097708
363,100002963144359,126750284097708
364,100003808487203,126750284097708
365,100004360964092,126750284097708
366,100004599784370,126750284097708
367,100012352508382,126750284097708
368,100000537822612,126883330726174
369,100001380956617,126883330726174
370,100002220984374,126883330726174
371,100003549433056,126883330726174
372,100003878160521,126883330726174
373,100004774473339,126883330726174
374,100007031885346,126883330726174
375,1506237462,126883330726174
376,100000274670282,129211230546960
377,100000296303263,129211230546960
378,100001040651440,129211230546960
379,100001142158986,129211230546960
380,100001242435377,129211230546960
381,100001562593560,129211230546960
382,100001566915005,129211230546960
383,100001679222899,129211230546960
384,100001694628536,129211230546960
385,100001915618304,129211230546960
386,100002134258554,129211230546960
387,100002596304243,129211230546960
388,100002662675625,129211230546960
389,100002799511438,129211230546960
390,100003185911559,129211230546960
391,100003192777235,129211230546960
392,100003538887464,129211230546960
393,100003819103686,129211230546960
394,100003952834962,129211230546960
395,100003976721380,129211230546960
396,100004222001548,129211230546960
397,100004418442321,129211230546960
398,100004831178925,129211230546960
399,100006629220350,129211230546960
400,100006993046531,129211230546960
401,100007947495506,129211230546960
402,100010805527595,129211230546960
403,1628356567,129211230546960
404,100000201566558,130538853765270
405,100000209720620,130538853765270
406,100000274670282,130538853765270
407,100001164853342,130538853765270
408,100001562593560,130538853765270
409,100001895719466,130538853765270
410,100002134258554,130538853765270
411,100002812892919,130538853765270
412,100003279612495,130538853765270
413,100003952834962,130538853765270
414,100004326573913,130538853765270
415,100004554768306,130538853765270
416,100005683696566,130538853765270
417,100006629220350,130538853765270
418,100007055927045,130538853765270
419,100008025553364,130538853765270
420,100009224085763,130538853765270
421,100009413533832,130538853765270
422,100009476706534,130538853765270
423,100009193791649,130986173710632
424,100009565774158,130986173710632
425,100010376166190,130986173710632
426,100000354728498,131612670518879
427,100006496849151,131612670518879
428,100010106526017,131612670518879
429,100010210683787,131612670518879
430,100001351271211,132386763492259
431,100001408439002,132386763492259
432,100004216923462,132386763492259
433,100005171072588,132386763492259
434,100006921916127,132386763492259
435,100007790133615,132386763492259
436,100007844224049,132386763492259
437,100010592384342,132386763492259
438,1697670915,132386763492259
439,100000097370182,133247926884581
440,100000187826779,133247926884581
441,100000274670282,133247926884581
442,100001385296632,133247926884581
443,100002730020819,133247926884581
444,100002765783311,133247926884581
445,100003080193528,133247926884581
446,100003143914807,133247926884581
447,100004001484811,133247926884581
448,100004384777166,133247926884581
449,100004831178925,133247926884581
450,100010111453522,133247926884581
451,100010865657945,133247926884581
452,100012093576011,133247926884581
453,1110906037,133247926884581
454,1310987646,133247926884581
455,1563834703,133247926884581
456,505941841,133247926884581
457,626230593,133247926884581
458,630551646,133247926884581
459,639810168,133247926884581
460,697246515,133247926884581
461,702914274,133247926884581
462,100000044736483,133963350115334
463,100000454744805,133963350115334
464,100001568809843,133963350115334
465,100002716758236,133963350115334
466,100002794687381,133963350115334
467,100002936354705,133963350115334
468,100003092919727,133963350115334
469,100009110749189,133963350115334
470,1634648887,133963350115334
471,100000236920391,135121083347092
472,100002296210776,135121083347092
473,100004715581282,135121083347092
474,100006508755141,135121083347092
475,1047678523,135121083347092
476,1108236020,135121083347092
477,100003230964319,135199530219803
478,100003875700350,135199530219803
479,100003913540749,135199530219803
480,100004057145408,135199530219803
481,100004144830561,135199530219803
482,517888665,135199530219803
483,100000128580364,135324866614935
484,100000254888202,135324866614935
485,100000274670282,135324866614935
486,100000277798345,135324866614935
487,100000443019796,135324866614935
488,100000444196461,135324866614935
489,100000488795357,135324866614935
490,100000650521678,135324866614935
491,100001408439002,135324866614935
492,100001539553714,135324866614935
493,100001639309938,135324866614935
494,100001734506708,135324866614935
495,100002155621436,135324866614935
496,100002596304243,135324866614935
497,100003183630304,135324866614935
498,100003192777235,135324866614935
499,100003952834962,135324866614935
500,100003993626987,135324866614935
501,100006543759376,135324866614935
502,100006993046531,135324866614935
503,100008493732627,135324866614935
504,100011795772063,135324866614935
505,1539999299,135324866614935
506,100000143612726,137450959610835
507,100000659098320,137450959610835
508,100001180852485,137450959610835
509,100001508516419,137450959610835
510,100001649227605,137450959610835
511,100003108744536,137450959610835
512,100003109608507,137450959610835
513,100003165816354,137450959610835
514,1823617295,137450959610835
515,100001446107070,1379083872319465
516,100002173720850,1379083872319465
517,100002191269032,1379083872319465
518,100002492477240,1379083872319465
519,100003332156275,1379083872319465
520,100005508647057,1379083872319465
521,100005520365722,1379083872319465
522,1109090408,1379083872319465
523,1285251867,1379083872319465
524,1547902771,1379083872319465
525,666441112,1379083872319465
526,100000071721023,138690606232514
527,100001177020988,138690606232514
528,100001868454036,138690606232514
529,100003706318168,138690606232514
530,100007836093586,138690606232514
531,100008088549275,138690606232514
532,100008299870092,138690606232514
533,1845117215,138690606232514
534,100000041130122,138826162963301
535,100001581423136,138826162963301
536,100001607743650,138826162963301
537,100003695234983,138826162963301
538,100006086533325,138826162963301
539,100006506944991,138826162963301
540,100007084477741,138826162963301
541,100007134071108,138826162963301
542,100007611215658,138826162963301
543,100000136228693,1401600013412628
544,100000191326148,1401600013412628
545,100003012214307,1401600013412628
546,100003712218623,1401600013412628
547,100004254095938,1401600013412628
548,100006832633596,1401600013412628
549,100008503414707,1401600013412628
550,100009161936243,1401600013412628
551,100009476706534,1401600013412628
552,100010415704338,1401600013412628
553,100010865657945,1401600013412628
554,100000136228693,1402053123339962
555,100001212958212,1402053123339962
556,100001829973161,1402053123339962
557,100003664534133,1402053123339962
558,100004292797515,1402053123339962
559,100005091280545,1402053123339962
560,100005792256866,1402053123339962
561,701755925,1402053123339962
562,100000105132804,1402376883388507
563,100000218362249,1402376883388507
564,100000537822612,1402376883388507
565,100000619275066,1402376883388507
566,100000799704474,1402376883388507
567,100000922347332,1402376883388507
568,100001453280694,1402376883388507
569,100001541284719,1402376883388507
570,100004087432305,1402376883388507
571,100004872550096,1402376883388507
572,100008025553364,1402376883388507
573,100008675380412,1402376883388507
574,1057897270,1402376883388507
575,100004838074161,1402846303280167
576,100000128580364,1408835689351854
577,100001427629931,1408835689351854
578,100002596304243,1408835689351854
579,100002812892919,1408835689351854
580,100002876606261,1408835689351854
581,100003519898172,1408835689351854
582,100003952834962,1408835689351854
583,100005318442121,1408835689351854
584,100006556831488,1408835689351854
585,100007679978263,1408835689351854
586,100009224085763,1408835689351854
587,100010805527595,1408835689351854
588,100012525977663,1408835689351854
589,1292546318,1408835689351854
590,591577633,1408835689351854
591,100000029335312,1408857476042865
592,100004109889587,1408857476042865
593,100004418442321,1408857476042865
594,100005377056010,1408857476042865
595,100006584560282,1408857476042865
596,100000153768913,1417201508570124
597,100000234515440,1417201508570124
598,100000985640250,1417201508570124
599,100001332162233,1417201508570124
600,100001394231131,1417201508570124
601,100001437096610,1417201508570124
602,100001560361967,1417201508570124
603,100001707167164,1417201508570124
604,100001780809031,1417201508570124
605,100001894315953,1417201508570124
606,100002899180696,1417201508570124
607,100003076786655,1417201508570124
608,100003502375964,1417201508570124
609,100003807476158,1417201508570124
610,100003992164770,1417201508570124
611,100005148165604,1417201508570124
612,100006105332648,1417201508570124
613,100006527317801,1417201508570124
614,100006675906894,1417201508570124
615,100006942557915,1417201508570124
616,1808734237,1417201508570124
617,593580496,1417201508570124
618,690926870,1417201508570124
619,100000284882451,1417576401790730
620,100004017750103,1417576401790730
621,100004308044523,1417576401790730
622,100004961618526,1417576401790730
623,100005894826949,1417576401790730
624,100000496314665,1421838558069486
625,100003324184741,1421838558069486
626,100003699857083,1421838558069486
627,100003850440442,1421838558069486
628,100007496431006,1421838558069486
629,100009122641960,142235272647096
630,1709247681,142235272647096
631,100001734221816,1423916441214189
632,100003644168556,1423916441214189
633,100004687773656,1423916441214189
634,1732046915,1423916441214189
635,100000210758004,1424009947843059
636,100000277798345,1424009947843059
637,100001481132594,1424009947843059
638,100001503552420,1424009947843059
639,100001699716210,1424009947843059
640,1683055189,1424009947843059
641,535249711,1424009947843059
642,844152499,1424009947843059
643,100003334925657,1426574537561166
644,100004524610587,1426574537561166
645,100007976942775,1426574537561166
646,100009933828710,1426574537561166
647,1320643922,1426574537561166
648,1652057625,1426574537561166
649,100001687297826,1427514047480765
650,100001716726575,1427514047480765
651,100003216190030,1427514047480765
652,100007419281438,1427514047480765
653,1212463643,1427514047480765
654,100003698527194,1429063757317574
655,100004096341770,1429063757317574
656,100006180977211,1429063757317574
657,100010048172526,1429063757317574
658,1482520174,1429063757317574
659,1796930363,1429063757317574
660,100001804645138,1429873653894549
661,100002637660439,1429873653894549
662,100002675005386,1429873653894549
663,100003949000491,1429873653894549
664,100006380532701,1429873653894549
665,100007757774740,1429873653894549
666,100000015654486,1430101293925015
667,100000187826779,1430101293925015
668,100000274670282,1430101293925015
669,100001029637350,1430101293925015
670,100001441938607,1430101293925015
671,100001508032831,1430101293925015
672,100001804645138,1430101293925015
673,100001829973161,1430101293925015
674,100001906529239,1430101293925015
675,100002439536436,1430101293925015
676,100002596304243,1430101293925015
677,100002637660439,1430101293925015
678,100002675005386,1430101293925015
679,100002812892919,1430101293925015
680,100003065102114,1430101293925015
681,100003712218623,1430101293925015
682,100003736597221,1430101293925015
683,100003878160521,1430101293925015
684,100003949000491,1430101293925015
685,100004126683906,1430101293925015
686,100004366929930,1430101293925015
687,100004418733675,1430101293925015
688,100004774473339,1430101293925015
689,100005524664171,1430101293925015
690,100005902067229,1430101293925015
691,100006380532701,1430101293925015
692,100006629220350,1430101293925015
693,100006855540608,1430101293925015
694,100007031885346,1430101293925015
695,100007757774740,1430101293925015
696,100009124417744,1430101293925015
697,100009350638831,1430101293925015
698,100009476706534,1430101293925015
699,100009771768706,1430101293925015
700,100010610687480,1430101293925015
701,100010865657945,1430101293925015
702,1047678523,1430101293925015
703,1305444307,1430101293925015
704,591367594,1430101293925015
705,100000275038806,1430179450611070
706,100000537822612,1430179450611070
707,100002627023068,1430179450611070
708,100003113961224,1430179450611070
709,100003292063194,1430179450611070
710,100003676261968,1430179450611070
711,100003792307524,1430179450611070
712,100005379189185,1430179450611070
713,100005783592904,1430179450611070
714,100008254307959,1430179450611070
715,100008436634025,1430179450611070
716,100009503359105,1430179450611070
717,100009914324859,1430179450611070
718,1837210556,1430179450611070
719,100000127669464,1431622807089649
720,100000175815794,1431622807089649
721,100000416196747,1431622807089649
722,100001041580469,1431622807089649
723,100001061573156,1431622807089649
724,100001653212699,1431622807089649
725,100001734506708,1431622807089649
726,100001905701787,1431622807089649
727,100002405726545,1431622807089649
728,100002627023068,1431622807089649
729,100003065102114,1431622807089649
730,100003792307524,1431622807089649
731,100003839334064,1431622807089649
732,100003878160521,1431622807089649
733,100003957361477,1431622807089649
734,100004001484811,1431622807089649
735,100004359432881,1431622807089649
736,100004418733675,1431622807089649
737,100004524610587,1431622807089649
738,100005524664171,1431622807089649
739,100005783592904,1431622807089649
740,100006105332648,1431622807089649
741,100007031885346,1431622807089649
742,100007410849739,1431622807089649
743,100008436634025,1431622807089649
744,100009475791708,1431622807089649
745,100009503359105,1431622807089649
746,100009914324859,1431622807089649
747,100000031942359,1436297906653392
748,100004128725080,1436297906653392
749,100004926812602,1436297906653392
750,100006268840657,1436297906653392
751,100008691607114,1436297906653392
752,100000469985579,143738609018931
753,100001410203161,143738609018931
754,100001747291834,143738609018931
755,100003297355273,143738609018931
756,100003875700350,143738609018931
757,1320643922,143738609018931
758,100003839334064,143765055817775
759,100007934503362,143765055817775
760,100010776511323,143765055817775
761,100001408439002,1437747696466053
762,100003306472562,1437747696466053
763,100003617033454,1437747696466053
764,100009566746730,1437747696466053
765,100009618889771,1437747696466053
766,100009937666526,1437747696466053
767,100000175815794,1437932199754399
768,100001200561826,1437932199754399
769,100001809473683,1437932199754399
770,100002596304243,1437932199754399
771,100002731077412,1437932199754399
772,100002958887811,1437932199754399
773,100003354819541,1437932199754399
774,100003816499907,1437932199754399
775,100004102951672,1437932199754399
776,100004342501936,1437932199754399
777,1342667322,1437932199754399
778,1374772777,1437932199754399
779,100000041130122,1439591133005014
780,100000274670282,1439591133005014
781,100000966919017,1439591133005014
782,100001059226328,1439591133005014
783,100002155621436,1439591133005014
784,100002771355023,1439591133005014
785,100003264008694,1439591133005014
786,100003567360010,1439591133005014
787,100003712218623,1439591133005014
788,100003819114754,1439591133005014
789,100004962882478,1439591133005014
790,100005075345612,1439591133005014
791,100005256130778,1439591133005014
792,100005333133083,1439591133005014
793,100005683696566,1439591133005014
794,100005902067229,1439591133005014
795,100006283779527,1439591133005014
796,100009476706534,1439591133005014
797,100010186509776,1439591133005014
798,100010865657945,1439591133005014
799,1837210556,1439591133005014
800,544710857,144118052297565
801,100003893284072,1443154392659354
802,100000034092872,144339279039329
803,100000035345657,144339279039329
804,100004042160341,144339279039329
805,100005217461328,144339279039329
806,100007404169182,144339279039329
807,100008793043156,144339279039329
808,100009790068073,144339279039329
809,100010415704338,144339279039329
810,100003308835215,1444409855808308
811,100007273332605,1444409855808308
812,100007783096448,1444409855808308
813,1074836993,1444409855808308
814,100001401771667,1446389425666881
815,100001666931052,1446389425666881
816,100002684868632,1446389425666881
817,100002812892919,1446389425666881
818,100002941875157,1446389425666881
819,100003183630304,1446389425666881
820,100003906783451,1446389425666881
821,100003952834962,1446389425666881
822,100004326573913,1446389425666881
823,100006501553368,1446389425666881
824,100011113771048,1446389425666881
825,100000073756849,144823785656129
826,100000209720620,144823785656129
827,100000256538507,144823785656129
828,100000274670282,144823785656129
829,100000296303263,144823785656129
830,100000297123677,144823785656129
831,100000338806200,144823785656129
832,100000736569033,144823785656129
833,100001164853342,144823785656129
834,100001381903093,144823785656129
835,100001408439002,144823785656129
836,100001427629931,144823785656129
837,100001562593560,144823785656129
838,100002596304243,144823785656129
839,100002812892919,144823785656129
840,100003192777235,144823785656129
841,100003309140753,144823785656129
842,100003471776796,144823785656129
843,100003952834962,144823785656129
844,100004776758948,144823785656129
845,100004876934472,144823785656129
846,100005396190874,144823785656129
847,100005625061781,144823785656129
848,100006266223499,144823785656129
849,100006501553368,144823785656129
850,100006543759376,144823785656129
851,100006629220350,144823785656129
852,100006651499197,144823785656129
853,100007496431006,144823785656129
854,100007616538060,144823785656129
855,100008071802968,144823785656129
856,1062108012,144823785656129
857,613149597,144823785656129
858,100001588072194,144825518925111
859,100003825261620,144825518925111
860,100004457942732,144825518925111
861,100005276195810,144825518925111
862,575074294,144825518925111
863,100000073756849,144840492244832
864,100002662675625,144840492244832
865,100003364442901,144840492244832
866,100004426363703,144840492244832
867,100004830330624,144840492244832
868,100005318442121,144840492244832
869,100005625061781,144840492244832
870,100005774795127,144840492244832
871,100005796609092,144840492244832
872,100000469251022,1452357201686673
873,100000560215445,1452357201686673
874,100000566533107,1452357201686673
875,100001503552420,1452357201686673
876,100001633650101,1452357201686673
877,100002812892919,1452357201686673
878,100003183630304,1452357201686673
879,100003212087830,1452357201686673
880,100003538887464,1452357201686673
881,100004041235426,1452357201686673
882,100006990463435,1452357201686673
883,100007153325797,1452357201686673
884,100009533083265,1452357201686673
885,1081358098,1452357201686673
886,555897880,1452357201686673
887,816322845,1452357201686673
888,100001882981831,145402922137228
889,100006203408496,145402922137228
890,100010331943528,145402922137228
891,1671546672,145402922137228
892,572681818,145402922137228
893,100001134193673,1454144494900698
894,100001819269129,1454144494900698
895,100002275160605,1454144494900698
896,100003057961992,1454144494900698
897,100003567360010,1454144494900698
898,100003805588618,1454144494900698
899,100004220895318,1454144494900698
900,100004242211268,1454144494900698
901,100005379189185,1454144494900698
902,100007623942541,1454144494900698
903,100007687187474,1454144494900698
904,100008000832973,1454144494900698
905,100008251993612,1454144494900698
906,100009276810159,1454144494900698
907,1452594968,1454144494900698
908,1845117215,1454144494900698
909,100001739644970,1457297761177651
910,100003252743854,1457297761177651
911,100005792256866,1457297761177651
912,100005979675378,1457297761177651
913,100004876934472,1458695211054909
914,100001510081849,1462437644022617
915,100008793043156,1462437644022617
916,100001603126891,146373752131063
917,100001710730345,146373752131063
918,100002625090589,146373752131063
919,100004271229653,146373752131063
920,100005318385777,146373752131063
921,100000969268970,146710708835758
922,100002624690184,146710708835758
923,100005003678984,146710708835758
924,100005025902251,146710708835758
925,100007134031256,146710708835758
926,100005125599993,146840172053796
927,100007382532839,146840172053796
928,1749434677,146840172053796
929,612432553,146840172053796
930,100000022404746,1470426779871002
931,100000093188045,1470426779871002
932,100000187826779,1470426779871002
933,100000274670282,1470426779871002
934,100000943136102,1470426779871002
935,100001336830535,1470426779871002
936,100003880778934,1470426779871002
937,100004234802673,1470426779871002
938,100006582070132,1470426779871002
939,100007293126551,1470426779871002
940,1307802106,1470426779871002
941,1765854506,1470426779871002
942,594046532,1470426779871002
943,100001483719817,1470515046537744
944,100001520953712,1470515046537744
945,100002290958631,1470515046537744
946,100003042619867,1470515046537744
947,100003192777235,1470515046537744
948,100003273007079,1470515046537744
949,100003777050807,1470515046537744
950,100003993626987,1470515046537744
951,100006257132727,1470515046537744
952,100006675906894,1470515046537744
953,100010171176890,1470515046537744
954,1657350158,1470515046537744
955,530458802,1470515046537744
956,583112352,1470515046537744
957,666429486,1470515046537744
958,729517485,1470515046537744
959,807155633,1470515046537744
960,100002848489350,147558308773077
961,100000151957233,147611895600078
962,100001506725837,147611895600078
963,100002337234336,147611895600078
964,100008027379613,147611895600078
965,100008259676774,147611895600078
966,100008321170587,147611895600078
967,100010312681620,147611895600078
968,100000175815794,147680342090458
969,100000187826779,147680342090458
970,100000256538507,147680342090458
971,100000274670282,147680342090458
972,100000475956468,147680342090458
973,100000581923552,147680342090458
974,100000631455415,147680342090458
975,100001459920760,147680342090458
976,100001542041939,147680342090458
977,100003106350440,147680342090458
978,100003282177719,147680342090458
979,100003882317761,147680342090458
980,100004094329443,147680342090458
981,100004422041501,147680342090458
982,100004519504392,147680342090458
983,100007031885346,147680342090458
