user_id,hotel_id,is_like,is_comment,is_post,rate_star
100000218559319,116431445169619,1,0,0,2
100000274670282,116431445169619,1,0,0,2
100000475956468,116431445169619,1,0,0,2
100000743987603,116431445169619,1,0,1,5
100000959494341,116431445169619,1,0,0,1
100001380956617,116431445169619,1,0,0,1
100001441938607,116431445169619,1,0,0,2
100001633300890,116431445169619,1,0,0,1
100001739285978,116431445169619,1,0,0,5
100002162723510,116431445169619,1,0,0,5
100002596304243,116431445169619,1,0,0,4
100003076786655,116431445169619,1,0,0,1
100003099900230,116431445169619,1,1,0,5
100003143914807,116431445169619,1,0,0,5
100003191980170,116431445169619,1,0,0,3
100003314317081,116431445169619,1,0,1,4
100003328863630,116431445169619,1,0,0,5
100003889524603,116431445169619,1,0,0,1
100003952834962,116431445169619,1,0,0,5
100003976721380,116431445169619,1,0,0,2
100004715581282,116431445169619,1,0,0,4
100005212452281,116431445169619,1,0,0,1
100005613764066,116431445169619,1,0,1,5
100006105332648,116431445169619,1,0,0,2
100006304907692,116431445169619,1,0,0,3
100006867962379,116431445169619,1,1,0,2
100007031885346,116431445169619,1,0,0,4
100007151077099,116431445169619,1,0,0,5
100009771768706,116431445169619,1,0,0,3
100010865657945,116431445169619,1,0,0,4
1305444307,116431445169619,1,0,0,2
1817622476,116431445169619,1,0,0,1
610479086,116431445169619,1,0,0,5
657577034,116431445169619,1,1,1,5
739267393,116431445169619,1,1,0,5
892810197,116431445169619,1,0,1,2
100001705079145,117843318367122,1,0,0,1
100003703928072,117843318367122,1,0,0,2
100006480587431,117843318367122,1,0,0,1
100003135598152,120125374732540,1,0,0,1
100003701044742,120125374732540,1,0,0,2
100006855540608,120125374732540,1,0,0,2
100008390558811,120125374732540,1,0,0,1
100000209720620,120190574818017,1,0,0,5
100000256538507,120190574818017,1,0,0,3
100000274670282,120190574818017,1,0,0,4
100001164853342,120190574818017,1,0,0,3
100001381903093,120190574818017,1,0,0,1
100001694628536,120190574818017,1,0,0,4
100002264465272,120190574818017,1,0,0,1
100002596304243,120190574818017,1,0,0,3
100002812892919,120190574818017,1,0,0,5
100003071666556,120190574818017,1,0,0,4
100003192777235,120190574818017,1,0,0,2
100003792307524,120190574818017,1,0,0,4
100003850440442,120190574818017,1,0,0,4
100003952834962,120190574818017,1,0,0,1
100004177388422,120190574818017,1,0,0,3
100004310473680,120190574818017,1,0,0,2
100005683696566,120190574818017,1,0,0,1
100006651499197,120190574818017,1,0,0,5
100006675906894,120190574818017,1,0,0,3
100007496431006,120190574818017,1,0,0,3
100008026579352,120190574818017,1,1,0,5
100008071802968,120190574818017,1,0,0,5
100008793043156,120190574818017,1,0,0,2
100009554114282,120190574818017,1,0,0,4
1062108012,120190574818017,1,0,0,2
1247070443,120190574818017,1,0,0,3
1631444781,120190574818017,1,1,0,5
716078744,120190574818017,1,1,0,5
100000015654486,120230848080105,1,0,0,3
100000193684494,120230848080105,1,0,0,5
100000665155655,120230848080105,1,0,0,5
100001029637350,120230848080105,1,0,0,5
100001107802876,120230848080105,1,1,0,5
100002596304243,120230848080105,1,0,0,4
100002681974412,120230848080105,1,1,0,5
100002840308149,120230848080105,1,1,0,5
100003076786655,120230848080105,1,0,0,1
100003093398994,120230848080105,1,0,0,2
100003162994235,120230848080105,1,0,0,1
100003364442901,120230848080105,1,0,0,5
100003567360010,120230848080105,1,0,0,5
100004002152620,120230848080105,1,0,0,2
100004007818469,120230848080105,1,0,0,5
100004292520257,120230848080105,1,0,0,1
100004418733675,120230848080105,1,0,0,2
100004831178925,120230848080105,1,0,0,4
100005902067229,120230848080105,1,0,0,5
100006105332648,120230848080105,1,0,0,5
100006293794220,120230848080105,1,0,0,1
100006471293514,120230848080105,1,0,0,5
100006971522581,120230848080105,1,0,0,2
100007031885346,120230848080105,1,0,0,3
100007108634851,120230848080105,1,0,0,4
100007305646290,120230848080105,1,0,0,5
100008586937155,120230848080105,1,0,0,5
100009124417744,120230848080105,1,0,0,2
100009476706534,120230848080105,1,0,0,4
100010865657945,120230848080105,1,0,0,4
1307802106,120230848080105,1,0,0,1
1519604796,120230848080105,1,0,0,2
1634648887,120230848080105,1,0,0,2
1724270153,120230848080105,1,0,0,3
621959503,120230848080105,1,0,0,4
640462907,120230848080105,1,0,0,4
100000274670282,120477108108421,1,0,0,2
100001441938607,120477108108421,1,0,0,1
100001553736469,120477108108421,1,0,0,1
100001829973161,120477108108421,1,0,0,5
100001856613087,120477108108421,1,0,0,1
100002720273083,120477108108421,1,0,0,5
100002739175377,120477108108421,1,1,0,5
100003748937332,120477108108421,1,0,0,5
100005386201634,120477108108421,1,0,0,5
100007031885346,120477108108421,1,0,0,3
100009695142888,120477108108421,1,0,0,5
100010865657945,120477108108421,1,0,0,1
736288832,120477108108421,1,1,0,5
100005416007091,122605641216622,1,0,0,2
1045839806,122605641216622,1,0,0,2
520190355,122605641216622,1,0,0,1
587469188,122605641216622,1,0,0,5
751887663,122605641216622,1,0,0,4
100000383705771,1236156129733715,1,0,0,5
100000980827709,1236156129733715,1,0,0,1
100001155914802,1236156129733715,1,0,0,3
100001570534973,1236156129733715,1,0,0,3
100001857387072,1236156129733715,1,1,0,5
100002071884485,1236156129733715,1,0,0,3
100003014812160,1236156129733715,1,0,0,5
100003110944674,1236156129733715,1,0,0,2
100003192777235,1236156129733715,1,0,0,3
100003827188403,1236156129733715,1,0,0,1
100005240446977,1236156129733715,1,0,0,2
100009061899203,1236156129733715,1,0,0,5
1697131720,1236156129733715,1,1,0,5
535249711,1236156129733715,1,0,0,4
557617774,1236156129733715,1,1,0,5
563435544,1236156129733715,1,0,0,2
624454194,1236156129733715,1,0,0,2
100000019070928,124098690938,1,0,0,2
100000175815794,124098690938,1,0,0,1
100000275038806,124098690938,1,0,0,5
100000892604299,124098690938,1,0,0,3
100002410096746,124098690938,1,0,0,5
100002572084234,124098690938,1,0,0,4
100002596304243,124098690938,1,0,0,3
100003051582077,124098690938,1,0,0,2
100003108106103,124098690938,1,0,0,1
100003364442901,124098690938,1,0,0,1
100003557976806,124098690938,1,0,0,5
100003791781080,124098690938,1,0,0,5
100004007818469,124098690938,1,0,0,1
100004038632517,124098690938,1,0,0,4
100004074155055,124098690938,1,0,0,5
100004138653385,124098690938,1,0,0,4
100004418733675,124098690938,1,0,0,5
100006105332648,124098690938,1,0,0,5
100007031885346,124098690938,1,0,0,1
100009350638831,124098690938,1,0,0,2
100009476706534,124098690938,1,0,0,4
100009497096138,124098690938,1,0,0,3
1399539645,124098690938,1,0,0,4
100000610535491,124823087674647,1,0,0,5
100002358734445,124823087674647,1,0,0,1
100002453726376,124823087674647,1,0,0,1
100002479342574,124823087674647,1,0,0,1
100004351471639,124823087674647,1,0,0,4
100004365422515,124823087674647,1,0,0,1
100009554114282,124823087674647,1,0,0,1
100009775183171,124823087674647,1,0,0,4
100001213106493,125187904254346,1,0,0,5
100003052454784,125187904254346,1,0,0,1
100003771061150,125187904254346,1,0,0,1
100004289110004,125187904254346,1,0,0,2
100005249711747,125187904254346,1,0,0,4
100005272248242,125187904254346,1,0,0,4
100008239777418,125187904254346,1,0,0,4
649151273,125187904254346,1,0,0,1
100000598181291,125960300828623,1,0,0,1
100003976721380,125960300828623,1,0,0,5
100004326573913,125960300828623,1,0,0,4
100006951878097,125960300828623,1,0,0,4
100009835752189,125960300828623,1,0,0,3
100000024615431,126750284097708,1,0,0,2
100002589955295,126750284097708,1,0,0,2
100002963144359,126750284097708,1,0,0,1
100003808487203,126750284097708,1,0,0,2
100004360964092,126750284097708,1,0,0,3
100004599784370,126750284097708,1,0,0,1
100012352508382,126750284097708,1,0,0,2
100000537822612,126883330726174,1,0,0,3
100001380956617,126883330726174,1,0,0,1
100002220984374,126883330726174,1,0,0,5
100003549433056,126883330726174,1,0,0,4
100003878160521,126883330726174,1,0,0,1
100004774473339,126883330726174,1,0,0,1
100007031885346,126883330726174,1,0,0,4
1506237462,126883330726174,1,0,0,5
100000274670282,129211230546960,1,0,0,2
100000296303263,129211230546960,1,0,0,5
100001040651440,129211230546960,1,0,0,1
100001142158986,129211230546960,1,0,0,2
100001242435377,129211230546960,1,0,0,5
100001562593560,129211230546960,1,0,0,1
100001566915005,129211230546960,1,0,0,5
100001679222899,129211230546960,1,1,0,5
100001694628536,129211230546960,1,0,0,2
100001915618304,129211230546960,1,0,0,3
100002134258554,129211230546960,1,0,0,3
100002596304243,129211230546960,1,0,0,4
100002662675625,129211230546960,1,0,0,2
100002799511438,129211230546960,1,0,0,3
100003185911559,129211230546960,1,0,0,5
100003192777235,129211230546960,1,0,0,4
100003538887464,129211230546960,1,0,0,5
100003819103686,129211230546960,1,1,0,5
100003952834962,129211230546960,1,0,0,1
100003976721380,129211230546960,1,0,0,4
100004222001548,129211230546960,1,0,0,2
100004418442321,129211230546960,1,0,0,5
100004831178925,129211230546960,1,0,0,1
100006629220350,129211230546960,1,0,0,5
100006993046531,129211230546960,1,0,0,1
100007947495506,129211230546960,1,0,0,2
100010805527595,129211230546960,1,0,0,5
1628356567,129211230546960,1,0,0,2
100000201566558,130538853765270,1,0,0,3
100000209720620,130538853765270,1,0,0,5
100000274670282,130538853765270,1,0,0,4
100001164853342,130538853765270,1,0,0,2
100001562593560,130538853765270,1,0,0,1
100001895719466,130538853765270,1,0,0,2
100002134258554,130538853765270,1,0,0,5
100002812892919,130538853765270,1,0,0,2
100003279612495,130538853765270,1,0,0,1
100003952834962,130538853765270,1,0,0,5
100004326573913,130538853765270,1,0,0,3
100004554768306,130538853765270,1,0,0,1
100005683696566,130538853765270,1,0,0,4
100006629220350,130538853765270,1,0,0,3
100007055927045,130538853765270,1,0,0,4
100008025553364,130538853765270,1,0,0,5
100009224085763,130538853765270,1,0,0,1
100009413533832,130538853765270,1,0,0,1
100009476706534,130538853765270,1,0,0,4
100009193791649,130986173710632,1,0,0,1
100009565774158,130986173710632,1,0,0,1
100010376166190,130986173710632,1,0,0,2
100000354728498,131612670518879,1,0,0,1
100006496849151,131612670518879,1,0,0,5
100010106526017,131612670518879,1,0,0,4
100010210683787,131612670518879,1,0,0,4
100001351271211,132386763492259,1,0,0,1
100001408439002,132386763492259,1,0,0,4
100004216923462,132386763492259,1,1,0,3
100005171072588,132386763492259,1,0,0,4
100006921916127,132386763492259,1,0,0,1
100007790133615,132386763492259,1,0,0,1
100007844224049,132386763492259,1,0,0,4
100010592384342,132386763492259,1,0,0,4
1697670915,132386763492259,1,0,0,4
100000097370182,133247926884581,1,0,0,5
100000187826779,133247926884581,1,0,0,3
100000274670282,133247926884581,1,0,0,5
100001385296632,133247926884581,1,0,0,5
100002730020819,133247926884581,1,0,0,1
100002765783311,133247926884581,1,0,0,2
100003080193528,133247926884581,1,0,0,4
100003143914807,133247926884581,1,0,0,3
100004001484811,133247926884581,1,0,0,2
100004384777166,133247926884581,1,0,0,1
100004831178925,133247926884581,1,0,0,3
100010111453522,133247926884581,1,0,0,4
100010865657945,133247926884581,1,0,0,2
100012093576011,133247926884581,1,0,0,3
1110906037,133247926884581,1,0,0,3
1310987646,133247926884581,1,0,0,4
1563834703,133247926884581,1,1,0,5
505941841,133247926884581,1,1,0,5
626230593,133247926884581,1,0,1,1
630551646,133247926884581,1,1,0,5
639810168,133247926884581,1,1,0,5
697246515,133247926884581,1,0,1,2
702914274,133247926884581,1,0,1,3
100000044736483,133963350115334,1,0,0,5
100000454744805,133963350115334,1,0,0,5
100001568809843,133963350115334,1,0,0,3
100002716758236,133963350115334,1,0,0,3
100002794687381,133963350115334,1,0,0,3
100002936354705,133963350115334,1,0,0,2
100003092919727,133963350115334,1,0,0,1
100009110749189,133963350115334,1,0,0,5
1634648887,133963350115334,1,0,0,1
100000236920391,135121083347092,1,0,0,1
100002296210776,135121083347092,1,0,0,4
100004715581282,135121083347092,1,0,0,5
100006508755141,135121083347092,1,0,0,3
1047678523,135121083347092,1,0,0,1
1108236020,135121083347092,1,0,0,1
100003230964319,135199530219803,1,0,0,5
100003875700350,135199530219803,1,0,0,2
100003913540749,135199530219803,1,0,0,1
100004057145408,135199530219803,1,0,0,4
100004144830561,135199530219803,1,0,0,4
517888665,135199530219803,1,0,0,2
100000128580364,135324866614935,1,0,0,2
100000254888202,135324866614935,1,0,0,1
100000274670282,135324866614935,1,0,0,3
100000277798345,135324866614935,1,0,0,5
100000443019796,135324866614935,1,0,0,2
100000444196461,135324866614935,1,0,0,4
100000488795357,135324866614935,1,0,0,4
100000650521678,135324866614935,1,0,0,3
100001408439002,135324866614935,1,0,0,5
100001539553714,135324866614935,1,0,0,2
100001639309938,135324866614935,1,1,0,5
100001734506708,135324866614935,1,0,0,4
100002155621436,135324866614935,1,0,0,4
100002596304243,135324866614935,1,0,0,3
100003183630304,135324866614935,1,0,0,5
100003192777235,135324866614935,1,0,0,1
100003952834962,135324866614935,1,0,0,5
100003993626987,135324866614935,1,0,0,4
100006543759376,135324866614935,1,0,0,5
100006993046531,135324866614935,1,0,0,4
100008493732627,135324866614935,1,0,0,2
100011795772063,135324866614935,1,0,0,1
1539999299,135324866614935,1,0,0,4
100000143612726,137450959610835,1,0,0,3
100000659098320,137450959610835,1,0,0,1
100001180852485,137450959610835,1,0,0,3
100001508516419,137450959610835,1,0,0,1
100001649227605,137450959610835,1,0,0,1
100003108744536,137450959610835,1,0,0,1
100003109608507,137450959610835,1,0,0,2
100003165816354,137450959610835,1,0,0,1
1823617295,137450959610835,1,0,0,3
100001446107070,1379083872319465,1,0,0,2
100002173720850,1379083872319465,1,0,0,1
100002191269032,1379083872319465,1,0,0,2
100002492477240,1379083872319465,1,0,0,4
100003332156275,1379083872319465,1,0,0,2
100005508647057,1379083872319465,1,1,0,5
100005520365722,1379083872319465,1,0,0,4
1109090408,1379083872319465,1,0,1,3
1285251867,1379083872319465,1,0,1,4
1547902771,1379083872319465,1,0,0,2
666441112,1379083872319465,1,0,0,4
100000071721023,138690606232514,1,0,0,2
100001177020988,138690606232514,1,0,0,2
100001868454036,138690606232514,1,0,0,2
100003706318168,138690606232514,1,0,0,2
100007836093586,138690606232514,1,0,0,5
100008088549275,138690606232514,1,0,0,3
100008299870092,138690606232514,1,0,0,3
1845117215,138690606232514,1,0,0,4
100000041130122,138826162963301,1,0,0,2
100001581423136,138826162963301,1,0,0,1
100001607743650,138826162963301,1,0,0,5
100003695234983,138826162963301,1,0,0,2
100006086533325,138826162963301,1,1,0,5
100006506944991,138826162963301,1,0,0,2
100007084477741,138826162963301,1,0,0,1
100007134071108,138826162963301,1,0,0,4
100007611215658,138826162963301,1,0,0,3
100000136228693,1401600013412628,1,0,0,2
100000191326148,1401600013412628,1,0,0,5
100003012214307,1401600013412628,1,0,0,3
100003712218623,1401600013412628,1,0,0,1
100004254095938,1401600013412628,1,0,0,4
100006832633596,1401600013412628,1,0,0,5
100008503414707,1401600013412628,1,0,0,2
100009161936243,1401600013412628,1,0,0,2
100009476706534,1401600013412628,1,0,0,5
100010415704338,1401600013412628,1,0,0,4
100010865657945,1401600013412628,1,0,0,3
100000136228693,1402053123339962,1,0,0,2
100001212958212,1402053123339962,1,0,0,1
100001829973161,1402053123339962,1,0,0,4
100003664534133,1402053123339962,1,0,0,5
100004292797515,1402053123339962,1,0,0,4
100005091280545,1402053123339962,1,0,0,5
100005792256866,1402053123339962,1,1,0,5
701755925,1402053123339962,1,0,0,4
100000105132804,1402376883388507,1,0,0,1
100000218362249,1402376883388507,1,0,0,5
100000537822612,1402376883388507,1,0,0,3
100000619275066,1402376883388507,1,1,0,5
100000799704474,1402376883388507,1,0,0,1
100000922347332,1402376883388507,1,0,0,3
100001453280694,1402376883388507,1,0,0,3
100001541284719,1402376883388507,1,0,0,5
100004087432305,1402376883388507,1,0,0,3
100004872550096,1402376883388507,1,1,0,5
100008025553364,1402376883388507,1,0,0,1
100008675380412,1402376883388507,1,1,0,5
1057897270,1402376883388507,1,0,0,4
100004838074161,1402846303280167,1,0,0,1
100000128580364,1408835689351854,1,0,0,5
100001427629931,1408835689351854,1,0,0,3
100002596304243,1408835689351854,1,0,0,2
100002812892919,1408835689351854,1,0,0,2
100002876606261,1408835689351854,1,0,0,2
100003519898172,1408835689351854,1,0,0,1
100003952834962,1408835689351854,1,0,0,5
100005318442121,1408835689351854,1,0,0,1
100006556831488,1408835689351854,1,0,0,5
100007679978263,1408835689351854,1,0,0,5
100009224085763,1408835689351854,1,0,0,4
100010805527595,1408835689351854,1,0,0,5
100012525977663,1408835689351854,1,0,0,1
1292546318,1408835689351854,1,0,0,4
591577633,1408835689351854,1,0,0,5
100000029335312,1408857476042865,1,0,0,2
100004109889587,1408857476042865,1,0,0,1
100004418442321,1408857476042865,1,0,0,5
100005377056010,1408857476042865,1,0,0,3
100006584560282,1408857476042865,1,0,0,4
100000153768913,1417201508570124,1,0,0,4
100000234515440,1417201508570124,1,0,0,3
100000985640250,1417201508570124,1,0,0,5
100001332162233,1417201508570124,1,0,0,2
100001394231131,1417201508570124,1,0,0,2
100001437096610,1417201508570124,1,0,0,4
100001560361967,1417201508570124,1,1,0,5
100001707167164,1417201508570124,1,0,0,5
100001780809031,1417201508570124,1,0,0,2
100001894315953,1417201508570124,1,0,0,5
100002899180696,1417201508570124,1,1,0,5
100003076786655,1417201508570124,1,0,0,1
100003502375964,1417201508570124,1,1,0,5
100003807476158,1417201508570124,1,0,0,1
100003992164770,1417201508570124,1,0,1,2
100005148165604,1417201508570124,1,0,0,4
100006105332648,1417201508570124,1,0,0,2
100006527317801,1417201508570124,1,0,0,1
100006675906894,1417201508570124,1,0,0,5
100006942557915,1417201508570124,1,1,0,5
1808734237,1417201508570124,1,0,0,4
593580496,1417201508570124,1,0,0,4
690926870,1417201508570124,1,1,0,5
100000284882451,1417576401790730,1,0,0,1
100004017750103,1417576401790730,1,0,0,4
100004308044523,1417576401790730,1,0,0,3
100004961618526,1417576401790730,1,0,0,4
100005894826949,1417576401790730,1,0,0,3
100000496314665,1421838558069486,1,0,0,5
100003324184741,1421838558069486,1,0,0,1
100003699857083,1421838558069486,1,0,0,4
100003850440442,1421838558069486,1,0,0,3
100007496431006,1421838558069486,1,0,0,4
100009122641960,142235272647096,1,0,0,1
1709247681,142235272647096,1,0,0,2
100001734221816,1423916441214189,1,0,0,2
100003644168556,1423916441214189,1,0,0,3
100004687773656,1423916441214189,1,0,0,3
1732046915,1423916441214189,1,0,0,2
100000210758004,1424009947843059,1,0,0,2
100000277798345,1424009947843059,1,0,0,2
100001481132594,1424009947843059,1,0,0,2
100001503552420,1424009947843059,1,0,0,1
100001699716210,1424009947843059,1,0,0,5
1683055189,1424009947843059,1,0,0,3
535249711,1424009947843059,1,0,0,1
844152499,1424009947843059,1,0,0,4
100003334925657,1426574537561166,1,0,0,3
100004524610587,1426574537561166,1,0,0,5
100007976942775,1426574537561166,1,0,0,3
100009933828710,1426574537561166,1,0,0,4
1320643922,1426574537561166,1,0,0,1
1652057625,1426574537561166,1,0,0,2
100001687297826,1427514047480765,1,0,0,2
100001716726575,1427514047480765,1,0,0,1
100003216190030,1427514047480765,1,0,0,4
100007419281438,1427514047480765,1,0,0,5
1212463643,1427514047480765,1,0,0,3
100003698527194,1429063757317574,1,0,0,3
100004096341770,1429063757317574,1,0,0,5
100006180977211,1429063757317574,1,0,0,1
100010048172526,1429063757317574,1,0,0,3
1482520174,1429063757317574,1,0,0,1
1796930363,1429063757317574,1,0,0,1
100001804645138,1429873653894549,1,0,0,5
100002637660439,1429873653894549,1,0,0,4
100002675005386,1429873653894549,1,0,0,4
100003949000491,1429873653894549,1,0,0,2
100006380532701,1429873653894549,1,0,0,5
100007757774740,1429873653894549,1,0,0,4
100000015654486,1430101293925015,1,0,0,2
100000187826779,1430101293925015,1,0,0,3
100000274670282,1430101293925015,1,0,0,3
100001029637350,1430101293925015,1,0,0,3
100001441938607,1430101293925015,1,0,0,1
100001508032831,1430101293925015,1,0,0,3
100001804645138,1430101293925015,1,0,0,5
100001829973161,1430101293925015,1,0,0,5
100001906529239,1430101293925015,1,0,0,1
100002439536436,1430101293925015,1,0,0,4
100002596304243,1430101293925015,1,0,0,1
100002637660439,1430101293925015,1,0,0,4
100002675005386,1430101293925015,1,0,0,5
100002812892919,1430101293925015,1,0,0,4
100003065102114,1430101293925015,1,0,0,3
100003712218623,1430101293925015,1,0,0,2
100003736597221,1430101293925015,1,0,0,3
100003878160521,1430101293925015,1,0,0,2
100003949000491,1430101293925015,1,0,0,3
100004126683906,1430101293925015,1,0,0,1
100004366929930,1430101293925015,1,0,0,4
100004418733675,1430101293925015,1,0,0,4
100004774473339,1430101293925015,1,0,0,5
100005524664171,1430101293925015,1,0,0,2
100005902067229,1430101293925015,1,0,0,1
100006380532701,1430101293925015,1,0,0,1
100006629220350,1430101293925015,1,0,0,1
100006855540608,1430101293925015,1,0,0,1
