user_id,hotel_id,is_like,is_comment,is_post,rate_star
1537359166,613106885433101,1,1,1,5
1537359166,116431445169619,1,1,1,5
1537359166,1470515046537744,1,1,1,5
1537359166,1070723119658555,1,1,1,5
1537359166,186513324707814,1,1,1,5
1537359166,525045287564418,1,1,1,5
1537359166,465704200150560,1,1,1,5
100001144747670,359010427525572,1,1,1,5
100001144747670,211476462290972,1,1,1,5
100001144747670,372832266226334,1,1,1,5
100001144747670,613106885433101,1,1,1,5
100001144747670,465704200150560,1,1,1,5
100001144747670,718546104840255,1,1,1,5
100001144747670,1470515046537744,1,1,1,5
100001144747670,1663548703877323,1,1,1,5
100001144747670,525045287564418,1,1,1,5
100001144747670,147680342090458,1,1,1,5
100001144747670,171189606583225,1,1,1,5
100001144747670,512530622166649,1,1,1,5
100001144747670,186513324707814,1,1,1,5
100002204995250,512530622166649,1,1,1,5
100002204995250,171189606583225,1,1,1,5
100002204995250,116431445169619,1,1,1,5
100002204995250,613106885433101,1,1,1,5
100002204995250,372832266226334,1,1,1,5
100002204995250,465704200150560,1,1,1,5
100002204995250,718546104840255,1,1,1,5
100002204995250,1663548703877323,1,1,1,5
1460978665,525045287564418,1,1,1,5
1460978665,512530622166649,1,1,1,5
1460978665,186513324707814,1,1,1,5
1460978665,613106885433101,1,1,1,5
1460978665,116431445169619,1,1,1,5
1460978665,147680342090458,1,1,1,5
1460978665,372832266226334,1,1,1,5
1460978665,1070723119658555,1,1,1,5
1460978665,465704200150560,1,1,1,5
1460978665,1663548703877323,1,1,1,5
1460978665,1470515046537744,1,1,1,5
1460978665,718546104840255,1,1,1,5
1460978665,211476462290972,1,1,1,5
653345209,613106885433101,1,1,1,5
653345209,171189606583225,1,1,1,5
653345209,1663548703877323,1,1,1,5
653345209,211476462290972,1,1,1,5
653345209,512530622166649,1,1,1,5
653345209,147680342090458,1,1,1,5
653345209,372832266226334,1,1,1,5
653345209,525045287564418,1,1,1,5
653345209,359010427525572,1,1,1,5
653345209,1470515046537744,1,1,1,5
653345209,718546104840255,1,1,1,5
653345209,116431445169619,1,1,1,5
653345209,1070723119658555,1,1,1,5
674142110,718546104840255,1,1,1,5
674142110,1470515046537744,1,1,1,5
674142110,613106885433101,1,1,1,5
674142110,186513324707814,1,1,1,5
674142110,171189606583225,1,1,1,5
674142110,465704200150560,1,1,1,5
674142110,147680342090458,1,1,1,5
674142110,525045287564418,1,1,1,5
674142110,211476462290972,1,1,1,5
674142110,116431445169619,1,1,1,5
674142110,1070723119658555,1,1,1,5
674142110,512530622166649,1,1,1,5
