user_id,hotel_id,is_like,is_comment,is_post,rate_star
1062765807,100607916712445,1,1,0,5
1062765807,467851863409688,1,1,0,5
1062765807,211476462290972,1,1,0,5
1062765807,755009684522390,1,1,0,5
1062765807,808997689166234,1,1,0,5
1062765807,515124948593252,1,1,0,5
1062765807,1525024751057588,1,1,0,5
1062765807,135324866614935,1,1,0,5
1062765807,502860436485487,1,1,0,5
1062765807,939570162735921,1,1,0,5
1062765807,245770268911414,1,1,0,5
1062765807,926555167359486,1,1,0,5
1062765807,1452357201686673,1,1,0,5
1062765807,629237600450474,1,1,0,4
1062765807,294365914079840,1,1,0,5
1062765807,485786431445960,1,1,0,5
1062765807,512530622166649,1,1,0,5
1062765807,1622139111336873,1,1,0,5
1062765807,498946276938344,1,1,0,5
1062765807,766069070177769,1,1,0,5
1062765807,403621223042293,1,1,0,4
1062765807,617228808414142,1,1,0,4
1062765807,1430179450611070,1,1,0,5
1062765807,1571612506414924,1,1,0,5
1062765807,850047381738094,1,1,0,5
1062765807,116431445169619,1,1,0,4
1062765807,1017426538344910,1,1,0,5
1062765807,783763321703579,1,1,0,5
1062765807,155155304551627,1,1,0,5
1062765807,171567263038699,1,1,0,5
1062765807,1678659992376911,1,1,0,5
1062765807,904091652983396,1,1,0,4
1062765807,1532170243748316,1,1,0,5
1062765807,818782241570861,1,1,0,5
1062765807,485991018197585,1,1,0,5
1062765807,1439591133005014,1,1,0,5
1062765807,189209361267196,1,1,0,5
1062765807,364395350416146,1,1,0,5
1062765807,387811564616084,1,1,0,4
1062765807,431212090226675,1,1,0,4
1062765807,1470515046537744,1,1,0,5
1062765807,681515318582140,1,1,0,5
1062765807,1598432303718857,1,1,0,5
1062765807,147680342090458,1,1,0,5
1062765807,1513021542254541,1,1,0,4
1062765807,1417201508570124,1,1,0,5
1062765807,1515742982001621,1,1,0,5
1062765807,1486141631617711,1,1,0,5
1062765807,405037762927149,1,1,0,5
1062765807,402297763264823,1,1,0,5
1062765807,261151587357260,1,1,0,5
1062765807,1641113002774786,1,1,0,5
1062765807,371017579635682,1,1,0,5
1062765807,903057049778430,1,1,0,4
1062765807,563917740343279,1,1,0,5
1062765807,1110145009064097,1,1,0,5
1062765807,171189606583225,1,1,0,4
1062765807,343606679138879,1,1,0,5
1062765807,138826162963301,1,1,0,5
1062765807,133247926884581,1,1,0,5
1062765807,356423114399667,1,1,0,5
1062765807,219178058280346,1,1,0,4
1062765807,795745997156961,1,1,0,5
1062765807,950863758336907,1,1,0,5
1062765807,255163191262710,1,1,0,5
