user_id,hotel_id,is_like,is_comment,is_post,rate_star
100000578371323,100397536791106,1,0,0,5
100000578371323,655465514521111,1,0,0,4
100000578371323,107235939358697,1,0,0,1
100000578371323,148592598530893,1,0,0,5
100000578371323,148335701939910,1,0,0,3
100000578371323,939570162735921,1,0,0,3
100000578371323,338745466288589,1,0,0,5
100000578371323,135324866614935,1,0,0,3
100000578371323,629237600450474,1,0,0,3
100000578371323,261365507309932,1,0,0,5
100000578371323,1071725402860921,1,0,0,4
100000578371323,217691105052968,1,0,0,2
100000578371323,502860436485487,1,0,0,2
100000578371323,177852742263101,1,0,0,1
100000578371323,153930936150,1,0,0,4
100000578371323,518898878175981,1,0,0,3
100000578371323,197455960317138,1,0,0,3
100000578371323,172095542845814,1,0,0,1
100000578371323,411066462403202,1,0,0,5
100000578371323,563917740343279,1,0,0,3
100000578371323,769902786371699,1,0,0,3
100000578371323,184875708523530,1,0,0,2
100000578371323,443915159044396,1,0,0,4
100000578371323,146840172053796,1,0,0,2
100000578371323,360146510790751,1,0,0,5
100000578371323,411461885661959,1,0,0,1
100000578371323,669030779834233,1,0,0,4
100000578371323,138826162963301,1,0,0,5
100000578371323,198671470204480,1,0,0,4
100000578371323,1627504074157281,1,0,0,3
100000578371323,1662623080630340,1,0,0,3
100000578371323,1148898871791499,1,0,0,4
100000578371323,146710708835758,1,0,0,4
100000578371323,143738609018931,1,0,0,2
100000578371323,641357072659000,1,0,0,4
100000578371323,973241522755751,1,0,0,2
100000578371323,108848622539178,1,0,0,4
100006241899264,100397536791106,1,0,0,1
100006241899264,1402376883388507,1,0,0,3
100006241899264,450681628312641,1,0,0,1
100006241899264,453068184803476,1,0,0,1
100006241899264,1031480000248186,1,0,0,4
100006241899264,815389731877054,1,0,0,4
100006241899264,184491621904997,1,0,0,2
100006241899264,1639889169610412,1,0,0,5
100006241899264,507883129272451,1,0,0,4
100006241899264,709787162441701,1,0,0,1
100006241899264,809414062463342,1,0,0,1
100006241899264,1430101293925015,1,0,0,5
100006241899264,579557175450439,1,0,0,2
100006241899264,1071725402860921,1,0,0,3
100006241899264,324206391042358,1,0,0,2
100006241899264,237499406262888,1,0,0,5
100006241899264,440464852750052,1,0,0,2
100006241899264,1408835689351854,1,0,0,1
100006241899264,213011165430942,1,0,0,3
100006241899264,147680342090458,1,0,0,4
100006241899264,170519889738520,1,0,0,3
100006241899264,869029879802845,1,0,0,4
100006241899264,143765055817775,1,0,0,2
100006241899264,1620387431560157,1,0,0,3
100006241899264,1609099752674729,1,0,0,4
1459502017,100397536791106,1,0,0,3
1459502017,244002889050025,1,0,0,5
1459502017,468371943245909,1,0,0,5
1459502017,1031480000248186,1,0,0,4
1459502017,1486141631617711,1,0,0,3
1459502017,869029879802845,1,0,0,5
1459502017,1070723119658555,1,0,0,5
1459502017,158276791000095,1,0,0,1
1459502017,109924292681661,1,0,0,1
1459502017,145402922137228,1,0,0,1
1459502017,409665505900094,1,0,0,5
1459502017,110449969042552,1,0,0,5
1459502017,164636565409,1,0,0,5
1459502017,560665447322079,1,0,0,5
1459502017,151018308354165,1,0,0,3
1459502017,204758482905250,1,0,0,5
1459502017,461300670678750,1,0,0,2
1459502017,135199530219803,1,0,0,1
1459502017,936624199834683,1,0,0,4
1459502017,1498973933691042,1,0,0,1
1459502017,525045287564418,1,0,0,1
1459502017,954261671268592,1,0,0,5
1459502017,120477108108421,1,0,0,2
1459502017,286655988047387,1,0,0,1
1459502017,1620387431560157,1,0,0,4
1459502017,189051491262185,1,0,0,4
1459502017,519044971594181,1,0,0,1
1459502017,416824805033123,1,0,0,3
1459502017,788093051245780,1,0,0,2
1459502017,394272164084536,1,0,0,4
100000235516314,100607916712445,1,0,0,3
100000235516314,266341260106627,1,0,0,2
100000235516314,294365914079840,1,0,0,5
100000235516314,436613806496861,1,0,0,1
100000235516314,468371943245909,1,0,0,4
100000235516314,135324866614935,1,0,0,2
100000235516314,158875554458100,1,0,0,1
100000235516314,1632065720402246,1,0,0,1
100000235516314,395874417233821,1,0,0,2
100000235516314,1452357201686673,1,0,0,5
100000235516314,146373752131063,1,0,0,4
100000235516314,507883129272451,1,0,0,2
100000235516314,106185126212276,1,0,0,4
100000235516314,715228075229036,1,0,0,1
100000235516314,601016283343958,1,0,0,5
100000235516314,102598133184328,1,0,0,3
100000235516314,120125374732540,1,0,0,2
100000235516314,1424009947843059,1,0,0,4
100000235516314,288771624653441,1,0,0,5
100000235516314,237861679739114,1,0,0,4
100000235516314,1754686718089742,1,0,0,3
100000235516314,575775189155915,1,0,0,2
100000235516314,1650963588453980,1,0,0,4
100000235516314,120230848080105,1,0,0,5
100000235516314,233134410079643,1,0,0,2
100000235516314,194338064012794,1,0,0,2
100000235516314,464778293624920,1,0,0,4
100000235516314,356423114399667,1,0,0,3
100000235516314,1729105700700825,1,0,0,2
100000659781431,100607916712445,1,0,0,5
100000659781431,605738479519955,1,0,0,4
100000659781431,144825518925111,1,0,0,2
100000659781431,1148898871791499,1,0,0,3
100000659781431,266341260106627,1,0,0,4
100001242435377,100607916712445,1,0,0,3
100001242435377,101780179935496,1,0,0,3
100001242435377,129211230546960,1,0,0,5
100001242435377,172095542845814,1,0,0,2
100001242435377,221227567924906,1,0,0,5
100001242435377,244002889050025,1,0,0,2
100001242435377,355318834582376,1,0,0,5
100001242435377,1513021542254541,1,0,0,4
100001242435377,308846225876171,1,0,0,2
100001242435377,1070723119658555,1,0,0,4
100001242435377,184491621904997,1,0,0,5
100001242435377,143738609018931,1,0,0,4
100001242435377,754767921241543,1,0,0,2
100001242435377,137450959610835,1,0,0,4
100001242435377,468371943245909,1,0,0,1
100001242435377,668685499870559,1,0,0,2
100001242435377,1642799885973781,1,0,0,5
100001242435377,431212090226675,1,0,0,4
100001242435377,235635661555,1,0,0,1
100001242435377,308268632610316,1,0,0,5
100001242435377,135324866614935,1,0,0,1
100001242435377,1599698676934263,1,0,0,2
100001242435377,236935129681684,1,0,0,4
100001242435377,293947680762224,1,0,0,4
100001242435377,213011165430942,1,0,0,2
100001242435377,1620387431560157,1,0,0,1
100001242435377,973241522755751,1,0,0,2
100001242435377,850047381738094,1,0,0,3
100001242435377,1565114553727067,1,0,0,2
100001242435377,197455960317138,1,0,0,3
100001381903093,100607916712445,1,0,0,2
100001381903093,120190574818017,1,0,0,1
100001381903093,144823785656129,1,0,0,5
100001381903093,293947680762224,1,0,0,1
100001381903093,356423114399667,1,0,0,3
100001381903093,563917740343279,1,0,0,5
100001381903093,1421838558069486,1,0,0,5
100001381903093,315714985299528,1,0,0,1
100001381903093,158276791000095,1,0,0,3
100001381903093,503706833117673,1,0,0,2
100001381903093,523367444407994,1,0,0,5
100001381903093,1439591133005014,1,0,0,4
100001381903093,668685499870559,1,0,0,3
100001381903093,211486302212720,1,0,0,3
100001381903093,1628854994067175,1,0,0,2
100001381903093,137450959610835,1,0,0,4
100001381903093,235635661555,1,0,0,5
100001381903093,942298092461813,1,0,0,3
100001381903093,1408857476042865,1,0,0,4
100001381903093,156320851099698,1,0,0,5
100001381903093,320261401488706,1,0,0,1
100001381903093,255163191262710,1,0,0,2
100001381903093,179007188862336,1,0,0,3
100001381903093,168130960003446,1,0,0,1
100001381903093,954261671268592,1,0,0,1
100001381903093,400139170004631,1,0,0,2
100001381903093,1617997831813684,1,0,0,1
100001381903093,154417887804,1,0,0,1
100001381903093,207355162761003,1,0,0,4
100001381903093,182147415149455,1,0,0,2
100003309140753,100607916712445,1,0,0,1
100003309140753,144823785656129,1,0,0,4
100003309140753,1663548703877323,1,0,0,2
100003309140753,293947680762224,1,0,0,5
100003309140753,465704200150560,1,0,0,1
100003309140753,409665505900094,1,0,0,1
100003309140753,102598133184328,1,0,0,2
100003309140753,1635432630065921,1,0,0,3
