user_id,hotel_id,is_like,is_comment,is_post,rate_star
1548843968,664463123648005,0,0,1,2
1548843968,342775512513714,0,0,1,5
1548843968,850047381738094,0,0,1,5
1548843968,472142572809057,0,0,1,4
1548843968,338116306284202,0,0,1,5
1548843968,207161862741164,0,0,1,2
1548843968,1571612506414924,0,0,1,1
1548843968,266341260106627,0,0,1,5
1548843968,64407053782,0,0,1,1
1548843968,235635661555,0,0,1,1
1548843968,340415042822036,0,0,1,2
1548843968,669030779834233,0,0,1,1
1548843968,343606679138879,0,0,1,4
1548843968,133963350115334,0,0,1,4
1548843968,437893912931738,0,0,1,4
1548843968,848148918612043,0,0,1,3
1548843968,670568689713836,0,0,1,2
1548843968,502860436485487,0,0,1,2
1548843968,261151587357260,0,0,1,5
1548843968,958882124144582,0,0,1,3
1548843968,387811564616084,0,0,1,1
1548843968,164636565409,0,0,1,3
1548843968,120190574818017,0,0,1,1
1548843968,317492115048091,0,0,1,1
1548843968,348256985272530,0,0,1,4
1548843968,713821132013725,0,0,1,5
1548843968,383671715052761,0,0,1,4
1548843968,159290024082525,0,0,1,3
1548843968,213011165430942,0,0,1,3
1548843968,308846225876171,0,0,1,3
1548843968,237547776333590,0,0,1,2
1548843968,926555167359486,0,0,1,5
1548843968,1479410105631173,0,0,1,5
1548843968,1491637047715448,0,0,1,1
1548843968,180030915345034,0,0,1,1
1548843968,1417201508570124,0,0,1,5
1548843968,198671470204480,0,0,1,4
1548843968,135121083347092,0,0,1,4
1548843968,211476462290972,0,0,1,4
1548843968,279804702037808,0,0,1,1
1548843968,189209361267196,0,0,1,2
1548843968,676182542434442,0,0,1,4
1548843968,1427514047480765,0,0,1,5
1548843968,453068184803476,0,0,1,3
1548843968,276309149200455,0,0,1,4
1548843968,783763321703579,0,0,1,3
1548843968,462266583941871,0,0,1,3
1548843968,936624199834683,0,0,1,4
1548843968,325201384355552,0,0,1,3
1548843968,309608585839366,0,0,1,1
100000211877514,164636565409,0,0,1,3
100000211877514,359837074208336,0,0,1,4
100000211877514,220075471523469,0,0,1,5
100000211877514,207161862741164,0,0,1,2
100000211877514,170519889738520,0,0,1,3
100000211877514,1017426538344910,0,0,1,2
100000211877514,159290024082525,0,0,1,1
100000211877514,145402922137228,0,0,1,2
100000211877514,560665447322079,0,0,1,1
100000211877514,371017579635682,0,0,1,2
100000211877514,631187810227407,0,0,1,2
100000211877514,439921372737138,0,0,1,1
100000211877514,102598133184328,0,0,1,1
100000211877514,148592598530893,0,0,1,4
100000211877514,669030779834233,0,0,1,4
100000211877514,451875204908266,0,0,1,1
100000211877514,411461885661959,0,0,1,1
100000211877514,617228808414142,0,0,1,5
100000211877514,340415042822036,0,0,1,5
100000211877514,120230848080105,0,0,1,3
100000211877514,587061914673794,0,0,1,2
100000211877514,348256985272530,0,0,1,1
100000211877514,109924292681661,0,0,1,3
