,0,1,2,3,4,5,6,7,8,9
100009539142398,1560190850934444,1571612506414924,207161862741164,676182542434442,525045287564418,262929017175213,1423916441214189,502860436485487,611779132166924,1488754444722971
100006407529314,164636565409,1571612506414924,1560190850934444,255163191262710,109924292681661,1562513834011933,950863758336907,676182542434442,1423916441214189,620354171357517
100000002628490,1560190850934444,164636565409,1479410105631173,1571612506414924,1423916441214189,313922805328424,525045287564418,359837074208336,950863758336907,1417201508570124
100000005458284,164636565409,848148918612043,1560190850934444,676182542434442,313922805328424,359837074208336,1423916441214189,255163191262710,1562513834011933,100397536791106
100000009092345,164636565409,1560190850934444,255163191262710,485786431445960,981632381887437,366422206777847,1408835689351854,135324866614935,929778327061583,664463123648005
100000009636954,664463123648005,981632381887437,1560190850934444,611779132166924,1571612506414924,100397536791106,1423916441214189,158875554458100,313922805328424,525045287564418
100000013171567,135324866614935,950863758336907,1571612506414924,611779132166924,255163191262710,308822925903893,958882124144582,1486141631617711,1479410105631173,1488754444722971
100000020804523,164636565409,1479410105631173,189209361267196,207161862741164,451875204908266,64407053782,664463123648005,669030779834233,261151587357260,950863758336907
100000021533774,164636565409,1560190850934444,1417201508570124,1562513834011933,189209361267196,116431445169619,135324866614935,1571612506414924,370071059683160,664463123648005
100000032631571,929778327061583,1571612506414924,611779132166924,1479410105631173,262929017175213,503706833117673,507883129272451,370071059683160,269514643174666,848148918612043
100000036305534,1417201508570124,120190574818017,1408835689351854,135324866614935,981632381887437,503706833117673,1571612506414924,664463123648005,611779132166924,850047381738094
100000044391810,1423916441214189,126883330726174,100397536791106,120190574818017,135324866614935,269514643174666,1479410105631173,950863758336907,929778327061583,507883129272451
100000045098935,1560190850934444,929778327061583,1423916441214189,525045287564418,120190574818017,158875554458100,135324866614935,1562513834011933,213802148654012,269514643174666
100000052893742,1560190850934444,1417201508570124,503706833117673,525045287564418,664463123648005,611779132166924,120190574818017,153977564805074,262929017175213,365683270164409
100000060561307,1560190850934444,611779132166924,929778327061583,1562513834011933,120190574818017,1423916441214189,269514643174666,120230848080105,255163191262710,365683270164409
100000068650585,164636565409,850047381738094,120190574818017,255163191262710,308846225876171,269514643174666,950863758336907,664463123648005,317492115048091,135324866614935
100000069392457,164636565409,1408835689351854,1479410105631173,255163191262710,664463123648005,1560190850934444,950863758336907,485786431445960,617228808414142,313922805328424
100000074073821,164636565409,255163191262710,620354171357517,1479410105631173,1560190850934444,848148918612043,1571612506414924,507883129272451,502860436485487,269514643174666
100000076963994,164636565409,1417201508570124,255163191262710,981632381887437,158875554458100,617228808414142,189209361267196,373884852802926,850047381738094,1423916441214189
100000079500985,164636565409,1560190850934444,1571612506414924,1562513834011933,664463123648005,221652474655457,950863758336907,485786431445960,313922805328424,189209361267196
100000088817005,164636565409,120190574818017,189209361267196,676182542434442,502860436485487,116431445169619,664463123648005,255163191262710,262929017175213,1417201508570124
100000095691106,164636565409,1560190850934444,929778327061583,981632381887437,189209361267196,1488754444722971,313922805328424,359837074208336,1479410105631173,120230848080105
100000099648564,164636565409,611779132166924,120190574818017,1560190850934444,189209361267196,262929017175213,1479410105631173,664463123648005,620354171357517,950863758336907
100000100166369,164636565409,1560190850934444,929778327061583,120190574818017,981632381887437,502860436485487,313922805328424,189209361267196,207161862741164,1479410105631173
100000106295627,189209361267196,164636565409,1479410105631173,950863758336907,1560190850934444,1571612506414924,120190574818017,255163191262710,1408835689351854,135324866614935
100000108877954,1562513834011933,1560190850934444,269514643174666,261151587357260,929778327061583,120190574818017,1408835689351854,1423916441214189,135324866614935,189209361267196
100000110019886,1560190850934444,1479410105631173,164636565409,1571612506414924,664463123648005,525045287564418,189209361267196,204758482905250,148592598530893,1583057775263020
100000113054661,164636565409,1560190850934444,664463123648005,207161862741164,1479410105631173,317492115048091,262929017175213,221652474655457,1423916441214189,507883129272451
100000113192195,1560190850934444,981632381887437,255163191262710,164636565409,525045287564418,207161862741164,313922805328424,850047381738094,929778327061583,116431445169619
100000117397046,164636565409,1479410105631173,255163191262710,1562513834011933,313922805328424,1423916441214189,158875554458100,1571612506414924,365683270164409,371017579635682
100000123252651,164636565409,1560190850934444,1417201508570124,313922805328424,451875204908266,1571612506414924,1479410105631173,664463123648005,513785732037204,929778327061583
100000128293447,1560190850934444,1479410105631173,164636565409,1571612506414924,255163191262710,120190574818017,133963350115334,120230848080105,262929017175213,664463123648005
100000130637488,120190574818017,1560190850934444,164636565409,255163191262710,1417201508570124,317492115048091,981632381887437,670568689713836,503706833117673,189209361267196
100000136793985,1560190850934444,1423916441214189,981632381887437,1562513834011933,848148918612043,1479410105631173,373884852802926,366422206777847,269514643174666,1408835689351854
100000137305757,1560190850934444,189209361267196,313922805328424,269514643174666,120190574818017,503706833117673,1423916441214189,1417201508570124,255163191262710,366422206777847
100000137624440,164636565409,1427514047480765,664463123648005,1479410105631173,255163191262710,950863758336907,929778327061583,676182542434442,525045287564418,135324866614935
100000143007460,164636565409,1560190850934444,1571612506414924,120190574818017,1423916441214189,611779132166924,168130960003446,189209361267196,1479410105631173,503706833117673
100000151364603,1560190850934444,164636565409,503706833117673,1562513834011933,120190574818017,313922805328424,370071059683160,197455960317138,1479410105631173,1571612506414924
100000154342430,503706833117673,189209361267196,850047381738094,485786431445960,1479410105631173,981632381887437,126883330726174,848148918612043,261151587357260,950863758336907
100000154865194,164636565409,120190574818017,1560190850934444,950863758336907,189209361267196,1562513834011933,611779132166924,261151587357260,1417201508570124,365683270164409
100000157389776,164636565409,1417201508570124,1562513834011933,313922805328424,133963350115334,981632381887437,1560190850934444,269514643174666,1423916441214189,950863758336907
100000164365486,164636565409,1560190850934444,950863758336907,1562513834011933,981632381887437,1408835689351854,100397536791106,207161862741164,664463123648005,1417201508570124
100000166273850,120190574818017,189209361267196,664463123648005,147611895600078,981632381887437,157752174347327,958882124144582,359010427525572,1408835689351854,451875204908266
100000172982122,164636565409,1560190850934444,950863758336907,1479410105631173,189209361267196,1571612506414924,313922805328424,929778327061583,1423916441214189,451875204908266
100000195981168,1560190850934444,664463123648005,164636565409,1479410105631173,359837074208336,265312270305501,981632381887437,207161862741164,197455960317138,503706833117673
100000201841610,164636565409,370071059683160,365683270164409,1571612506414924,664463123648005,502860436485487,950863758336907,929778327061583,189209361267196,981632381887437
100000202699354,164636565409,485786431445960,1479410105631173,120190574818017,189209361267196,503706833117673,147611895600078,950863758336907,1423916441214189,611779132166924
100000203001346,1417201508570124,1408835689351854,168130960003446,100397536791106,255163191262710,611779132166924,929778327061583,213802148654012,116431445169619,189209361267196
100000205082172,164636565409,1560190850934444,1562513834011933,1417201508570124,929778327061583,485786431445960,189209361267196,135324866614935,120190574818017,100397536791106
100000210452147,1560190850934444,850047381738094,189209361267196,120190574818017,664463123648005,221652474655457,179681128718011,1562513834011933,153977564805074,485786431445960
100000214357632,370071059683160,189209361267196,1423916441214189,1562513834011933,120190574818017,950863758336907,929778327061583,664463123648005,1417201508570124,1571612506414924
100000221605868,164636565409,1560190850934444,1423916441214189,929778327061583,313922805328424,120190574818017,370071059683160,981632381887437,207161862741164,664463123648005
100000234443537,164636565409,1560190850934444,1488754444722971,135324866614935,1571612506414924,189209361267196,950863758336907,120190574818017,981632381887437,371017579635682
100000237246908,164636565409,1479410105631173,120190574818017,262929017175213,929778327061583,269514643174666,664463123648005,313922805328424,850047381738094,158875554458100
100000244490568,255163191262710,1560190850934444,164636565409,1417201508570124,611779132166924,1479410105631173,664463123648005,207161862741164,1571612506414924,269514643174666
100000257180871,1560190850934444,1562513834011933,1408835689351854,848148918612043,850047381738094,1479410105631173,207161862741164,135324866614935,120190574818017,365683270164409
100000283923431,164636565409,255163191262710,1560190850934444,1488754444722971,126883330726174,365683270164409,950863758336907,507883129272451,269514643174666,213802148654012
100000284866900,1560190850934444,189209361267196,120190574818017,1571612506414924,950863758336907,611779132166924,503706833117673,313922805328424,370071059683160,1417201508570124
100000285882328,164636565409,1571612506414924,313922805328424,1488754444722971,1417201508570124,148592598530893,120190574818017,611779132166924,1479410105631173,1423916441214189
100000309085663,164636565409,313922805328424,189209361267196,664463123648005,950863758336907,1571612506414924,1479410105631173,1423916441214189,929778327061583,1488754444722971
100000317493852,164636565409,1562513834011933,64407053782,664463123648005,525045287564418,100397536791106,120190574818017,503706833117673,269514643174666,1423916441214189
100000335512379,981632381887437,164636565409,1560190850934444,313922805328424,1417201508570124,135324866614935,1479410105631173,120190574818017,1408835689351854,317492115048091
100000338207384,164636565409,1479410105631173,100397536791106,269514643174666,1560190850934444,783763321703579,120230848080105,262929017175213,525045287564418,1486141631617711
100000342893674,164636565409,1560190850934444,1571612506414924,133963350115334,507883129272451,850047381738094,255163191262710,1479410105631173,1562513834011933,929778327061583
100000359303990,164636565409,120190574818017,664463123648005,1562513834011933,313922805328424,269514643174666,1417201508570124,1479410105631173,255163191262710,214050905441687
100000367831992,1560190850934444,164636565409,1571612506414924,120190574818017,1583057775263020,929778327061583,359837074208336,1562513834011933,1408835689351854,373884852802926
100000401676260,164636565409,929778327061583,1423916441214189,255163191262710,158875554458100,1560190850934444,189209361267196,1479410105631173,313922805328424,1562513834011933
100000417312774,164636565409,485786431445960,262929017175213,313922805328424,209473922596356,308846225876171,929778327061583,1571612506414924,365683270164409,197455960317138
100000420947637,1560190850934444,1423916441214189,525045287564418,1479410105631173,611779132166924,664463123648005,1488754444722971,1562513834011933,189209361267196,848148918612043
100000430783436,164636565409,1560190850934444,669030779834233,255163191262710,168130960003446,207161862741164,1488754444722971,262929017175213,317492115048091,1571612506414924
100000434297520,1560190850934444,164636565409,1562513834011933,120190574818017,1479410105631173,611779132166924,503706833117673,359837074208336,366422206777847,365683270164409
100000438395553,164636565409,1560190850934444,207161862741164,255163191262710,1571612506414924,1408835689351854,513785732037204,120190574818017,1423916441214189,929778327061583
100000441587521,1560190850934444,189209361267196,981632381887437,164636565409,100397536791106,929778327061583,950863758336907,207161862741164,525045287564418,676182542434442
100000458965887,1560190850934444,1479410105631173,1408835689351854,255163191262710,929778327061583,135324866614935,1571612506414924,313922805328424,611779132166924,525045287564418
100000459859671,164636565409,664463123648005,100397536791106,1571612506414924,611779132166924,1479410105631173,255163191262710,116431445169619,207161862741164,189209361267196
100000478702084,164636565409,1479410105631173,1417201508570124,116431445169619,848148918612043,255163191262710,370071059683160,929778327061583,120190574818017,269514643174666
100000486485344,164636565409,929778327061583,370071059683160,189209361267196,1423916441214189,135324866614935,120190574818017,405037762927149,157752174347327,1479410105631173
100000498371487,164636565409,1560190850934444,313922805328424,207161862741164,120190574818017,255163191262710,1488754444722971,950863758336907,1562513834011933,1417201508570124
100000519072235,164636565409,1423916441214189,1479410105631173,269514643174666,1560190850934444,189209361267196,1571612506414924,262929017175213,120190574818017,255163191262710
100000526893081,164636565409,207161862741164,1479410105631173,1423916441214189,503706833117673,409665505900094,929778327061583,313922805328424,1571612506414924,189209361267196
100000556924661,255163191262710,1560190850934444,313922805328424,135324866614935,981632381887437,525045287564418,189209361267196,120190574818017,207161862741164,197455960317138
100000565144288,1560190850934444,189209361267196,503706833117673,120190574818017,269514643174666,116431445169619,1423916441214189,1479410105631173,255163191262710,850047381738094
100000611665500,1560190850934444,525045287564418,503706833117673,189209361267196,366422206777847,1479410105631173,100397536791106,480461572136306,1571612506414924,465704200150560
100000614292521,164636565409,370071059683160,1479410105631173,1417201508570124,120190574818017,929778327061583,255163191262710,848148918612043,313922805328424,1562513834011933
100000637778440,164636565409,950863758336907,664463123648005,120190574818017,189209361267196,100397536791106,1562513834011933,313922805328424,261151587357260,255163191262710
100000639285865,1560190850934444,503706833117673,1562513834011933,120190574818017,664463123648005,485786431445960,255163191262710,950863758336907,359837074208336,437240659655065
100000642210217,164636565409,189209361267196,1479410105631173,120190574818017,313922805328424,620354171357517,611779132166924,269514643174666,1423916441214189,359837074208336
100000662498982,164636565409,1560190850934444,1479410105631173,189209361267196,135324866614935,664463123648005,135121083347092,126883330726174,255163191262710,929778327061583
100000748480853,1562513834011933,1560190850934444,503706833117673,1423916441214189,186513324707814,313922805328424,1571612506414924,929778327061583,207161862741164,1479410105631173
100000776897267,255163191262710,164636565409,1562513834011933,269514643174666,313922805328424,1560190850934444,669030779834233,611779132166924,207161862741164,950863758336907
100000792409754,1417201508570124,664463123648005,950863758336907,929778327061583,313922805328424,981632381887437,676182542434442,120190574818017,611779132166924,255163191262710
100000805208534,164636565409,1560190850934444,1571612506414924,850047381738094,1488754444722971,313922805328424,1562513834011933,664463123648005,669030779834233,255163191262710
100000822474257,135324866614935,1560190850934444,848148918612043,611779132166924,503706833117673,664463123648005,1417201508570124,850047381738094,1408835689351854,1488754444722971
100000840229187,164636565409,1423916441214189,1560190850934444,255163191262710,929778327061583,308846225876171,981632381887437,429764810466649,1562513834011933,313922805328424
100000850811653,1488754444722971,950863758336907,120190574818017,1479410105631173,664463123648005,116431445169619,1417201508570124,189209361267196,981632381887437,525045287564418
100000852418990,164636565409,1408835689351854,611779132166924,1479410105631173,1560190850934444,929778327061583,120190574818017,950863758336907,262929017175213,958882124144582
100000873986833,164636565409,255163191262710,1560190850934444,664463123648005,1562513834011933,981632381887437,211418062225555,1423916441214189,1571612506414924,189209361267196
100000905511087,1560190850934444,1571612506414924,1479410105631173,269514643174666,1423916441214189,313922805328424,409665505900094,929778327061583,1408835689351854,405037762927149
100000927352154,164636565409,1560190850934444,1562513834011933,929778327061583,120190574818017,189209361267196,1423916441214189,1479410105631173,255163191262710,313922805328424
100000931214410,164636565409,1560190850934444,981632381887437,1571612506414924,370071059683160,1417201508570124,664463123648005,1479410105631173,207161862741164,158875554458100
100000947675909,164636565409,1571612506414924,313922805328424,1560190850934444,189209361267196,120190574818017,1408835689351854,133963350115334,269514643174666,451875204908266
100000961337407,1488754444722971,617228808414142,981632381887437,950863758336907,366422206777847,207161862741164,120190574818017,1479410105631173,1423916441214189,135324866614935
100000972700553,848148918612043,1479410105631173,164636565409,1571612506414924,1562513834011933,950863758336907,503706833117673,664463123648005,1583057775263020,485786431445960
100000974330258,1560190850934444,929778327061583,164636565409,1571612506414924,664463123648005,950863758336907,120190574818017,370071059683160,133963350115334,1423916441214189
100000977103180,164636565409,1417201508570124,611779132166924,950863758336907,1408835689351854,1562513834011933,147611895600078,981632381887437,313922805328424,1479410105631173
100000977394605,164636565409,1571612506414924,1408835689351854,120190574818017,1562513834011933,255163191262710,664463123648005,850047381738094,611779132166924,189209361267196
100000999126359,1560190850934444,164636565409,611779132166924,929778327061583,370071059683160,255163191262710,262929017175213,261151587357260,1408835689351854,664463123648005
100001002210445,164636565409,120190574818017,1423916441214189,525045287564418,255163191262710,1562513834011933,1571612506414924,950863758336907,207161862741164,1479410105631173
100001037065899,1560190850934444,164636565409,189209361267196,262929017175213,207161862741164,950863758336907,313922805328424,1571612506414924,1488754444722971,1479410105631173
100001038451756,1560190850934444,617228808414142,981632381887437,1423916441214189,503706833117673,255163191262710,262929017175213,269514643174666,313922805328424,1571612506414924
100001040382048,1560190850934444,164636565409,1408835689351854,981632381887437,664463123648005,255163191262710,1427514047480765,503706833117673,1562513834011933,262929017175213
100001057166925,164636565409,135324866614935,848148918612043,269514643174666,1479410105631173,1423916441214189,664463123648005,189209361267196,213802148654012,611779132166924
100001088678599,164636565409,1560190850934444,133963350115334,1479410105631173,1571612506414924,255163191262710,120190574818017,373884852802926,135324866614935,503706833117673
100001125338203,164636565409,255163191262710,611779132166924,269514643174666,503706833117673,120190574818017,1562513834011933,981632381887437,308822925903893,664463123648005
100001142300604,1562513834011933,269514643174666,1571612506414924,929778327061583,120190574818017,525045287564418,207161862741164,950863758336907,1423916441214189,664463123648005
100001147686177,164636565409,1560190850934444,929778327061583,120190574818017,1571612506414924,611779132166924,189209361267196,269514643174666,403972803117386,950863758336907
100001153132281,164636565409,1560190850934444,850047381738094,135324866614935,120190574818017,197455960317138,269514643174666,100397536791106,848148918612043,1562513834011933
100001159752561,1560190850934444,164636565409,981632381887437,1417201508570124,664463123648005,611779132166924,929778327061583,503706833117673,207161862741164,265312270305501
100001181838066,164636565409,1479410105631173,1562513834011933,664463123648005,269514643174666,485786431445960,147611895600078,981632381887437,1423916441214189,848148918612043
100001187145198,929778327061583,164636565409,189209361267196,480461572136306,371017579635682,611779132166924,502860436485487,1423916441214189,317492115048091,507883129272451
100001223383661,164636565409,1560190850934444,120190574818017,189209361267196,676182542434442,1423916441214189,929778327061583,261151587357260,1562513834011933,485786431445960
100001247560826,1560190850934444,189209361267196,664463123648005,1408835689351854,255163191262710,981632381887437,1417201508570124,1562513834011933,117843318367122,370071059683160
100001249029535,1560190850934444,1562513834011933,1479410105631173,370071059683160,664463123648005,617228808414142,929778327061583,120190574818017,1417201508570124,950863758336907
100001256705252,1560190850934444,164636565409,664463123648005,485786431445960,189209361267196,480461572136306,359837074208336,147611895600078,503706833117673,611779132166924
100001260575921,164636565409,1560190850934444,255163191262710,120190574818017,664463123648005,1479410105631173,1423916441214189,981632381887437,503706833117673,1562513834011933
100001293590217,189209361267196,664463123648005,929778327061583,255163191262710,503706833117673,1417201508570124,1562513834011933,313922805328424,100397536791106,405037762927149
100001318582050,120190574818017,676182542434442,503706833117673,1423916441214189,981632381887437,255163191262710,664463123648005,403972803117386,313922805328424,189209361267196
100001323287250,1560190850934444,313922805328424,485786431445960,1479410105631173,197455960317138,1571612506414924,359837074208336,525045287564418,1423916441214189,164636565409
100001332709562,164636565409,1562513834011933,189209361267196,1571612506414924,503706833117673,929778327061583,207161862741164,1408835689351854,1479410105631173,255163191262710
100001335823642,164636565409,1562513834011933,503706833117673,664463123648005,135324866614935,120190574818017,929778327061583,1417201508570124,981632381887437,261151587357260
100001346986622,164636565409,120190574818017,1560190850934444,485786431445960,189209361267196,1571612506414924,255163191262710,620354171357517,135324866614935,269514643174666
100001361707239,255163191262710,1560190850934444,664463123648005,164636565409,503706833117673,1408835689351854,929778327061583,950863758336907,135324866614935,981632381887437
100001376809701,164636565409,262929017175213,1560190850934444,981632381887437,929778327061583,383671715052761,261151587357260,429764810466649,1479410105631173,100397536791106
100001408200847,164636565409,1560190850934444,120190574818017,1488754444722971,1562513834011933,1417201508570124,308846225876171,135324866614935,1423916441214189,929778327061583
100001413948768,164636565409,1560190850934444,197455960317138,116431445169619,1562513834011933,189209361267196,848148918612043,1417201508570124,262929017175213,1479410105631173
100001443216705,1423916441214189,1571612506414924,1560190850934444,189209361267196,269514643174666,1479410105631173,207161862741164,255163191262710,850047381738094,1562513834011933
100001461126805,164636565409,1488754444722971,116431445169619,120190574818017,981632381887437,64407053782,525045287564418,100397536791106,313922805328424,502860436485487
100001479918438,1560190850934444,1571612506414924,929778327061583,1562513834011933,1479410105631173,135324866614935,100397536791106,669030779834233,485786431445960,451875204908266
100001495831138,164636565409,1560190850934444,1571612506414924,981632381887437,664463123648005,147611895600078,189209361267196,1423916441214189,950863758336907,617228808414142
100001521651227,1560190850934444,611779132166924,1423916441214189,1479410105631173,664463123648005,676182542434442,189209361267196,850047381738094,221652474655457,262929017175213
100001549849287,981632381887437,503706833117673,1571612506414924,664463123648005,485786431445960,120190574818017,1479410105631173,611779132166924,1423916441214189,116431445169619
100001597546271,164636565409,1560190850934444,611779132166924,255163191262710,1423916441214189,262929017175213,950863758336907,120190574818017,370071059683160,1479410105631173
100001605479112,164636565409,1560190850934444,503706833117673,1488754444722971,269514643174666,611779132166924,929778327061583,189209361267196,664463123648005,850047381738094
100001609184343,164636565409,1560190850934444,1408835689351854,929778327061583,279804702037808,1423916441214189,1571612506414924,620354171357517,950863758336907,255163191262710
100001609600376,1560190850934444,164636565409,1479410105631173,261151587357260,1423916441214189,525045287564418,981632381887437,116431445169619,207161862741164,611779132166924
100001616632143,164636565409,1560190850934444,135324866614935,313922805328424,269514643174666,929778327061583,255163191262710,850047381738094,611779132166924,370071059683160
100001622342966,164636565409,1560190850934444,403972803117386,135324866614935,1408835689351854,1571612506414924,370071059683160,525045287564418,676182542434442,981632381887437
100001640924221,1560190850934444,255163191262710,164636565409,850047381738094,269514643174666,1479410105631173,620354171357517,189209361267196,1571612506414924,120190574818017
100001642035902,1479410105631173,164636565409,1560190850934444,503706833117673,1571612506414924,313922805328424,950863758336907,669030779834233,148592598530893,485786431445960
100001643480362,164636565409,1560190850934444,1571612506414924,120190574818017,269514643174666,313922805328424,485786431445960,213802148654012,255163191262710,189209361267196
100001668245262,164636565409,1560190850934444,255163191262710,950863758336907,664463123648005,120190574818017,1571612506414924,1423916441214189,189209361267196,365683270164409
100001698553018,1560190850934444,164636565409,255163191262710,1562513834011933,120230848080105,197455960317138,313922805328424,370071059683160,1408835689351854,147611895600078
100001723045000,164636565409,1562513834011933,1560190850934444,611779132166924,1571612506414924,485786431445960,848148918612043,929778327061583,1479410105631173,120190574818017
100001727303695,164636565409,1560190850934444,611779132166924,255163191262710,503706833117673,261151587357260,189209361267196,1408835689351854,848148918612043,120190574818017
100001730443840,1423916441214189,120190574818017,1417201508570124,503706833117673,197455960317138,848148918612043,221652474655457,1408835689351854,308822925903893,1571612506414924
100001731965102,164636565409,503706833117673,189209361267196,255163191262710,207161862741164,1571612506414924,1479410105631173,120190574818017,525045287564418,664463123648005
100001757327315,164636565409,664463123648005,255163191262710,1479410105631173,1571612506414924,1488754444722971,100397536791106,525045287564418,135324866614935,116431445169619
100001783494373,1560190850934444,950863758336907,148592598530893,1417201508570124,365683270164409,1488754444722971,255163191262710,620354171357517,1571612506414924,214050905441687
100001785474154,164636565409,1562513834011933,189209361267196,1479410105631173,617228808414142,850047381738094,100397536791106,1571612506414924,1423916441214189,207161862741164
100001817347662,1560190850934444,1408835689351854,120190574818017,269514643174666,485786431445960,164636565409,168130960003446,664463123648005,1571612506414924,611779132166924
100001826258742,164636565409,207161862741164,255163191262710,1423916441214189,370071059683160,1571612506414924,313922805328424,189209361267196,371017579635682,1479410105631173
100001831392935,164636565409,1560190850934444,255163191262710,1479410105631173,359837074208336,950863758336907,197455960317138,611779132166924,1562513834011933,405037762927149
100001843582559,1560190850934444,950863758336907,1423916441214189,503706833117673,255163191262710,525045287564418,1479410105631173,664463123648005,1408835689351854,359837074208336
100001850503695,255163191262710,164636565409,981632381887437,189209361267196,135324866614935,929778327061583,1479410105631173,1417201508570124,503706833117673,100397536791106
100001855676691,164636565409,1560190850934444,1479410105631173,1562513834011933,269514643174666,100397536791106,503706833117673,950863758336907,848148918612043,189209361267196
100001857289305,1408835689351854,164636565409,1560190850934444,120190574818017,135324866614935,958882124144582,1571612506414924,981632381887437,189209361267196,485786431445960
100001871786682,164636565409,1479410105631173,1571612506414924,981632381887437,1423916441214189,1560190850934444,929778327061583,313922805328424,611779132166924,664463123648005
100001874235297,100397536791106,503706833117673,929778327061583,950863758336907,313922805328424,485786431445960,116431445169619,135324866614935,189209361267196,120190574818017
100001878123335,164636565409,1479410105631173,1562513834011933,664463123648005,1408835689351854,1423916441214189,485786431445960,262929017175213,503706833117673,620354171357517
100001939858363,164636565409,1560190850934444,255163191262710,929778327061583,507883129272451,1408835689351854,207161862741164,100397536791106,1488754444722971,370071059683160
100001983861027,1562513834011933,120190574818017,611779132166924,135324866614935,207161862741164,1427514047480765,981632381887437,308822925903893,1560190850934444,189209361267196
100001994703829,164636565409,1479410105631173,664463123648005,676182542434442,1408835689351854,1562513834011933,437240659655065,1488754444722971,308822925903893,981632381887437
100002025063757,1560190850934444,255163191262710,525045287564418,1479410105631173,1417201508570124,269514643174666,135324866614935,1488754444722971,116431445169619,451875204908266
