,0,1,2,3,4,5,6,7,8,9
100007901353835,1560190850934444,153977564805074,972516892810156,808997689166234,640106616045345,579557175450439,850047381738094,209473922596356,462266583941871,469965193057993
100011133280110,293947680762224,147680342090458,1678659992376911,145402922137228,569288556451206,1379083872319465,209473922596356,462266583941871,372832266226334,1479410105631173
1213500731,153977564805074,579557175450439,214050905441687,850047381738094,569288556451206,1470426779871002,1502218643346817,436613806496861,145402922137228,372832266226334
100001727374341,334600223274360,293947680762224,211476462290972,147680342090458,1017426538344910,451875204908266,1379083872319465,1678659992376911,133247926884581,709787162441701
1503074366,1470515046537744,579557175450439,211476462290972,1678659992376911,640106616045345,462266583941871,133247926884581,372832266226334,664463123648005,503706833117673
500497094,950863758336907,276309149200455,116431445169619,718546104840255,513785732037204,1379083872319465,211476462290972,451875204908266,153977564805074,147680342090458
530955908,151462301571537,743552322390935,334600223274360,972516892810156,147680342090458,1678659992376911,214050905441687,211476462290972,718546104840255,640106616045345
559701552,334600223274360,116431445169619,343606679138879,151462301571537,451875204908266,211476462290972,972516892810156,1417201508570124,214050905441687,485786431445960
100002103410896,950863758336907,1470515046537744,255163191262710,579557175450439,462266583941871,1470426779871002,850047381738094,485786431445960,1502218643346817,133247926884581
22603391,359837074208336,766069070177769,293947680762224,147680342090458,1017426538344910,451875204908266,255163191262710,1379083872319465,325201384355552,850047381738094
568907779,180030915345034,116431445169619,513785732037204,255163191262710,325201384355552,133247926884581,850047381738094,372832266226334,331565683601735,189209361267196
100005139763310,359837074208336,1650963588453980,743552322390935,718546104840255,325201384355552,569288556451206,956082517750796,189209361267196,355318834582376,664463123648005
100009928327358,276309149200455,116431445169619,743552322390935,513785732037204,718546104840255,808997689166234,956082517750796,485786431445960,569288556451206,331565683601735
608918160,1560190850934444,1470515046537744,1417201508570124,513785732037204,808997689166234,451875204908266,1678659992376911,563917740343279,1470426779871002,569288556451206
100003567934159,950863758336907,276309149200455,293947680762224,343606679138879,147680342090458,153977564805074,579557175450439,189209361267196,347931698701255,709787162441701
649708508,950863758336907,359837074208336,334600223274360,766069070177769,579557175450439,513785732037204,1017426538344910,718546104840255,1417201508570124,664463123648005
100003808996387,1560190850934444,1470515046537744,214050905441687,513785732037204,972516892810156,1650963588453980,211476462290972,147680342090458,1678659992376911,145402922137228
1248988260,359837074208336,1470515046537744,343606679138879,147680342090458,579557175450439,513785732037204,1678659992376911,462266583941871,436613806496861,189209361267196
1479601848,1470515046537744,972516892810156,718546104840255,153977564805074,1678659992376911,563917740343279,462266583941871,569288556451206,709787162441701,525045287564418
100000242293970,180030915345034,1650963588453980,1379083872319465,808997689166234,147680342090458,1502218643346817,469965193057993,133247926884581,186513324707814,355318834582376
780315366,180030915345034,1417201508570124,451875204908266,462266583941871,485786431445960,145402922137228,1502218643346817,186513324707814,189209361267196,664463123648005
100007354393146,116431445169619,1470515046537744,153977564805074,255163191262710,569288556451206,133247926884581,850047381738094,1470426779871002,1479410105631173,582704741815201
100000186592026,180030915345034,1452357201686673,1560190850934444,766069070177769,743552322390935,1650963588453980,579557175450439,153977564805074,640106616045345,469965193057993
655172095,950863758336907,343606679138879,293947680762224,1650963588453980,255163191262710,451875204908266,153977564805074,1502218643346817,1678659992376911,640106616045345
1562157716,1560190850934444,766069070177769,1017426538344910,972516892810156,563917740343279,325201384355552,469965193057993,436613806496861,347931698701255,525045287564418
100000409442333,950863758336907,1560190850934444,718546104840255,147680342090458,850047381738094,145402922137228,709787162441701,1502218643346817,331565683601735,372832266226334
100000510720629,276309149200455,334600223274360,1560190850934444,808997689166234,579557175450439,147680342090458,485786431445960,563917740343279,436613806496861,462266583941871
100003857149686,293947680762224,1470515046537744,766069070177769,743552322390935,1017426538344910,513785732037204,808997689166234,214050905441687,850047381738094,563917740343279
100000039228634,950863758336907,766069070177769,972516892810156,569288556451206,640106616045345,563917740343279,145402922137228,462266583941871,372832266226334,1479410105631173
100009241185119,1452357201686673,1560190850934444,151462301571537,334600223274360,766069070177769,1470515046537744,214050905441687,255163191262710,1417201508570124,808997689166234
844739888,180030915345034,334600223274360,1470515046537744,972516892810156,214050905441687,579557175450439,211476462290972,718546104840255,1379083872319465,709787162441701
1016106278,180030915345034,334600223274360,343606679138879,147680342090458,1417201508570124,579557175450439,569288556451206,462266583941871,347931698701255,525045287564418
1125571533,151462301571537,743552322390935,1017426538344910,972516892810156,718546104840255,1417201508570124,640106616045345,1502218643346817,1379083872319465,145402922137228
100002582051260,1452357201686673,1650963588453980,743552322390935,513785732037204,1417201508570124,808997689166234,153977564805074,209473922596356,503706833117673,709787162441701
100000887053981,276309149200455,151462301571537,1452357201686673,359837074208336,743552322390935,147680342090458,1417201508570124,1650963588453980,451875204908266,1470426779871002
100004826586590,1470515046537744,718546104840255,1678659992376911,145402922137228,485786431445960,469965193057993,1502218643346817,186513324707814,372832266226334,331565683601735
1046002320,180030915345034,334600223274360,766069070177769,718546104840255,211476462290972,153977564805074,579557175450439,1678659992376911,469965193057993,347931698701255
1665540155,1452357201686673,1560190850934444,743552322390935,359837074208336,513785732037204,147680342090458,1017426538344910,808997689166234,1379083872319465,1502218643346817
1679861193,1452357201686673,276309149200455,1650963588453980,153977564805074,451875204908266,211476462290972,147680342090458,563917740343279,1470426779871002,1502218643346817
619516641,1452357201686673,343606679138879,359837074208336,1650963588453980,153977564805074,718546104840255,1678659992376911,255163191262710,451875204908266,209473922596356
716577320,151462301571537,147680342090458,153977564805074,718546104840255,1017426538344910,1678659992376911,956082517750796,325201384355552,1379083872319465,640106616045345
849805332,950863758336907,972516892810156,1650963588453980,214050905441687,211476462290972,1017426538344910,1417201508570124,325201384355552,153977564805074,209473922596356
879385031,180030915345034,151462301571537,293947680762224,1470515046537744,1017426538344910,1417201508570124,1502218643346817,436613806496861,355318834582376,331565683601735
100002919148830,180030915345034,359837074208336,766069070177769,343606679138879,147680342090458,972516892810156,718546104840255,214050905441687,808997689166234,211476462290972
100000513887380,180030915345034,293947680762224,766069070177769,214050905441687,1417201508570124,808997689166234,436613806496861,850047381738094,145402922137228,617228808414142
100006258542367,950863758336907,1452357201686673,640106616045345,1417201508570124,850047381738094,569288556451206,189209361267196,956082517750796,372832266226334,186513324707814
100004497074323,151462301571537,766069070177769,972516892810156,513785732037204,1470515046537744,718546104840255,325201384355552,579557175450439,469965193057993,1502218643346817
100001573608636,343606679138879,1650963588453980,513785732037204,1678659992376911,808997689166234,664463123648005,331565683601735,469965193057993,186513324707814,525045287564418
100002215021403,1560190850934444,293947680762224,1650963588453980,147680342090458,579557175450439,1678659992376911,563917740343279,850047381738094,462266583941871,325201384355552
571847011,343606679138879,214050905441687,1417201508570124,255163191262710,956082517750796,462266583941871,503706833117673,186513324707814,133247926884581,709787162441701
790345337,950863758336907,151462301571537,334600223274360,972516892810156,147680342090458,513785732037204,255163191262710,451875204908266,1417201508570124,145402922137228
100000237058644,1017426538344910,513785732037204,579557175450439,255163191262710,325201384355552,569288556451206,956082517750796,462266583941871,436613806496861,709787162441701
1540835137,276309149200455,1560190850934444,116431445169619,359837074208336,214050905441687,451875204908266,462266583941871,569288556451206,664463123648005,1502218643346817
100000722935322,343606679138879,513785732037204,214050905441687,255163191262710,1417201508570124,850047381738094,563917740343279,1379083872319465,709787162441701,569288556451206
100004420271125,1452357201686673,276309149200455,743552322390935,513785732037204,255163191262710,640106616045345,469965193057993,569288556451206,525045287564418,664463123648005
562731671,153977564805074,579557175450439,147680342090458,211476462290972,808997689166234,325201384355552,469965193057993,133247926884581,347931698701255,189209361267196
100003187459739,180030915345034,334600223274360,151462301571537,359837074208336,1470515046537744,343606679138879,1017426538344910,214050905441687,718546104840255,1678659992376911
1624424245,359837074208336,1560190850934444,116431445169619,1650963588453980,640106616045345,211476462290972,325201384355552,485786431445960,469965193057993,1502218643346817
801339687,359837074208336,116431445169619,513785732037204,211476462290972,451875204908266,153977564805074,145402922137228,1502218643346817,436613806496861,347931698701255
500340737,1452357201686673,334600223274360,151462301571537,1470515046537744,451875204908266,255163191262710,1379083872319465,462266583941871,640106616045345,485786431445960
100010192815127,743552322390935,293947680762224,1650963588453980,1017426538344910,211476462290972,579557175450439,718546104840255,640106616045345,214050905441687,1470426779871002
100000078611420,334600223274360,766069070177769,147680342090458,451875204908266,640106616045345,255163191262710,485786431445960,372832266226334,189209361267196,133247926884581
757989588,1452357201686673,116431445169619,1650963588453980,133247926884581,372832266226334,209473922596356,1502218643346817,145402922137228,186513324707814,331565683601735
658266848,766069070177769,451875204908266,579557175450439,808997689166234,211476462290972,325201384355552,640106616045345,850047381738094,347931698701255,372832266226334
